Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0161
3999.00,0.0161
3998.00,0.0161
3997.00,0.0161
3996.00,0.0160
3995.00,0.0160
3994.00,0.0160
3993.00,0.0160
3992.00,0.0161
3991.00,0.0161
3990.00,0.0161
3989.00,0.0161
3988.00,0.0160
3987.00,0.0160
3986.00,0.0160
3985.00,0.0160
3984.00,0.0160
3983.00,0.0160
3982.00,0.0160
3981.00,0.0160
3980.00,0.0160
3979.00,0.0160
3978.00,0.0160
3977.00,0.0160
3976.00,0.0160
3975.00,0.0160
3974.00,0.0160
3973.00,0.0161
3972.00,0.0161
3971.00,0.0160
3970.00,0.0160
3969.00,0.0159
3968.00,0.0159
3967.00,0.0159
3966.00,0.0160
3965.00,0.0161
3964.00,0.0161
3963.00,0.0161
3962.00,0.0161
3961.00,0.0160
3960.00,0.0159
3959.00,0.0159
3958.00,0.0159
3957.00,0.0159
3956.00,0.0159
3955.00,0.0160
3954.00,0.0160
3953.00,0.0160
3952.00,0.0160
3951.00,0.0160
3950.00,0.0160
3949.00,0.0160
3948.00,0.0161
3947.00,0.0161
3946.00,0.0161
3945.00,0.0161
3944.00,0.0160
3943.00,0.0159
3942.00,0.0158
3941.00,0.0159
3940.00,0.0159
3939.00,0.0160
3938.00,0.0160
3937.00,0.0160
3936.00,0.0161
3935.00,0.0161
3934.00,0.0162
3933.00,0.0162
3932.00,0.0162
3931.00,0.0161
3930.00,0.0160
3929.00,0.0160
3928.00,0.0160
3927.00,0.0159
3926.00,0.0159
3925.00,0.0158
3924.00,0.0158
3923.00,0.0158
3922.00,0.0159
3921.00,0.0159
3920.00,0.0160
3919.00,0.0160
3918.00,0.0160
3917.00,0.0159
3916.00,0.0159
3915.00,0.0158
3914.00,0.0158
3913.00,0.0158
3912.00,0.0158
3911.00,0.0158
3910.00,0.0158
3909.00,0.0159
3908.00,0.0160
3907.00,0.0160
3906.00,0.0161
3905.00,0.0161
3904.00,0.0161
3903.00,0.0162
3902.00,0.0162
3901.00,0.0161
3900.00,0.0160
3899.00,0.0159
3898.00,0.0158
3897.00,0.0159
3896.00,0.0160
3895.00,0.0161
3894.00,0.0160
3893.00,0.0160
3892.00,0.0158
3891.00,0.0158
3890.00,0.0158
3889.00,0.0160
3888.00,0.0161
3887.00,0.0161
3886.00,0.0162
3885.00,0.0162
3884.00,0.0162
3883.00,0.0162
3882.00,0.0160
3881.00,0.0157
3880.00,0.0155
3879.00,0.0156
3878.00,0.0158
3877.00,0.0159
3876.00,0.0159
3875.00,0.0159
3874.00,0.0159
3873.00,0.0160
3872.00,0.0160
3871.00,0.0160
3870.00,0.0159
3869.00,0.0159
3868.00,0.0161
3867.00,0.0163
3866.00,0.0162
3865.00,0.0161
3864.00,0.0158
3863.00,0.0157
3862.00,0.0157
3861.00,0.0158
3860.00,0.0159
3859.00,0.0160
3858.00,0.0160
3857.00,0.0160
3856.00,0.0160
3855.00,0.0162
3854.00,0.0164
3853.00,0.0163
3852.00,0.0161
3851.00,0.0161
3850.00,0.0160
3849.00,0.0159
3848.00,0.0158
3847.00,0.0157
3846.00,0.0157
3845.00,0.0158
3844.00,0.0158
3843.00,0.0160
3842.00,0.0161
3841.00,0.0161
3840.00,0.0161
3839.00,0.0160
3838.00,0.0159
3837.00,0.0158
3836.00,0.0158
3835.00,0.0158
3834.00,0.0158
3833.00,0.0158
3832.00,0.0158
3831.00,0.0158
3830.00,0.0159
3829.00,0.0158
3828.00,0.0157
3827.00,0.0157
3826.00,0.0157
3825.00,0.0158
3824.00,0.0159
3823.00,0.0160
3822.00,0.0160
3821.00,0.0159
3820.00,0.0159
3819.00,0.0160
3818.00,0.0160
3817.00,0.0159
3816.00,0.0157
3815.00,0.0157
3814.00,0.0157
3813.00,0.0157
3812.00,0.0156
3811.00,0.0156
3810.00,0.0156
3809.00,0.0156
3808.00,0.0158
3807.00,0.0158
3806.00,0.0159
3805.00,0.0160
3804.00,0.0160
3803.00,0.0159
3802.00,0.0157
3801.00,0.0157
3800.00,0.0158
3799.00,0.0159
3798.00,0.0158
3797.00,0.0155
3796.00,0.0154
3795.00,0.0153
3794.00,0.0154
3793.00,0.0154
3792.00,0.0153
3791.00,0.0154
3790.00,0.0154
3789.00,0.0155
3788.00,0.0155
3787.00,0.0155
3786.00,0.0154
3785.00,0.0153
3784.00,0.0153
3783.00,0.0154
3782.00,0.0155
3781.00,0.0155
3780.00,0.0154
3779.00,0.0152
3778.00,0.0151
3777.00,0.0151
3776.00,0.0152
3775.00,0.0152
3774.00,0.0153
3773.00,0.0154
3772.00,0.0155
3771.00,0.0156
3770.00,0.0156
3769.00,0.0155
3768.00,0.0155
3767.00,0.0155
3766.00,0.0154
3765.00,0.0154
3764.00,0.0155
3763.00,0.0156
3762.00,0.0156
3761.00,0.0156
3760.00,0.0156
3759.00,0.0155
3758.00,0.0155
3757.00,0.0156
3756.00,0.0157
3755.00,0.0158
3754.00,0.0159
3753.00,0.0160
3752.00,0.0161
3751.00,0.0162
3750.00,0.0162
3749.00,0.0161
3748.00,0.0161
3747.00,0.0160
3746.00,0.0158
3745.00,0.0157
3744.00,0.0157
3743.00,0.0158
3742.00,0.0160
3741.00,0.0160
3740.00,0.0159
3739.00,0.0159
3738.00,0.0160
3737.00,0.0161
3736.00,0.0160
3735.00,0.0158
3734.00,0.0155
3733.00,0.0154
3732.00,0.0154
3731.00,0.0155
3730.00,0.0156
3729.00,0.0157
3728.00,0.0157
3727.00,0.0157
3726.00,0.0156
3725.00,0.0155
3724.00,0.0154
3723.00,0.0153
3722.00,0.0153
3721.00,0.0154
3720.00,0.0154
3719.00,0.0154
3718.00,0.0155
3717.00,0.0157
3716.00,0.0158
3715.00,0.0158
3714.00,0.0159
3713.00,0.0159
3712.00,0.0160
3711.00,0.0159
3710.00,0.0158
3709.00,0.0159
3708.00,0.0159
3707.00,0.0161
3706.00,0.0161
3705.00,0.0162
3704.00,0.0162
3703.00,0.0162
3702.00,0.0163
3701.00,0.0164
3700.00,0.0165
3699.00,0.0166
3698.00,0.0167
3697.00,0.0167
3696.00,0.0167
3695.00,0.0167
3694.00,0.0168
3693.00,0.0169
3692.00,0.0170
3691.00,0.0170
3690.00,0.0169
3689.00,0.0167
3688.00,0.0167
3687.00,0.0167
3686.00,0.0167
3685.00,0.0167
3684.00,0.0166
3683.00,0.0166
3682.00,0.0166
3681.00,0.0166
3680.00,0.0165
3679.00,0.0164
3678.00,0.0164
3677.00,0.0166
3676.00,0.0167
3675.00,0.0168
3674.00,0.0170
3673.00,0.0172
3672.00,0.0172
3671.00,0.0170
3670.00,0.0168
3669.00,0.0167
3668.00,0.0167
