Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0244
3999.00,0.0244
3998.00,0.0244
3997.00,0.0244
3996.00,0.0244
3995.00,0.0244
3994.00,0.0243
3993.00,0.0243
3992.00,0.0243
3991.00,0.0243
3990.00,0.0242
3989.00,0.0242
3988.00,0.0242
3987.00,0.0242
3986.00,0.0242
3985.00,0.0242
3984.00,0.0242
3983.00,0.0242
3982.00,0.0242
3981.00,0.0241
3980.00,0.0241
3979.00,0.0241
3978.00,0.0241
3977.00,0.0241
3976.00,0.0241
3975.00,0.0241
3974.00,0.0240
3973.00,0.0240
3972.00,0.0241
3971.00,0.0241
3970.00,0.0241
3969.00,0.0241
3968.00,0.0241
3967.00,0.0240
3966.00,0.0240
3965.00,0.0239
3964.00,0.0240
3963.00,0.0241
3962.00,0.0241
3961.00,0.0241
3960.00,0.0240
3959.00,0.0240
3958.00,0.0239
3957.00,0.0239
3956.00,0.0239
3955.00,0.0239
3954.00,0.0238
3953.00,0.0238
3952.00,0.0238
3951.00,0.0239
3950.00,0.0240
3949.00,0.0241
3948.00,0.0241
3947.00,0.0241
3946.00,0.0241
3945.00,0.0240
3944.00,0.0239
3943.00,0.0237
3942.00,0.0236
3941.00,0.0236
3940.00,0.0237
3939.00,0.0238
3938.00,0.0238
3937.00,0.0238
3936.00,0.0238
3935.00,0.0238
3934.00,0.0238
3933.00,0.0237
3932.00,0.0237
3931.00,0.0237
3930.00,0.0237
3929.00,0.0237
3928.00,0.0237
3927.00,0.0237
3926.00,0.0237
3925.00,0.0237
3924.00,0.0236
3923.00,0.0237
3922.00,0.0237
3921.00,0.0237
3920.00,0.0236
3919.00,0.0236
3918.00,0.0237
3917.00,0.0237
3916.00,0.0237
3915.00,0.0237
3914.00,0.0236
3913.00,0.0236
3912.00,0.0235
3911.00,0.0234
3910.00,0.0234
3909.00,0.0234
3908.00,0.0234
3907.00,0.0234
3906.00,0.0234
3905.00,0.0234
3904.00,0.0235
3903.00,0.0236
3902.00,0.0238
3901.00,0.0239
3900.00,0.0238
3899.00,0.0237
3898.00,0.0236
3897.00,0.0235
3896.00,0.0235
3895.00,0.0235
3894.00,0.0235
3893.00,0.0234
3892.00,0.0234
3891.00,0.0233
