Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0631
3999.00,0.0631
3998.00,0.0631
3997.00,0.0631
3996.00,0.0631
3995.00,0.0630
3994.00,0.0630
3993.00,0.0631
3992.00,0.0631
3991.00,0.0631
3990.00,0.0631
3989.00,0.0631
3988.00,0.0631
3987.00,0.0631
3986.00,0.0631
3985.00,0.0631
3984.00,0.0630
3983.00,0.0630
3982.00,0.0630
3981.00,0.0630
3980.00,0.0630
3979.00,0.0630
3978.00,0.0631
3977.00,0.0631
3976.00,0.0631
3975.00,0.0630
3974.00,0.0630
3973.00,0.0630
3972.00,0.0630
3971.00,0.0630
3970.00,0.0629
3969.00,0.0629
3968.00,0.0629
3967.00,0.0629
3966.00,0.0630
3965.00,0.0630
3964.00,0.0630
3963.00,0.0630
3962.00,0.0630
3961.00,0.0630
3960.00,0.0630
3959.00,0.0630
3958.00,0.0629
3957.00,0.0629
3956.00,0.0629
3955.00,0.0629
3954.00,0.0629
3953.00,0.0629
3952.00,0.0629
3951.00,0.0629
3950.00,0.0630
3949.00,0.0630
3948.00,0.0630
3947.00,0.0631
3946.00,0.0631
3945.00,0.0630
3944.00,0.0629
3943.00,0.0627
3942.00,0.0627
3941.00,0.0628
3940.00,0.0628
3939.00,0.0628
3938.00,0.0628
3937.00,0.0628
3936.00,0.0629
3935.00,0.0629
3934.00,0.0630
3933.00,0.0630
3932.00,0.0630
3931.00,0.0630
3930.00,0.0629
3929.00,0.0629
3928.00,0.0628
3927.00,0.0628
3926.00,0.0627
3925.00,0.0626
3924.00,0.0625
3923.00,0.0626
3922.00,0.0627
3921.00,0.0628
3920.00,0.0628
3919.00,0.0629
3918.00,0.0629
3917.00,0.0628
3916.00,0.0628
3915.00,0.0627
3914.00,0.0626
3913.00,0.0626
3912.00,0.0625
3911.00,0.0625
3910.00,0.0626
3909.00,0.0627
3908.00,0.0628
3907.00,0.0628
3906.00,0.0629
3905.00,0.0629
3904.00,0.0630
3903.00,0.0631
3902.00,0.0631
3901.00,0.0630
3900.00,0.0628
3899.00,0.0626
3898.00,0.0625
3897.00,0.0627
3896.00,0.0628
3895.00,0.0628
3894.00,0.0628
3893.00,0.0627
3892.00,0.0625
3891.00,0.0624
3890.00,0.0625
3889.00,0.0626
3888.00,0.0628
3887.00,0.0628
3886.00,0.0628
3885.00,0.0629
3884.00,0.0629
3883.00,0.0628
3882.00,0.0625
3881.00,0.0622
3880.00,0.0620
3879.00,0.0622
3878.00,0.0625
3877.00,0.0627
3876.00,0.0627
3875.00,0.0626
3874.00,0.0626
3873.00,0.0628
3872.00,0.0629
3871.00,0.0629
3870.00,0.0627
3869.00,0.0627
3868.00,0.0629
3867.00,0.0630
3866.00,0.0629
3865.00,0.0627
3864.00,0.0625
3863.00,0.0625
3862.00,0.0626
3861.00,0.0627
3860.00,0.0629
3859.00,0.0629
3858.00,0.0628
3857.00,0.0627
3856.00,0.0626
3855.00,0.0629
3854.00,0.0631
3853.00,0.0627
3852.00,0.0624
3851.00,0.0624
3850.00,0.0625
3849.00,0.0626
3848.00,0.0626
3847.00,0.0626
3846.00,0.0626
3845.00,0.0626
3844.00,0.0626
3843.00,0.0626
3842.00,0.0628
3841.00,0.0629
3840.00,0.0630
3839.00,0.0630
3838.00,0.0629
3837.00,0.0627
3836.00,0.0626
3835.00,0.0625
3834.00,0.0624
3833.00,0.0623
3832.00,0.0623
3831.00,0.0624
3830.00,0.0626
3829.00,0.0627
3828.00,0.0626
3827.00,0.0626
3826.00,0.0625
3825.00,0.0627
3824.00,0.0628
3823.00,0.0630
3822.00,0.0629
3821.00,0.0627
3820.00,0.0626
3819.00,0.0628
3818.00,0.0628
3817.00,0.0626
3816.00,0.0623
3815.00,0.0622
3814.00,0.0623
3813.00,0.0624
3812.00,0.0624
3811.00,0.0624
3810.00,0.0624
3809.00,0.0625
3808.00,0.0626
3807.00,0.0627
3806.00,0.0628
3805.00,0.0631
3804.00,0.0632
3803.00,0.0631
3802.00,0.0628
3801.00,0.0626
3800.00,0.0626
3799.00,0.0626
3798.00,0.0624
3797.00,0.0622
3796.00,0.0621
3795.00,0.0622
3794.00,0.0624
3793.00,0.0625
3792.00,0.0624
3791.00,0.0624
3790.00,0.0624
3789.00,0.0624
3788.00,0.0625
3787.00,0.0625
3786.00,0.0624
3785.00,0.0623
3784.00,0.0623
3783.00,0.0624
3782.00,0.0624
3781.00,0.0624
3780.00,0.0623
3779.00,0.0622
3778.00,0.0622
3777.00,0.0623
3776.00,0.0623
3775.00,0.0624
3774.00,0.0624
3773.00,0.0624
3772.00,0.0624
3771.00,0.0625
3770.00,0.0625
3769.00,0.0625
3768.00,0.0625
3767.00,0.0625
3766.00,0.0623
3765.00,0.0622
3764.00,0.0623
3763.00,0.0624
3762.00,0.0624
3761.00,0.0624
3760.00,0.0623
3759.00,0.0623
3758.00,0.0623
3757.00,0.0624
3756.00,0.0624
3755.00,0.0625
3754.00,0.0625
3753.00,0.0627
3752.00,0.0631
3751.00,0.0634
3750.00,0.0634
3749.00,0.0633
3748.00,0.0632
3747.00,0.0629
3746.00,0.0626
3745.00,0.0623
3744.00,0.0623
3743.00,0.0625
3742.00,0.0627
3741.00,0.0627
3740.00,0.0627
3739.00,0.0626
3738.00,0.0626
3737.00,0.0627
3736.00,0.0627
3735.00,0.0625
3734.00,0.0623
3733.00,0.0621
3732.00,0.0621
3731.00,0.0622
3730.00,0.0623
3729.00,0.0623
3728.00,0.0623
3727.00,0.0623
3726.00,0.0622
3725.00,0.0622
3724.00,0.0621
3723.00,0.0620
3722.00,0.0618
3721.00,0.0618
3720.00,0.0618
3719.00,0.0618
3718.00,0.0618
3717.00,0.0619
3716.00,0.0620
3715.00,0.0621
3714.00,0.0621
3713.00,0.0622
3712.00,0.0623
3711.00,0.0622
3710.00,0.0620
3709.00,0.0620
3708.00,0.0620
3707.00,0.0620
3706.00,0.0619
3705.00,0.0618
3704.00,0.0617
3703.00,0.0616
3702.00,0.0615
3701.00,0.0615
3700.00,0.0616
3699.00,0.0617
3698.00,0.0618
3697.00,0.0618
3696.00,0.0618
3695.00,0.0618
3694.00,0.0619
3693.00,0.0619
3692.00,0.0619
3691.00,0.0619
3690.00,0.0618
3689.00,0.0616
3688.00,0.0615
3687.00,0.0615
3686.00,0.0617
3685.00,0.0617
3684.00,0.0617
3683.00,0.0617
3682.00,0.0618
3681.00,0.0618
3680.00,0.0618
3679.00,0.0618
3678.00,0.0620
3677.00,0.0622
3676.00,0.0622
3675.00,0.0620
3674.00,0.0621
3673.00,0.0624
3672.00,0.0624
3671.00,0.0621
3670.00,0.0617
3669.00,0.0614
3668.00,0.0615
3667.00,0.0616
3666.00,0.0617
3665.00,0.0618
3664.00,0.0618
3663.00,0.0618
3662.00,0.0618
3661.00,0.0618
3660.00,0.0618
3659.00,0.0618
3658.00,0.0619
3657.00,0.0620
3656.00,0.0622
3655.00,0.0623
3654.00,0.0625
3653.00,0.0625
3652.00,0.0624
3651.00,0.0625
3650.00,0.0628
3649.00,0.0626
3648.00,0.0621
3647.00,0.0619
3646.00,0.0620
3645.00,0.0622
3644.00,0.0623
3643.00,0.0623
3642.00,0.0622
3641.00,0.0622
3640.00,0.0622
3639.00,0.0622
3638.00,0.0622
3637.00,0.0623
3636.00,0.0624
3635.00,0.0624
3634.00,0.0625
3633.00,0.0625
3632.00,0.0626
3631.00,0.0627
3630.00,0.0629
3629.00,0.0630
3628.00,0.0629
3627.00,0.0629
3626.00,0.0629
3625.00,0.0629
3624.00,0.0628
3623.00,0.0628
3622.00,0.0629
3621.00,0.0630
3620.00,0.0630
3619.00,0.0630
3618.00,0.0630
3617.00,0.0631
3616.00,0.0632
3615.00,0.0632
3614.00,0.0631
3613.00,0.0631
3612.00,0.0633
3611.00,0.0635
3610.00,0.0637
3609.00,0.0637
3608.00,0.0636
3607.00,0.0634
3606.00,0.0634
3605.00,0.0635
3604.00,0.0635
3603.00,0.0635
3602.00,0.0634
3601.00,0.0634
3600.00,0.0634
3599.00,0.0634
3598.00,0.0634
3597.00,0.0635
3596.00,0.0635
3595.00,0.0636
3594.00,0.0636
3593.00,0.0637
3592.00,0.0638
3591.00,0.0638
3590.00,0.0638
3589.00,0.0638
3588.00,0.0638
3587.00,0.0637
3586.00,0.0638
3585.00,0.0639
3584.00,0.0640
3583.00,0.0640
3582.00,0.0639
3581.00,0.0639
3580.00,0.0639
3579.00,0.0639
3578.00,0.0639
3577.00,0.0639
3576.00,0.0640
3575.00,0.0640
3574.00,0.0641
3573.00,0.0642
3572.00,0.0643
3571.00,0.0644
3570.00,0.0644
3569.00,0.0645
3568.00,0.0646
3567.00,0.0647
3566.00,0.0647
3565.00,0.0647
3564.00,0.0647
3563.00,0.0647
3562.00,0.0647
3561.00,0.0646
3560.00,0.0646
3559.00,0.0646
3558.00,0.0646
3557.00,0.0646
3556.00,0.0647
3555.00,0.0648
3554.00,0.0648
3553.00,0.0649
3552.00,0.0650
3551.00,0.0650
3550.00,0.0651
3549.00,0.0652
3548.00,0.0652
3547.00,0.0652
3546.00,0.0653
3545.00,0.0652
3544.00,0.0652
3543.00,0.0651
3542.00,0.0650
3541.00,0.0651
3540.00,0.0651
3539.00,0.0652
3538.00,0.0652
3537.00,0.0652
3536.00,0.0653
3535.00,0.0653
3534.00,0.0654
3533.00,0.0654
3532.00,0.0654
3531.00,0.0655
3530.00,0.0655
3529.00,0.0655
3528.00,0.0656
3527.00,0.0657
3526.00,0.0658
3525.00,0.0658
3524.00,0.0658
3523.00,0.0657
3522.00,0.0657
3521.00,0.0657
3520.00,0.0657
3519.00,0.0657
3518.00,0.0658
3517.00,0.0659
3516.00,0.0660
3515.00,0.0660
3514.00,0.0660
3513.00,0.0660
3512.00,0.0660
3511.00,0.0660
3510.00,0.0660
3509.00,0.0660
3508.00,0.0661
3507.00,0.0662
3506.00,0.0663
3505.00,0.0663
3504.00,0.0664
3503.00,0.0664
3502.00,0.0664
3501.00,0.0664
3500.00,0.0664
3499.00,0.0664
3498.00,0.0664
3497.00,0.0664
3496.00,0.0664
3495.00,0.0665
3494.00,0.0665
3493.00,0.0665
3492.00,0.0665
3491.00,0.0666
3490.00,0.0666
3489.00,0.0666
3488.00,0.0666
3487.00,0.0667
3486.00,0.0667
3485.00,0.0668
3484.00,0.0668
3483.00,0.0669
3482.00,0.0669
3481.00,0.0669
3480.00,0.0669
3479.00,0.0669
3478.00,0.0669
3477.00,0.0669
3476.00,0.0670
3475.00,0.0670
3474.00,0.0671
3473.00,0.0672
3472.00,0.0672
3471.00,0.0673
3470.00,0.0673
3469.00,0.0673
3468.00,0.0673
3467.00,0.0673
3466.00,0.0674
3465.00,0.0674
3464.00,0.0674
3463.00,0.0674
3462.00,0.0674
3461.00,0.0675
3460.00,0.0675
3459.00,0.0675
3458.00,0.0675
3457.00,0.0675
3456.00,0.0675
3455.00,0.0675
3454.00,0.0675
3453.00,0.0675
3452.00,0.0676
3451.00,0.0677
3450.00,0.0678
3449.00,0.0679
3448.00,0.0679
3447.00,0.0679
3446.00,0.0679
3445.00,0.0679
3444.00,0.0679
3443.00,0.0679
3442.00,0.0679
3441.00,0.0679
3440.00,0.0679
3439.00,0.0679
3438.00,0.0680
3437.00,0.0681
3436.00,0.0682
3435.00,0.0682
3434.00,0.0681
3433.00,0.0681
3432.00,0.0681
3431.00,0.0681
3430.00,0.0682
3429.00,0.0682
3428.00,0.0682
3427.00,0.0683
3426.00,0.0683
3425.00,0.0684
3424.00,0.0685
3423.00,0.0685
3422.00,0.0685
3421.00,0.0685
3420.00,0.0685
3419.00,0.0685
3418.00,0.0685
3417.00,0.0685
3416.00,0.0685
3415.00,0.0686
3414.00,0.0686
3413.00,0.0687
3412.00,0.0687
3411.00,0.0687
3410.00,0.0686
3409.00,0.0686
3408.00,0.0686
3407.00,0.0686
3406.00,0.0686
3405.00,0.0687
3404.00,0.0688
3403.00,0.0689
3402.00,0.0689
