Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0423
3999.00,0.0423
3998.00,0.0423
3997.00,0.0422
3996.00,0.0422
3995.00,0.0421
3994.00,0.0421
3993.00,0.0420
3992.00,0.0420
3991.00,0.0421
3990.00,0.0421
3989.00,0.0421
3988.00,0.0421
3987.00,0.0421
3986.00,0.0421
3985.00,0.0421
3984.00,0.0421
3983.00,0.0421
3982.00,0.0422
3981.00,0.0421
3980.00,0.0421
3979.00,0.0421
3978.00,0.0420
3977.00,0.0420
3976.00,0.0419
3975.00,0.0419
3974.00,0.0418
3973.00,0.0419
3972.00,0.0419
3971.00,0.0420
3970.00,0.0421
3969.00,0.0421
3968.00,0.0421
3967.00,0.0420
3966.00,0.0419
3965.00,0.0419
3964.00,0.0419
3963.00,0.0420
3962.00,0.0420
3961.00,0.0419
3960.00,0.0419
3959.00,0.0418
3958.00,0.0418
3957.00,0.0419
3956.00,0.0418
3955.00,0.0417
3954.00,0.0416
3953.00,0.0414
3952.00,0.0413
3951.00,0.0414
3950.00,0.0415
3949.00,0.0415
3948.00,0.0415
3947.00,0.0414
3946.00,0.0413
3945.00,0.0414
3944.00,0.0414
3943.00,0.0414
3942.00,0.0413
3941.00,0.0413
3940.00,0.0414
3939.00,0.0416
3938.00,0.0417
3937.00,0.0416
3936.00,0.0414
3935.00,0.0413
3934.00,0.0412
3933.00,0.0412
3932.00,0.0412
3931.00,0.0412
3930.00,0.0412
3929.00,0.0411
3928.00,0.0412
3927.00,0.0412
3926.00,0.0413
3925.00,0.0413
3924.00,0.0411
3923.00,0.0410
3922.00,0.0409
3921.00,0.0410
3920.00,0.0410
3919.00,0.0411
3918.00,0.0413
3917.00,0.0414
3916.00,0.0415
3915.00,0.0416
3914.00,0.0417
3913.00,0.0419
3912.00,0.0420
3911.00,0.0418
3910.00,0.0415
3909.00,0.0411
3908.00,0.0406
3907.00,0.0402
3906.00,0.0399
3905.00,0.0396
3904.00,0.0394
3903.00,0.0392
3902.00,0.0395
3901.00,0.0401
3900.00,0.0406
3899.00,0.0408
3898.00,0.0408
3897.00,0.0408
3896.00,0.0408
3895.00,0.0408
3894.00,0.0408
3893.00,0.0410
3892.00,0.0411
3891.00,0.0407
3890.00,0.0401
3889.00,0.0399
3888.00,0.0403
3887.00,0.0408
3886.00,0.0409
3885.00,0.0403
3884.00,0.0397
3883.00,0.0398
3882.00,0.0404
3881.00,0.0407
3880.00,0.0406
3879.00,0.0401
3878.00,0.0401
3877.00,0.0405
3876.00,0.0408
3875.00,0.0406
3874.00,0.0398
3873.00,0.0391
3872.00,0.0393
3871.00,0.0399
3870.00,0.0402
3869.00,0.0397
3868.00,0.0393
3867.00,0.0396
3866.00,0.0402
3865.00,0.0405
3864.00,0.0405
3863.00,0.0405
3862.00,0.0406
3861.00,0.0407
