Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0126
3999.00,0.0126
3998.00,0.0125
3997.00,0.0125
3996.00,0.0125
3995.00,0.0124
3994.00,0.0124
3993.00,0.0123
3992.00,0.0123
3991.00,0.0123
3990.00,0.0123
3989.00,0.0123
3988.00,0.0123
3987.00,0.0123
3986.00,0.0123
3985.00,0.0123
3984.00,0.0123
3983.00,0.0123
3982.00,0.0123
3981.00,0.0123
3980.00,0.0122
3979.00,0.0122
3978.00,0.0122
3977.00,0.0121
3976.00,0.0121
3975.00,0.0121
3974.00,0.0120
3973.00,0.0121
3972.00,0.0121
3971.00,0.0122
3970.00,0.0122
3969.00,0.0122
3968.00,0.0122
3967.00,0.0121
3966.00,0.0121
3965.00,0.0120
3964.00,0.0121
3963.00,0.0121
3962.00,0.0121
3961.00,0.0121
3960.00,0.0120
3959.00,0.0120
3958.00,0.0120
3957.00,0.0120
3956.00,0.0120
3955.00,0.0119
3954.00,0.0118
3953.00,0.0118
3952.00,0.0118
3951.00,0.0118
3950.00,0.0118
3949.00,0.0119
3948.00,0.0119
3947.00,0.0118
3946.00,0.0118
3945.00,0.0117
3944.00,0.0117
3943.00,0.0116
3942.00,0.0115
3941.00,0.0115
3940.00,0.0116
3939.00,0.0117
3938.00,0.0118
3937.00,0.0118
3936.00,0.0118
3935.00,0.0117
3934.00,0.0116
3933.00,0.0115
3932.00,0.0114
3931.00,0.0114
3930.00,0.0113
3929.00,0.0113
3928.00,0.0114
3927.00,0.0115
3926.00,0.0115
3925.00,0.0115
3924.00,0.0115
3923.00,0.0114
3922.00,0.0114
3921.00,0.0113
3920.00,0.0112
3919.00,0.0112
3918.00,0.0112
3917.00,0.0113
3916.00,0.0113
3915.00,0.0113
3914.00,0.0114
3913.00,0.0115
3912.00,0.0116
3911.00,0.0116
3910.00,0.0116
3909.00,0.0115
3908.00,0.0113
3907.00,0.0111
3906.00,0.0109
3905.00,0.0106
3904.00,0.0104
3903.00,0.0103
3902.00,0.0102
3901.00,0.0103
3900.00,0.0104
3899.00,0.0105
3898.00,0.0106
3897.00,0.0107
3896.00,0.0108
3895.00,0.0109
3894.00,0.0110
3893.00,0.0110
3892.00,0.0109
3891.00,0.0108
3890.00,0.0106
3889.00,0.0105
3888.00,0.0105
3887.00,0.0106
3886.00,0.0107
