Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0031
3999.00,0.0031
3998.00,0.0032
3997.00,0.0031
3996.00,0.0031
3995.00,0.0031
3994.00,0.0031
3993.00,0.0031
3992.00,0.0031
3991.00,0.0031
3990.00,0.0031
3989.00,0.0031
3988.00,0.0031
3987.00,0.0030
3986.00,0.0030
3985.00,0.0031
3984.00,0.0031
3983.00,0.0031
3982.00,0.0031
3981.00,0.0030
3980.00,0.0030
3979.00,0.0030
3978.00,0.0030
3977.00,0.0029
3976.00,0.0029
3975.00,0.0029
3974.00,0.0028
3973.00,0.0029
3972.00,0.0029
3971.00,0.0030
3970.00,0.0030
3969.00,0.0030
3968.00,0.0030
3967.00,0.0029
3966.00,0.0029
3965.00,0.0029
3964.00,0.0029
3963.00,0.0030
3962.00,0.0030
3961.00,0.0030
3960.00,0.0030
3959.00,0.0029
3958.00,0.0029
3957.00,0.0029
3956.00,0.0029
3955.00,0.0028
3954.00,0.0028
3953.00,0.0028
3952.00,0.0029
3951.00,0.0029
3950.00,0.0030
3949.00,0.0030
3948.00,0.0031
3947.00,0.0031
3946.00,0.0031
3945.00,0.0031
3944.00,0.0030
3943.00,0.0029
3942.00,0.0027
3941.00,0.0027
3940.00,0.0027
3939.00,0.0028
3938.00,0.0028
3937.00,0.0029
3936.00,0.0029
3935.00,0.0029
3934.00,0.0029
3933.00,0.0028
3932.00,0.0028
3931.00,0.0028
3930.00,0.0028
3929.00,0.0028
3928.00,0.0029
3927.00,0.0029
3926.00,0.0030
3925.00,0.0030
3924.00,0.0030
3923.00,0.0030
3922.00,0.0030
3921.00,0.0029
3920.00,0.0029
3919.00,0.0029
3918.00,0.0029
3917.00,0.0028
3916.00,0.0028
3915.00,0.0028
3914.00,0.0028
3913.00,0.0028
3912.00,0.0028
3911.00,0.0028
3910.00,0.0028
3909.00,0.0028
3908.00,0.0028
3907.00,0.0028
3906.00,0.0028
3905.00,0.0027
3904.00,0.0027
3903.00,0.0027
3902.00,0.0027
3901.00,0.0028
3900.00,0.0028
3899.00,0.0027
3898.00,0.0027
3897.00,0.0027
3896.00,0.0028
3895.00,0.0028
3894.00,0.0028
3893.00,0.0028
3892.00,0.0027
3891.00,0.0025
3890.00,0.0025
3889.00,0.0024
3888.00,0.0025
3887.00,0.0025
3886.00,0.0025
3885.00,0.0025
3884.00,0.0025
