Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0103
3999.00,0.0103
3998.00,0.0103
3997.00,0.0103
3996.00,0.0103
3995.00,0.0103
3994.00,0.0103
3993.00,0.0104
3992.00,0.0104
3991.00,0.0104
3990.00,0.0104
3989.00,0.0103
3988.00,0.0103
3987.00,0.0103
3986.00,0.0103
3985.00,0.0103
3984.00,0.0103
3983.00,0.0103
3982.00,0.0103
3981.00,0.0103
3980.00,0.0103
3979.00,0.0104
3978.00,0.0104
3977.00,0.0104
3976.00,0.0104
3975.00,0.0103
3974.00,0.0103
3973.00,0.0103
3972.00,0.0103
3971.00,0.0103
3970.00,0.0102
3969.00,0.0102
3968.00,0.0102
3967.00,0.0102
3966.00,0.0102
3965.00,0.0103
3964.00,0.0103
3963.00,0.0104
3962.00,0.0104
3961.00,0.0103
3960.00,0.0103
3959.00,0.0103
3958.00,0.0103
3957.00,0.0103
3956.00,0.0102
3955.00,0.0102
3954.00,0.0102
3953.00,0.0102
3952.00,0.0103
3951.00,0.0103
3950.00,0.0104
3949.00,0.0105
3948.00,0.0105
3947.00,0.0105
3946.00,0.0105
3945.00,0.0105
3944.00,0.0104
3943.00,0.0103
3942.00,0.0102
3941.00,0.0102
3940.00,0.0102
3939.00,0.0103
3938.00,0.0103
3937.00,0.0103
3936.00,0.0104
3935.00,0.0105
3934.00,0.0105
3933.00,0.0105
3932.00,0.0105
3931.00,0.0104
3930.00,0.0103
3929.00,0.0103
3928.00,0.0103
3927.00,0.0102
3926.00,0.0102
3925.00,0.0102
3924.00,0.0102
3923.00,0.0103
3922.00,0.0103
3921.00,0.0104
3920.00,0.0104
3919.00,0.0105
3918.00,0.0105
3917.00,0.0104
3916.00,0.0104
3915.00,0.0103
3914.00,0.0102
3913.00,0.0102
3912.00,0.0102
3911.00,0.0102
3910.00,0.0102
3909.00,0.0102
3908.00,0.0103
3907.00,0.0103
3906.00,0.0105
3905.00,0.0107
3904.00,0.0109
3903.00,0.0110
3902.00,0.0110
3901.00,0.0110
3900.00,0.0108
3899.00,0.0106
3898.00,0.0105
3897.00,0.0105
3896.00,0.0105
3895.00,0.0105
3894.00,0.0105
3893.00,0.0104
3892.00,0.0104
3891.00,0.0104
3890.00,0.0104
3889.00,0.0104
3888.00,0.0105
3887.00,0.0106
3886.00,0.0106
3885.00,0.0106
3884.00,0.0105
3883.00,0.0105
3882.00,0.0104
3881.00,0.0103
3880.00,0.0102
3879.00,0.0103
3878.00,0.0103
3877.00,0.0103
3876.00,0.0103
3875.00,0.0103
3874.00,0.0103
3873.00,0.0103
3872.00,0.0105
3871.00,0.0105
3870.00,0.0105
3869.00,0.0105
3868.00,0.0106
3867.00,0.0108
3866.00,0.0109
3865.00,0.0107
3864.00,0.0105
3863.00,0.0105
3862.00,0.0105
3861.00,0.0105
3860.00,0.0105
3859.00,0.0104
3858.00,0.0103
3857.00,0.0103
3856.00,0.0104
3855.00,0.0106
3854.00,0.0107
3853.00,0.0106
3852.00,0.0105
3851.00,0.0105
3850.00,0.0105
3849.00,0.0105
3848.00,0.0104
3847.00,0.0104
3846.00,0.0104
3845.00,0.0103
3844.00,0.0104
3843.00,0.0104
3842.00,0.0105
3841.00,0.0105
3840.00,0.0105
3839.00,0.0104
3838.00,0.0104
3837.00,0.0104
3836.00,0.0104
3835.00,0.0104
3834.00,0.0104
3833.00,0.0104
3832.00,0.0104
3831.00,0.0104
3830.00,0.0104
3829.00,0.0104
3828.00,0.0103
3827.00,0.0103
3826.00,0.0102
3825.00,0.0102
3824.00,0.0104
3823.00,0.0105
3822.00,0.0105
3821.00,0.0104
3820.00,0.0104
3819.00,0.0104
3818.00,0.0105
3817.00,0.0104
3816.00,0.0103
3815.00,0.0101
3814.00,0.0101
3813.00,0.0101
3812.00,0.0101
3811.00,0.0101
3810.00,0.0100
3809.00,0.0101
3808.00,0.0102
3807.00,0.0103
3806.00,0.0103
3805.00,0.0103
3804.00,0.0104
3803.00,0.0104
3802.00,0.0103
3801.00,0.0102
3800.00,0.0101
3799.00,0.0102
3798.00,0.0102
3797.00,0.0101
3796.00,0.0100
3795.00,0.0100
3794.00,0.0100
3793.00,0.0100
3792.00,0.0099
3791.00,0.0098
3790.00,0.0099
3789.00,0.0099
3788.00,0.0100
3787.00,0.0100
3786.00,0.0099
3785.00,0.0099
3784.00,0.0099
3783.00,0.0100
3782.00,0.0100
3781.00,0.0099
3780.00,0.0098
3779.00,0.0098
3778.00,0.0098
3777.00,0.0098
3776.00,0.0099
3775.00,0.0099
3774.00,0.0099
3773.00,0.0099
3772.00,0.0100
3771.00,0.0101
3770.00,0.0101
3769.00,0.0101
3768.00,0.0101
3767.00,0.0102
3766.00,0.0101
3765.00,0.0101
3764.00,0.0101
3763.00,0.0101
3762.00,0.0101
3761.00,0.0101
3760.00,0.0101
3759.00,0.0100
3758.00,0.0101
3757.00,0.0101
3756.00,0.0102
3755.00,0.0103
3754.00,0.0104
3753.00,0.0106
3752.00,0.0108
3751.00,0.0110
3750.00,0.0111
3749.00,0.0111
3748.00,0.0109
3747.00,0.0108
3746.00,0.0107
3745.00,0.0107
3744.00,0.0106
3743.00,0.0106
3742.00,0.0107
3741.00,0.0108
3740.00,0.0108
3739.00,0.0108
3738.00,0.0109
3737.00,0.0109
3736.00,0.0108
3735.00,0.0107
3734.00,0.0106
3733.00,0.0106
3732.00,0.0106
3731.00,0.0105
3730.00,0.0104
