Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0108
3999.00,0.0108
3998.00,0.0108
3997.00,0.0108
3996.00,0.0107
3995.00,0.0107
3994.00,0.0107
3993.00,0.0106
3992.00,0.0106
3991.00,0.0106
3990.00,0.0106
3989.00,0.0106
3988.00,0.0106
3987.00,0.0106
3986.00,0.0106
3985.00,0.0106
3984.00,0.0106
3983.00,0.0106
3982.00,0.0106
3981.00,0.0106
3980.00,0.0105
3979.00,0.0105
3978.00,0.0105
3977.00,0.0105
3976.00,0.0105
3975.00,0.0105
3974.00,0.0105
3973.00,0.0104
3972.00,0.0105
3971.00,0.0105
3970.00,0.0105
3969.00,0.0105
3968.00,0.0105
3967.00,0.0104
3966.00,0.0104
3965.00,0.0104
3964.00,0.0104
3963.00,0.0105
3962.00,0.0106
3961.00,0.0105
3960.00,0.0105
3959.00,0.0104
3958.00,0.0103
3957.00,0.0103
3956.00,0.0103
3955.00,0.0103
3954.00,0.0103
3953.00,0.0103
3952.00,0.0103
3951.00,0.0103
3950.00,0.0104
3949.00,0.0104
3948.00,0.0104
3947.00,0.0104
3946.00,0.0103
3945.00,0.0103
3944.00,0.0102
3943.00,0.0101
3942.00,0.0100
3941.00,0.0100
3940.00,0.0100
3939.00,0.0101
3938.00,0.0102
3937.00,0.0102
3936.00,0.0102
3935.00,0.0102
3934.00,0.0101
3933.00,0.0101
3932.00,0.0101
3931.00,0.0100
3930.00,0.0100
3929.00,0.0100
3928.00,0.0101
3927.00,0.0101
3926.00,0.0101
3925.00,0.0101
3924.00,0.0101
3923.00,0.0101
3922.00,0.0101
3921.00,0.0100
3920.00,0.0100
3919.00,0.0100
3918.00,0.0100
3917.00,0.0100
3916.00,0.0100
3915.00,0.0100
3914.00,0.0100
3913.00,0.0100
3912.00,0.0100
3911.00,0.0100
3910.00,0.0100
3909.00,0.0100
3908.00,0.0099
3907.00,0.0099
3906.00,0.0098
3905.00,0.0097
3904.00,0.0096
3903.00,0.0096
3902.00,0.0096
3901.00,0.0096
3900.00,0.0097
3899.00,0.0096
3898.00,0.0096
3897.00,0.0096
3896.00,0.0097
3895.00,0.0097
3894.00,0.0098
3893.00,0.0098
3892.00,0.0098
3891.00,0.0097
3890.00,0.0095
3889.00,0.0094
3888.00,0.0094
3887.00,0.0094
3886.00,0.0094
3885.00,0.0094
3884.00,0.0093
