Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0212
3999.00,0.0212
3998.00,0.0212
3997.00,0.0212
3996.00,0.0212
3995.00,0.0212
3994.00,0.0211
3993.00,0.0211
3992.00,0.0211
3991.00,0.0211
3990.00,0.0211
3989.00,0.0211
3988.00,0.0210
3987.00,0.0210
3986.00,0.0209
3985.00,0.0210
3984.00,0.0210
3983.00,0.0211
3982.00,0.0211
3981.00,0.0211
3980.00,0.0210
3979.00,0.0210
3978.00,0.0210
3977.00,0.0210
3976.00,0.0210
3975.00,0.0210
3974.00,0.0210
3973.00,0.0210
3972.00,0.0210
3971.00,0.0211
3970.00,0.0211
3969.00,0.0211
3968.00,0.0210
3967.00,0.0209
3966.00,0.0209
3965.00,0.0209
3964.00,0.0209
3963.00,0.0210
3962.00,0.0211
3961.00,0.0211
3960.00,0.0211
3959.00,0.0210
3958.00,0.0209
3957.00,0.0209
3956.00,0.0209
3955.00,0.0208
3954.00,0.0208
3953.00,0.0209
3952.00,0.0209
3951.00,0.0210
3950.00,0.0211
3949.00,0.0211
3948.00,0.0212
3947.00,0.0212
3946.00,0.0212
3945.00,0.0211
3944.00,0.0210
3943.00,0.0209
3942.00,0.0208
3941.00,0.0208
3940.00,0.0208
3939.00,0.0208
3938.00,0.0208
3937.00,0.0208
3936.00,0.0208
3935.00,0.0209
3934.00,0.0209
3933.00,0.0208
3932.00,0.0208
3931.00,0.0209
3930.00,0.0209
3929.00,0.0210
3928.00,0.0210
3927.00,0.0210
3926.00,0.0210
3925.00,0.0209
3924.00,0.0209
3923.00,0.0210
3922.00,0.0210
3921.00,0.0210
3920.00,0.0210
3919.00,0.0210
3918.00,0.0210
3917.00,0.0209
3916.00,0.0209
3915.00,0.0208
3914.00,0.0207
3913.00,0.0206
3912.00,0.0205
3911.00,0.0205
3910.00,0.0206
3909.00,0.0207
3908.00,0.0208
3907.00,0.0209
3906.00,0.0210
3905.00,0.0210
3904.00,0.0211
3903.00,0.0213
3902.00,0.0214
3901.00,0.0214
3900.00,0.0213
3899.00,0.0211
3898.00,0.0210
3897.00,0.0209
3896.00,0.0208
3895.00,0.0207
3894.00,0.0207
3893.00,0.0206
3892.00,0.0206
3891.00,0.0206
3890.00,0.0206
3889.00,0.0208
3888.00,0.0208
3887.00,0.0207
3886.00,0.0205
3885.00,0.0206
3884.00,0.0208
3883.00,0.0209
3882.00,0.0208
3881.00,0.0206
3880.00,0.0204
3879.00,0.0205
3878.00,0.0207
3877.00,0.0208
3876.00,0.0208
3875.00,0.0207
3874.00,0.0207
3873.00,0.0208
3872.00,0.0209
3871.00,0.0209
3870.00,0.0208
3869.00,0.0207
3868.00,0.0208
3867.00,0.0208
3866.00,0.0207
3865.00,0.0206
3864.00,0.0207
3863.00,0.0207
3862.00,0.0208
3861.00,0.0207
3860.00,0.0207
3859.00,0.0206
3858.00,0.0207
3857.00,0.0208
3856.00,0.0208
3855.00,0.0206
3854.00,0.0205
3853.00,0.0207
3852.00,0.0208
3851.00,0.0207
3850.00,0.0206
3849.00,0.0203
3848.00,0.0202
3847.00,0.0201
3846.00,0.0201
3845.00,0.0201
3844.00,0.0202
3843.00,0.0203
3842.00,0.0205
3841.00,0.0207
3840.00,0.0208
3839.00,0.0208
3838.00,0.0207
3837.00,0.0206
3836.00,0.0205
3835.00,0.0205
3834.00,0.0205
3833.00,0.0204
3832.00,0.0203
3831.00,0.0202
3830.00,0.0202
3829.00,0.0202
3828.00,0.0201
3827.00,0.0200
3826.00,0.0200
3825.00,0.0202
3824.00,0.0204
3823.00,0.0205
3822.00,0.0203
3821.00,0.0203
3820.00,0.0203
3819.00,0.0205
3818.00,0.0205
3817.00,0.0202
3816.00,0.0200
3815.00,0.0200
3814.00,0.0201
3813.00,0.0201
3812.00,0.0199
3811.00,0.0198
3810.00,0.0197
3809.00,0.0197
3808.00,0.0197
