Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0383
3999.00,0.0382
3998.00,0.0382
3997.00,0.0381
3996.00,0.0380
3995.00,0.0380
3994.00,0.0380
3993.00,0.0379
3992.00,0.0380
3991.00,0.0380
3990.00,0.0380
3989.00,0.0379
3988.00,0.0379
3987.00,0.0378
3986.00,0.0378
3985.00,0.0379
3984.00,0.0379
3983.00,0.0380
3982.00,0.0380
3981.00,0.0380
3980.00,0.0379
3979.00,0.0379
3978.00,0.0379
3977.00,0.0378
3976.00,0.0377
3975.00,0.0377
3974.00,0.0376
3973.00,0.0377
3972.00,0.0377
3971.00,0.0378
3970.00,0.0378
3969.00,0.0378
3968.00,0.0377
3967.00,0.0376
3966.00,0.0376
3965.00,0.0376
3964.00,0.0376
3963.00,0.0377
3962.00,0.0377
3961.00,0.0377
3960.00,0.0376
3959.00,0.0376
3958.00,0.0376
3957.00,0.0376
3956.00,0.0376
3955.00,0.0375
3954.00,0.0374
3953.00,0.0373
3952.00,0.0373
3951.00,0.0373
3950.00,0.0373
3949.00,0.0374
3948.00,0.0373
3947.00,0.0372
3946.00,0.0371
3945.00,0.0371
3944.00,0.0371
3943.00,0.0371
3942.00,0.0370
3941.00,0.0370
3940.00,0.0371
3939.00,0.0373
3938.00,0.0374
3937.00,0.0373
3936.00,0.0372
3935.00,0.0370
3934.00,0.0370
3933.00,0.0369
3932.00,0.0369
3931.00,0.0369
3930.00,0.0369
3929.00,0.0368
3928.00,0.0368
3927.00,0.0369
3926.00,0.0369
3925.00,0.0369
3924.00,0.0368
3923.00,0.0367
3922.00,0.0366
3921.00,0.0365
3920.00,0.0366
3919.00,0.0367
3918.00,0.0368
3917.00,0.0370
3916.00,0.0370
3915.00,0.0370
3914.00,0.0371
3913.00,0.0372
3912.00,0.0373
3911.00,0.0373
3910.00,0.0371
3909.00,0.0368
3908.00,0.0365
3907.00,0.0361
3906.00,0.0358
3905.00,0.0356
3904.00,0.0354
3903.00,0.0352
3902.00,0.0353
3901.00,0.0356
3900.00,0.0360
3899.00,0.0362
3898.00,0.0363
3897.00,0.0363
3896.00,0.0363
3895.00,0.0363
3894.00,0.0363
3893.00,0.0364
3892.00,0.0365
3891.00,0.0364
3890.00,0.0359
3889.00,0.0356
3888.00,0.0357
3887.00,0.0359
3886.00,0.0361
3885.00,0.0358
3884.00,0.0355
3883.00,0.0354
3882.00,0.0357
3881.00,0.0360
3880.00,0.0361
3879.00,0.0359
3878.00,0.0358
3877.00,0.0359
3876.00,0.0362
3875.00,0.0361
3874.00,0.0357
3873.00,0.0352
3872.00,0.0351
3871.00,0.0353
3870.00,0.0355
3869.00,0.0353
3868.00,0.0350
3867.00,0.0351
3866.00,0.0355
3865.00,0.0359
3864.00,0.0360
3863.00,0.0360
3862.00,0.0361
3861.00,0.0361
3860.00,0.0361
3859.00,0.0358
3858.00,0.0352
3857.00,0.0344
3856.00,0.0336
3855.00,0.0336
3854.00,0.0344
3853.00,0.0348
3852.00,0.0346
3851.00,0.0347
3850.00,0.0355
3849.00,0.0361
3848.00,0.0363
3847.00,0.0362
3846.00,0.0361
3845.00,0.0359
3844.00,0.0356
3843.00,0.0352
3842.00,0.0349
3841.00,0.0347
3840.00,0.0347
3839.00,0.0349
3838.00,0.0350
3837.00,0.0349
3836.00,0.0349
3835.00,0.0351
3834.00,0.0355
3833.00,0.0359
3832.00,0.0361
3831.00,0.0362
3830.00,0.0361
3829.00,0.0361
3828.00,0.0361
3827.00,0.0361
