Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0283
3999.00,0.0283
3998.00,0.0282
3997.00,0.0282
3996.00,0.0282
3995.00,0.0282
3994.00,0.0281
3993.00,0.0281
3992.00,0.0281
3991.00,0.0281
3990.00,0.0281
3989.00,0.0281
3988.00,0.0281
3987.00,0.0281
3986.00,0.0281
3985.00,0.0280
3984.00,0.0280
3983.00,0.0280
3982.00,0.0280
3981.00,0.0280
3980.00,0.0279
3979.00,0.0279
3978.00,0.0279
3977.00,0.0279
3976.00,0.0279
3975.00,0.0278
3974.00,0.0278
3973.00,0.0278
3972.00,0.0278
3971.00,0.0279
3970.00,0.0280
3969.00,0.0280
3968.00,0.0280
3967.00,0.0279
3966.00,0.0278
3965.00,0.0278
3964.00,0.0278
3963.00,0.0279
3962.00,0.0279
3961.00,0.0279
3960.00,0.0278
3959.00,0.0277
3958.00,0.0277
3957.00,0.0277
3956.00,0.0277
3955.00,0.0277
3954.00,0.0276
3953.00,0.0275
3952.00,0.0274
3951.00,0.0275
3950.00,0.0275
3949.00,0.0276
3948.00,0.0276
3947.00,0.0275
3946.00,0.0274
3945.00,0.0274
3944.00,0.0275
3943.00,0.0275
3942.00,0.0274
3941.00,0.0273
3940.00,0.0274
3939.00,0.0275
3938.00,0.0275
3937.00,0.0275
3936.00,0.0274
3935.00,0.0272
3934.00,0.0272
3933.00,0.0272
3932.00,0.0271
3931.00,0.0271
3930.00,0.0271
3929.00,0.0271
3928.00,0.0271
3927.00,0.0272
3926.00,0.0272
3925.00,0.0273
3924.00,0.0272
3923.00,0.0271
3922.00,0.0270
3921.00,0.0269
3920.00,0.0269
3919.00,0.0270
3918.00,0.0272
3917.00,0.0273
3916.00,0.0273
3915.00,0.0273
3914.00,0.0273
3913.00,0.0274
3912.00,0.0275
3911.00,0.0275
3910.00,0.0273
3909.00,0.0270
3908.00,0.0267
3907.00,0.0264
3906.00,0.0261
3905.00,0.0260
3904.00,0.0259
3903.00,0.0258
3902.00,0.0259
3901.00,0.0262
3900.00,0.0265
3899.00,0.0266
3898.00,0.0267
3897.00,0.0267
3896.00,0.0267
3895.00,0.0267
3894.00,0.0267
3893.00,0.0268
3892.00,0.0269
3891.00,0.0267
3890.00,0.0263
3889.00,0.0260
3888.00,0.0261
3887.00,0.0263
3886.00,0.0265
3885.00,0.0263
3884.00,0.0260
3883.00,0.0259
3882.00,0.0262
3881.00,0.0265
3880.00,0.0265
3879.00,0.0263
3878.00,0.0262
3877.00,0.0264
3876.00,0.0266
3875.00,0.0266
3874.00,0.0262
3873.00,0.0258
3872.00,0.0257
3871.00,0.0259
3870.00,0.0261
3869.00,0.0259
3868.00,0.0256
3867.00,0.0256
3866.00,0.0260
3865.00,0.0263
3864.00,0.0265
3863.00,0.0265
3862.00,0.0265
3861.00,0.0266
3860.00,0.0265
3859.00,0.0262
3858.00,0.0257
3857.00,0.0249
3856.00,0.0242
3855.00,0.0242
3854.00,0.0249
3853.00,0.0252
3852.00,0.0251
3851.00,0.0254
3850.00,0.0261
3849.00,0.0267
3848.00,0.0269
3847.00,0.0268
3846.00,0.0266
3845.00,0.0264
3844.00,0.0262
3843.00,0.0259
3842.00,0.0255
3841.00,0.0254
3840.00,0.0255
3839.00,0.0257
3838.00,0.0258
3837.00,0.0257
3836.00,0.0257
3835.00,0.0258
3834.00,0.0261
3833.00,0.0264
3832.00,0.0265
3831.00,0.0265
3830.00,0.0265
3829.00,0.0265
3828.00,0.0266
3827.00,0.0265
3826.00,0.0262
3825.00,0.0257
3824.00,0.0254
3823.00,0.0255
3822.00,0.0258
3821.00,0.0259
3820.00,0.0254
3819.00,0.0251
3818.00,0.0254
3817.00,0.0261
3816.00,0.0265
3815.00,0.0266
3814.00,0.0265
3813.00,0.0267
3812.00,0.0268
3811.00,0.0267
3810.00,0.0263
3809.00,0.0262
3808.00,0.0263
3807.00,0.0263
3806.00,0.0260
3805.00,0.0257
3804.00,0.0256
3803.00,0.0260
3802.00,0.0264
3801.00,0.0263
3800.00,0.0260
3799.00,0.0259
3798.00,0.0262
3797.00,0.0266
3796.00,0.0267
3795.00,0.0266
3794.00,0.0267
3793.00,0.0268
3792.00,0.0270
3791.00,0.0271
3790.00,0.0271
3789.00,0.0270
3788.00,0.0270
3787.00,0.0270
3786.00,0.0271
3785.00,0.0271
3784.00,0.0269
3783.00,0.0267
3782.00,0.0266
3781.00,0.0266
3780.00,0.0268
3779.00,0.0268
3778.00,0.0267
3777.00,0.0267
3776.00,0.0268
3775.00,0.0268
3774.00,0.0267
3773.00,0.0265
3772.00,0.0264
3771.00,0.0264
3770.00,0.0264
3769.00,0.0261
3768.00,0.0260
3767.00,0.0262
3766.00,0.0264
3765.00,0.0265
3764.00,0.0264
3763.00,0.0263
3762.00,0.0263
3761.00,0.0263
3760.00,0.0263
3759.00,0.0262
3758.00,0.0260
3757.00,0.0257
3756.00,0.0254
3755.00,0.0250
3754.00,0.0246
3753.00,0.0244
3752.00,0.0245
3751.00,0.0248
3750.00,0.0248
3749.00,0.0246
3748.00,0.0244
3747.00,0.0246
3746.00,0.0250
3745.00,0.0254
3744.00,0.0253
3743.00,0.0249
3742.00,0.0249
3741.00,0.0254
3740.00,0.0257
3739.00,0.0254
3738.00,0.0250
3737.00,0.0249
3736.00,0.0248
3735.00,0.0247
3734.00,0.0247
3733.00,0.0248
3732.00,0.0251
3731.00,0.0253
3730.00,0.0256
3729.00,0.0258
3728.00,0.0260
3727.00,0.0261
3726.00,0.0260
3725.00,0.0258
3724.00,0.0257
3723.00,0.0258
3722.00,0.0259
3721.00,0.0260
3720.00,0.0262
3719.00,0.0264
3718.00,0.0264
3717.00,0.0262
3716.00,0.0259
3715.00,0.0255
3714.00,0.0253
3713.00,0.0253
3712.00,0.0256
3711.00,0.0257
3710.00,0.0256
3709.00,0.0257
3708.00,0.0259
3707.00,0.0262
3706.00,0.0264
3705.00,0.0265
3704.00,0.0265
3703.00,0.0265
3702.00,0.0266
3701.00,0.0265
3700.00,0.0265
3699.00,0.0266
3698.00,0.0268
3697.00,0.0269
3696.00,0.0268
3695.00,0.0265
3694.00,0.0261
3693.00,0.0257
3692.00,0.0254
3691.00,0.0255
3690.00,0.0258
3689.00,0.0261
3688.00,0.0261
3687.00,0.0261
3686.00,0.0264
3685.00,0.0267
3684.00,0.0269
3683.00,0.0268
3682.00,0.0266
3681.00,0.0263
3680.00,0.0257
3679.00,0.0251
3678.00,0.0245
3677.00,0.0245
3676.00,0.0248
3675.00,0.0247
3674.00,0.0242
3673.00,0.0241
3672.00,0.0246
3671.00,0.0254
3670.00,0.0260
3669.00,0.0260
3668.00,0.0260
3667.00,0.0262
3666.00,0.0266
3665.00,0.0269
3664.00,0.0271
3663.00,0.0271
3662.00,0.0271
