Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0149
3999.00,0.0149
3998.00,0.0149
3997.00,0.0148
3996.00,0.0148
3995.00,0.0148
3994.00,0.0149
3993.00,0.0149
3992.00,0.0149
3991.00,0.0149
3990.00,0.0149
3989.00,0.0149
3988.00,0.0149
3987.00,0.0149
3986.00,0.0149
3985.00,0.0149
3984.00,0.0149
3983.00,0.0149
3982.00,0.0149
3981.00,0.0149
3980.00,0.0149
3979.00,0.0149
3978.00,0.0149
3977.00,0.0149
3976.00,0.0148
3975.00,0.0148
3974.00,0.0148
3973.00,0.0147
3972.00,0.0147
3971.00,0.0147
3970.00,0.0147
3969.00,0.0146
3968.00,0.0146
3967.00,0.0147
3966.00,0.0147
3965.00,0.0147
3964.00,0.0148
3963.00,0.0149
3962.00,0.0149
3961.00,0.0149
3960.00,0.0148
3959.00,0.0148
3958.00,0.0148
3957.00,0.0147
3956.00,0.0147
3955.00,0.0147
3954.00,0.0147
3953.00,0.0147
3952.00,0.0147
3951.00,0.0147
3950.00,0.0148
3949.00,0.0148
3948.00,0.0148
3947.00,0.0148
3946.00,0.0148
3945.00,0.0148
3944.00,0.0147
3943.00,0.0146
3942.00,0.0146
3941.00,0.0146
3940.00,0.0146
3939.00,0.0146
3938.00,0.0146
3937.00,0.0146
3936.00,0.0147
3935.00,0.0147
3934.00,0.0148
3933.00,0.0148
3932.00,0.0148
3931.00,0.0147
3930.00,0.0146
3929.00,0.0146
3928.00,0.0145
3927.00,0.0145
3926.00,0.0144
3925.00,0.0144
3924.00,0.0145
3923.00,0.0145
3922.00,0.0146
3921.00,0.0147
3920.00,0.0147
3919.00,0.0148
3918.00,0.0148
3917.00,0.0148
3916.00,0.0147
3915.00,0.0146
3914.00,0.0146
3913.00,0.0146
3912.00,0.0145
3911.00,0.0145
3910.00,0.0145
3909.00,0.0145
3908.00,0.0145
3907.00,0.0145
3906.00,0.0146
3905.00,0.0147
3904.00,0.0148
3903.00,0.0148
3902.00,0.0148
3901.00,0.0148
3900.00,0.0148
3899.00,0.0147
3898.00,0.0146
3897.00,0.0146
3896.00,0.0146
3895.00,0.0146
3894.00,0.0146
3893.00,0.0146
3892.00,0.0146
3891.00,0.0146
3890.00,0.0147
3889.00,0.0147
3888.00,0.0147
3887.00,0.0148
3886.00,0.0148
3885.00,0.0147
3884.00,0.0146
3883.00,0.0146
3882.00,0.0145
3881.00,0.0144
3880.00,0.0144
3879.00,0.0144
3878.00,0.0144
3877.00,0.0144
3876.00,0.0144
3875.00,0.0144
3874.00,0.0143
3873.00,0.0144
3872.00,0.0144
3871.00,0.0144
3870.00,0.0143
3869.00,0.0143
3868.00,0.0144
3867.00,0.0145
3866.00,0.0146
3865.00,0.0145
3864.00,0.0145
3863.00,0.0145
3862.00,0.0145
3861.00,0.0146
3860.00,0.0146
3859.00,0.0145
3858.00,0.0145
3857.00,0.0144
3856.00,0.0144
3855.00,0.0145
3854.00,0.0145
3853.00,0.0143
3852.00,0.0142
3851.00,0.0142
3850.00,0.0143
3849.00,0.0144
3848.00,0.0144
3847.00,0.0144
3846.00,0.0144
3845.00,0.0143
3844.00,0.0143
3843.00,0.0143
3842.00,0.0143
3841.00,0.0142
3840.00,0.0142
3839.00,0.0141
3838.00,0.0141
3837.00,0.0142
3836.00,0.0142
3835.00,0.0142
3834.00,0.0142
3833.00,0.0143
3832.00,0.0143
3831.00,0.0144
3830.00,0.0145
3829.00,0.0145
3828.00,0.0145
3827.00,0.0145
3826.00,0.0144
3825.00,0.0144
3824.00,0.0145
3823.00,0.0145
3822.00,0.0145
3821.00,0.0144
3820.00,0.0144
3819.00,0.0143
3818.00,0.0143
3817.00,0.0142
3816.00,0.0141
3815.00,0.0140
3814.00,0.0141
3813.00,0.0142
3812.00,0.0142
3811.00,0.0142
3810.00,0.0141
3809.00,0.0141
3808.00,0.0142
3807.00,0.0142
3806.00,0.0142
3805.00,0.0141
3804.00,0.0141
3803.00,0.0141
3802.00,0.0140
3801.00,0.0140
3800.00,0.0140
3799.00,0.0140
3798.00,0.0141
3797.00,0.0142
3796.00,0.0142
3795.00,0.0142
3794.00,0.0142
3793.00,0.0142
3792.00,0.0142
3791.00,0.0142
3790.00,0.0142
3789.00,0.0142
3788.00,0.0142
3787.00,0.0141
3786.00,0.0141
3785.00,0.0140
3784.00,0.0140
3783.00,0.0140
3782.00,0.0140
3781.00,0.0140
3780.00,0.0140
3779.00,0.0140
3778.00,0.0140
3777.00,0.0141
3776.00,0.0141
3775.00,0.0141
3774.00,0.0141
3773.00,0.0141
3772.00,0.0142
3771.00,0.0142
3770.00,0.0142
3769.00,0.0142
3768.00,0.0142
3767.00,0.0142
3766.00,0.0142
3765.00,0.0142
3764.00,0.0142
3763.00,0.0143
3762.00,0.0143
3761.00,0.0143
3760.00,0.0143
3759.00,0.0142
3758.00,0.0142
3757.00,0.0142
3756.00,0.0142
3755.00,0.0143
3754.00,0.0143
3753.00,0.0144
3752.00,0.0144
3751.00,0.0145
3750.00,0.0146
3749.00,0.0145
3748.00,0.0144
3747.00,0.0143
3746.00,0.0142
3745.00,0.0142
3744.00,0.0142
3743.00,0.0142
3742.00,0.0144
3741.00,0.0145
3740.00,0.0146
3739.00,0.0146
3738.00,0.0147
3737.00,0.0147
3736.00,0.0147
3735.00,0.0147
3734.00,0.0146
3733.00,0.0146
3732.00,0.0146
3731.00,0.0145
3730.00,0.0145
3729.00,0.0145
3728.00,0.0145
3727.00,0.0145
3726.00,0.0144
3725.00,0.0143
3724.00,0.0142
3723.00,0.0141
3722.00,0.0140
3721.00,0.0140
3720.00,0.0140
3719.00,0.0140
3718.00,0.0141
3717.00,0.0141
3716.00,0.0142
3715.00,0.0142
3714.00,0.0142
3713.00,0.0142
3712.00,0.0142
3711.00,0.0141
3710.00,0.0141
3709.00,0.0141
3708.00,0.0142
3707.00,0.0142
3706.00,0.0142
3705.00,0.0141
3704.00,0.0141
3703.00,0.0141
3702.00,0.0141
3701.00,0.0141
3700.00,0.0142
3699.00,0.0142
3698.00,0.0142
3697.00,0.0142
3696.00,0.0142
3695.00,0.0141
3694.00,0.0141
3693.00,0.0141
3692.00,0.0140
3691.00,0.0139
3690.00,0.0139
3689.00,0.0140
3688.00,0.0140
3687.00,0.0141
3686.00,0.0142
3685.00,0.0144
3684.00,0.0145
3683.00,0.0145
3682.00,0.0145
3681.00,0.0145
3680.00,0.0144
3679.00,0.0144
3678.00,0.0144
3677.00,0.0145
3676.00,0.0146
3675.00,0.0147
3674.00,0.0148
3673.00,0.0150
3672.00,0.0151
3671.00,0.0151
3670.00,0.0149
3669.00,0.0148
3668.00,0.0148
3667.00,0.0149
3666.00,0.0149
3665.00,0.0150
3664.00,0.0151
3663.00,0.0151
3662.00,0.0151
3661.00,0.0151
3660.00,0.0151
3659.00,0.0152
3658.00,0.0153
3657.00,0.0153
3656.00,0.0153
3655.00,0.0153
3654.00,0.0153
3653.00,0.0152
3652.00,0.0152
3651.00,0.0152
3650.00,0.0153
3649.00,0.0153
3648.00,0.0152
3647.00,0.0153
3646.00,0.0153
3645.00,0.0154
3644.00,0.0154
3643.00,0.0154
3642.00,0.0154
3641.00,0.0154
3640.00,0.0154
3639.00,0.0154
3638.00,0.0154
3637.00,0.0154
3636.00,0.0154
3635.00,0.0154
3634.00,0.0154
3633.00,0.0154
3632.00,0.0154
3631.00,0.0155
3630.00,0.0157
3629.00,0.0157
3628.00,0.0157
3627.00,0.0156
3626.00,0.0156
3625.00,0.0155
3624.00,0.0155
3623.00,0.0154
3622.00,0.0154
3621.00,0.0153
3620.00,0.0154
3619.00,0.0154
3618.00,0.0154
3617.00,0.0154
3616.00,0.0154
3615.00,0.0155
3614.00,0.0156
3613.00,0.0157
3612.00,0.0159
3611.00,0.0160
3610.00,0.0161
3609.00,0.0160
3608.00,0.0159
3607.00,0.0158
3606.00,0.0157
3605.00,0.0157
3604.00,0.0157
3603.00,0.0157
3602.00,0.0156
3601.00,0.0156
3600.00,0.0155
3599.00,0.0155
3598.00,0.0155
3597.00,0.0155
3596.00,0.0155
3595.00,0.0156
3594.00,0.0157
3593.00,0.0157
3592.00,0.0158
3591.00,0.0158
3590.00,0.0158
3589.00,0.0157
3588.00,0.0156
3587.00,0.0156
3586.00,0.0156
3585.00,0.0157
3584.00,0.0157
3583.00,0.0157
3582.00,0.0158
3581.00,0.0158
3580.00,0.0158
3579.00,0.0157
3578.00,0.0157
3577.00,0.0157
3576.00,0.0158
3575.00,0.0158
3574.00,0.0159
3573.00,0.0159
3572.00,0.0160
3571.00,0.0160
3570.00,0.0159
3569.00,0.0159
3568.00,0.0160
3567.00,0.0160
3566.00,0.0160
3565.00,0.0160
3564.00,0.0160
3563.00,0.0160
3562.00,0.0160
3561.00,0.0160
3560.00,0.0160
3559.00,0.0160
3558.00,0.0160
3557.00,0.0160
3556.00,0.0160
3555.00,0.0160
3554.00,0.0160
3553.00,0.0161
3552.00,0.0162
3551.00,0.0163
3550.00,0.0163
3549.00,0.0163
3548.00,0.0163
3547.00,0.0163
3546.00,0.0163
3545.00,0.0163
