Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0220
3999.00,0.0220
3998.00,0.0220
3997.00,0.0220
3996.00,0.0220
3995.00,0.0220
3994.00,0.0220
3993.00,0.0220
3992.00,0.0221
3991.00,0.0221
3990.00,0.0221
3989.00,0.0221
3988.00,0.0221
3987.00,0.0221
3986.00,0.0221
3985.00,0.0221
3984.00,0.0220
3983.00,0.0220
3982.00,0.0220
3981.00,0.0219
3980.00,0.0219
3979.00,0.0220
3978.00,0.0220
3977.00,0.0220
3976.00,0.0220
3975.00,0.0220
3974.00,0.0220
3973.00,0.0220
3972.00,0.0220
3971.00,0.0219
3970.00,0.0219
3969.00,0.0219
3968.00,0.0218
3967.00,0.0218
3966.00,0.0219
3965.00,0.0219
3964.00,0.0219
3963.00,0.0220
3962.00,0.0220
3961.00,0.0219
3960.00,0.0219
3959.00,0.0219
3958.00,0.0219
3957.00,0.0219
3956.00,0.0219
3955.00,0.0219
3954.00,0.0219
3953.00,0.0220
3952.00,0.0220
3951.00,0.0220
3950.00,0.0220
3949.00,0.0219
3948.00,0.0219
3947.00,0.0219
3946.00,0.0219
3945.00,0.0219
3944.00,0.0219
3943.00,0.0218
3942.00,0.0218
3941.00,0.0218
3940.00,0.0218
3939.00,0.0218
3938.00,0.0218
3937.00,0.0219
3936.00,0.0219
3935.00,0.0220
3934.00,0.0220
3933.00,0.0219
3932.00,0.0219
3931.00,0.0218
3930.00,0.0218
3929.00,0.0218
3928.00,0.0218
3927.00,0.0219
3926.00,0.0218
3925.00,0.0217
3924.00,0.0217
3923.00,0.0217
3922.00,0.0217
3921.00,0.0218
3920.00,0.0218
3919.00,0.0218
3918.00,0.0217
3917.00,0.0217
3916.00,0.0216
3915.00,0.0217
3914.00,0.0217
3913.00,0.0217
3912.00,0.0217
3911.00,0.0217
3910.00,0.0217
3909.00,0.0218
3908.00,0.0218
3907.00,0.0218
3906.00,0.0218
3905.00,0.0218
3904.00,0.0218
3903.00,0.0218
3902.00,0.0219
3901.00,0.0218
3900.00,0.0217
3899.00,0.0216
3898.00,0.0216
3897.00,0.0217
3896.00,0.0218
3895.00,0.0218
3894.00,0.0218
3893.00,0.0218
3892.00,0.0217
3891.00,0.0216
3890.00,0.0216
3889.00,0.0218
3888.00,0.0219
3887.00,0.0219
3886.00,0.0219
3885.00,0.0218
3884.00,0.0219
3883.00,0.0220
3882.00,0.0218
3881.00,0.0216
3880.00,0.0214
3879.00,0.0214
3878.00,0.0216
3877.00,0.0218
3876.00,0.0218
3875.00,0.0217
3874.00,0.0217
