Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0293
3999.00,0.0293
3998.00,0.0293
3997.00,0.0293
3996.00,0.0292
3995.00,0.0292
3994.00,0.0292
3993.00,0.0293
3992.00,0.0293
3991.00,0.0293
3990.00,0.0293
3989.00,0.0292
3988.00,0.0292
3987.00,0.0293
3986.00,0.0293
3985.00,0.0293
3984.00,0.0293
3983.00,0.0293
3982.00,0.0292
3981.00,0.0293
3980.00,0.0293
3979.00,0.0293
3978.00,0.0294
3977.00,0.0293
3976.00,0.0293
3975.00,0.0293
3974.00,0.0293
3973.00,0.0293
3972.00,0.0293
3971.00,0.0293
3970.00,0.0293
3969.00,0.0292
3968.00,0.0292
3967.00,0.0292
3966.00,0.0293
3965.00,0.0293
3964.00,0.0293
3963.00,0.0293
3962.00,0.0293
3961.00,0.0293
3960.00,0.0293
3959.00,0.0293
3958.00,0.0293
3957.00,0.0293
3956.00,0.0293
3955.00,0.0293
3954.00,0.0293
3953.00,0.0293
3952.00,0.0293
3951.00,0.0293
3950.00,0.0293
3949.00,0.0294
3948.00,0.0294
3947.00,0.0295
3946.00,0.0295
3945.00,0.0294
3944.00,0.0293
3943.00,0.0292
3942.00,0.0292
3941.00,0.0292
3940.00,0.0293
3939.00,0.0293
3938.00,0.0294
3937.00,0.0294
3936.00,0.0295
3935.00,0.0295
3934.00,0.0295
3933.00,0.0295
3932.00,0.0295
3931.00,0.0294
3930.00,0.0294
3929.00,0.0294
3928.00,0.0294
3927.00,0.0293
3926.00,0.0293
3925.00,0.0293
3924.00,0.0292
3923.00,0.0293
3922.00,0.0294
3921.00,0.0294
3920.00,0.0295
3919.00,0.0295
3918.00,0.0295
3917.00,0.0295
3916.00,0.0294
3915.00,0.0294
3914.00,0.0293
3913.00,0.0293
3912.00,0.0293
3911.00,0.0293
3910.00,0.0294
3909.00,0.0295
3908.00,0.0295
3907.00,0.0296
3906.00,0.0296
3905.00,0.0297
3904.00,0.0298
3903.00,0.0298
3902.00,0.0298
3901.00,0.0297
3900.00,0.0296
3899.00,0.0295
3898.00,0.0294
3897.00,0.0295
3896.00,0.0296
3895.00,0.0296
3894.00,0.0296
3893.00,0.0295
3892.00,0.0294
3891.00,0.0294
3890.00,0.0295
3889.00,0.0296
3888.00,0.0297
3887.00,0.0298
3886.00,0.0298
3885.00,0.0297
3884.00,0.0297
3883.00,0.0296
3882.00,0.0294
3881.00,0.0292
3880.00,0.0292
3879.00,0.0293
3878.00,0.0295
3877.00,0.0296
3876.00,0.0295
3875.00,0.0295
3874.00,0.0295
3873.00,0.0296
3872.00,0.0296
3871.00,0.0297
3870.00,0.0297
3869.00,0.0297
3868.00,0.0299
3867.00,0.0300
3866.00,0.0300
3865.00,0.0299
3864.00,0.0296
3863.00,0.0295
3862.00,0.0295
3861.00,0.0296
3860.00,0.0297
3859.00,0.0297
3858.00,0.0296
3857.00,0.0296
3856.00,0.0297
3855.00,0.0300
3854.00,0.0301
3853.00,0.0300
3852.00,0.0297
3851.00,0.0296
3850.00,0.0296
3849.00,0.0296
3848.00,0.0296
3847.00,0.0296
3846.00,0.0296
3845.00,0.0296
3844.00,0.0296
3843.00,0.0297
3842.00,0.0298
3841.00,0.0298
3840.00,0.0298
3839.00,0.0298
3838.00,0.0297
3837.00,0.0297
3836.00,0.0297
3835.00,0.0296
3834.00,0.0296
