Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,-0.0019
3999.00,-0.0019
3998.00,-0.0019
3997.00,-0.0019
3996.00,-0.0020
3995.00,-0.0020
3994.00,-0.0020
3993.00,-0.0020
3992.00,-0.0020
3991.00,-0.0019
3990.00,-0.0019
3989.00,-0.0020
3988.00,-0.0020
3987.00,-0.0020
3986.00,-0.0020
3985.00,-0.0020
3984.00,-0.0020
3983.00,-0.0020
3982.00,-0.0020
3981.00,-0.0020
3980.00,-0.0020
3979.00,-0.0020
3978.00,-0.0020
3977.00,-0.0021
3976.00,-0.0021
3975.00,-0.0021
3974.00,-0.0021
3973.00,-0.0020
3972.00,-0.0020
3971.00,-0.0019
3970.00,-0.0019
3969.00,-0.0019
3968.00,-0.0020
3967.00,-0.0020
3966.00,-0.0021
3965.00,-0.0021
3964.00,-0.0020
3963.00,-0.0019
3962.00,-0.0019
3961.00,-0.0019
3960.00,-0.0019
3959.00,-0.0020
3958.00,-0.0020
3957.00,-0.0020
3956.00,-0.0020
3955.00,-0.0020
3954.00,-0.0020
3953.00,-0.0020
3952.00,-0.0020
3951.00,-0.0019
3950.00,-0.0019
3949.00,-0.0018
3948.00,-0.0018
3947.00,-0.0018
3946.00,-0.0018
3945.00,-0.0019
3944.00,-0.0020
3943.00,-0.0021
3942.00,-0.0021
3941.00,-0.0021
3940.00,-0.0021
3939.00,-0.0021
3938.00,-0.0020
3937.00,-0.0020
3936.00,-0.0020
3935.00,-0.0021
3934.00,-0.0021
3933.00,-0.0021
3932.00,-0.0021
3931.00,-0.0021
3930.00,-0.0021
3929.00,-0.0020
3928.00,-0.0020
3927.00,-0.0019
3926.00,-0.0019
3925.00,-0.0019
3924.00,-0.0019
3923.00,-0.0019
3922.00,-0.0019
3921.00,-0.0019
3920.00,-0.0020
3919.00,-0.0020
3918.00,-0.0019
3917.00,-0.0019
3916.00,-0.0019
3915.00,-0.0019
3914.00,-0.0019
3913.00,-0.0020
3912.00,-0.0020
3911.00,-0.0020
3910.00,-0.0020
3909.00,-0.0020
3908.00,-0.0019
3907.00,-0.0020
3906.00,-0.0020
3905.00,-0.0020
3904.00,-0.0020
3903.00,-0.0019
3902.00,-0.0017
3901.00,-0.0016
3900.00,-0.0016
3899.00,-0.0017
3898.00,-0.0018
3897.00,-0.0019
3896.00,-0.0019
3895.00,-0.0019
3894.00,-0.0019
3893.00,-0.0019
3892.00,-0.0019
3891.00,-0.0020
3890.00,-0.0020
3889.00,-0.0020
3888.00,-0.0020
3887.00,-0.0021
3886.00,-0.0022
3885.00,-0.0022
3884.00,-0.0021
3883.00,-0.0020
3882.00,-0.0020
3881.00,-0.0021
3880.00,-0.0021
3879.00,-0.0021
3878.00,-0.0019
3877.00,-0.0018
3876.00,-0.0017
3875.00,-0.0018
3874.00,-0.0019
3873.00,-0.0020
3872.00,-0.0019
3871.00,-0.0019
3870.00,-0.0019
3869.00,-0.0019
3868.00,-0.0019
3867.00,-0.0019
3866.00,-0.0019
3865.00,-0.0019
3864.00,-0.0018
3863.00,-0.0018
3862.00,-0.0017
3861.00,-0.0018
3860.00,-0.0019
3859.00,-0.0020
3858.00,-0.0021
3857.00,-0.0022
3856.00,-0.0023
3855.00,-0.0023
3854.00,-0.0022
3853.00,-0.0020
3852.00,-0.0019
3851.00,-0.0018
3850.00,-0.0019
3849.00,-0.0020
3848.00,-0.0021
3847.00,-0.0021
3846.00,-0.0020
3845.00,-0.0020
3844.00,-0.0020
3843.00,-0.0020
3842.00,-0.0020
3841.00,-0.0019
3840.00,-0.0018
3839.00,-0.0018
3838.00,-0.0018
3837.00,-0.0018
3836.00,-0.0018
3835.00,-0.0018
3834.00,-0.0018
3833.00,-0.0018
3832.00,-0.0018
3831.00,-0.0018
3830.00,-0.0018
3829.00,-0.0018
3828.00,-0.0019
3827.00,-0.0020
3826.00,-0.0020
3825.00,-0.0020
3824.00,-0.0018
3823.00,-0.0017
3822.00,-0.0018
3821.00,-0.0019
3820.00,-0.0020
3819.00,-0.0019
3818.00,-0.0019
3817.00,-0.0019
3816.00,-0.0020
3815.00,-0.0019
3814.00,-0.0018
3813.00,-0.0018
3812.00,-0.0019
3811.00,-0.0020
3810.00,-0.0021
3809.00,-0.0021
3808.00,-0.0021
3807.00,-0.0021
3806.00,-0.0020
3805.00,-0.0018
3804.00,-0.0016
3803.00,-0.0016
3802.00,-0.0017
3801.00,-0.0018
3800.00,-0.0018
3799.00,-0.0017
3798.00,-0.0018
3797.00,-0.0018
3796.00,-0.0019
3795.00,-0.0019
3794.00,-0.0019
3793.00,-0.0019
3792.00,-0.0019
3791.00,-0.0019
3790.00,-0.0019
3789.00,-0.0018
3788.00,-0.0018
3787.00,-0.0017
3786.00,-0.0017
3785.00,-0.0017
3784.00,-0.0017
3783.00,-0.0017
3782.00,-0.0017
3781.00,-0.0017
3780.00,-0.0018
3779.00,-0.0018
3778.00,-0.0018
3777.00,-0.0018
3776.00,-0.0018
3775.00,-0.0018
3774.00,-0.0019
3773.00,-0.0019
3772.00,-0.0019
3771.00,-0.0019
3770.00,-0.0020
3769.00,-0.0021
3768.00,-0.0020
3767.00,-0.0020
3766.00,-0.0020
3765.00,-0.0020
3764.00,-0.0019
3763.00,-0.0019
3762.00,-0.0018
3761.00,-0.0018
3760.00,-0.0018
3759.00,-0.0019
3758.00,-0.0019
3757.00,-0.0020
3756.00,-0.0021
3755.00,-0.0021
3754.00,-0.0021
3753.00,-0.0023
3752.00,-0.0024
3751.00,-0.0024
3750.00,-0.0023
3749.00,-0.0022
3748.00,-0.0020
3747.00,-0.0018
3746.00,-0.0016
3745.00,-0.0016
3744.00,-0.0017
3743.00,-0.0018
3742.00,-0.0018
3741.00,-0.0018
3740.00,-0.0017
3739.00,-0.0017
3738.00,-0.0016
3737.00,-0.0017
3736.00,-0.0017
3735.00,-0.0017
3734.00,-0.0017
3733.00,-0.0018
3732.00,-0.0018
3731.00,-0.0019
3730.00,-0.0019
3729.00,-0.0019
3728.00,-0.0019
3727.00,-0.0019
3726.00,-0.0019
