Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0051
3999.00,0.0051
3998.00,0.0051
3997.00,0.0051
3996.00,0.0050
3995.00,0.0050
3994.00,0.0050
3993.00,0.0050
3992.00,0.0050
3991.00,0.0050
3990.00,0.0050
3989.00,0.0050
3988.00,0.0049
3987.00,0.0049
3986.00,0.0050
3985.00,0.0050
3984.00,0.0050
3983.00,0.0050
3982.00,0.0050
3981.00,0.0050
3980.00,0.0049
3979.00,0.0049
3978.00,0.0049
3977.00,0.0049
3976.00,0.0049
3975.00,0.0048
3974.00,0.0048
3973.00,0.0048
3972.00,0.0049
3971.00,0.0049
3970.00,0.0050
3969.00,0.0050
3968.00,0.0050
3967.00,0.0049
3966.00,0.0049
3965.00,0.0048
3964.00,0.0049
3963.00,0.0049
3962.00,0.0049
3961.00,0.0049
3960.00,0.0049
3959.00,0.0048
3958.00,0.0048
3957.00,0.0048
3956.00,0.0048
3955.00,0.0048
3954.00,0.0047
3953.00,0.0047
3952.00,0.0047
3951.00,0.0048
3950.00,0.0049
3949.00,0.0049
3948.00,0.0050
3947.00,0.0050
3946.00,0.0049
3945.00,0.0049
3944.00,0.0048
3943.00,0.0047
3942.00,0.0046
3941.00,0.0046
3940.00,0.0047
3939.00,0.0047
3938.00,0.0047
3937.00,0.0047
3936.00,0.0047
3935.00,0.0047
3934.00,0.0047
3933.00,0.0047
3932.00,0.0047
3931.00,0.0047
3930.00,0.0046
3929.00,0.0046
3928.00,0.0047
3927.00,0.0047
3926.00,0.0047
3925.00,0.0047
3924.00,0.0047
3923.00,0.0047
3922.00,0.0047
3921.00,0.0047
3920.00,0.0047
3919.00,0.0048
3918.00,0.0048
3917.00,0.0048
3916.00,0.0047
3915.00,0.0047
3914.00,0.0046
3913.00,0.0046
3912.00,0.0046
3911.00,0.0045
3910.00,0.0045
3909.00,0.0045
3908.00,0.0045
3907.00,0.0045
3906.00,0.0045
3905.00,0.0045
3904.00,0.0045
3903.00,0.0045
3902.00,0.0046
3901.00,0.0047
3900.00,0.0047
3899.00,0.0046
3898.00,0.0046
3897.00,0.0046
3896.00,0.0046
3895.00,0.0046
3894.00,0.0046
3893.00,0.0046
3892.00,0.0045
3891.00,0.0044
3890.00,0.0043
3889.00,0.0044
3888.00,0.0044
3887.00,0.0044
3886.00,0.0043
3885.00,0.0043
3884.00,0.0043
3883.00,0.0043
3882.00,0.0043
3881.00,0.0042
3880.00,0.0041
3879.00,0.0042
3878.00,0.0044
3877.00,0.0046
3876.00,0.0047
3875.00,0.0046
3874.00,0.0044
3873.00,0.0044
3872.00,0.0044
3871.00,0.0044
3870.00,0.0044
3869.00,0.0043
3868.00,0.0043
3867.00,0.0045
3866.00,0.0045
3865.00,0.0046
3864.00,0.0046
3863.00,0.0046
3862.00,0.0046
3861.00,0.0046
3860.00,0.0046
3859.00,0.0045
3858.00,0.0042
3857.00,0.0040
3856.00,0.0038
3855.00,0.0039
3854.00,0.0041
3853.00,0.0041
3852.00,0.0041
3851.00,0.0042
3850.00,0.0043
3849.00,0.0043
3848.00,0.0043
3847.00,0.0043
3846.00,0.0043
3845.00,0.0043
3844.00,0.0043
3843.00,0.0043
3842.00,0.0043
3841.00,0.0044
3840.00,0.0045
3839.00,0.0045
3838.00,0.0044
3837.00,0.0043
3836.00,0.0043
3835.00,0.0043
3834.00,0.0044
3833.00,0.0044
3832.00,0.0044
3831.00,0.0044
3830.00,0.0044
3829.00,0.0044
3828.00,0.0044
3827.00,0.0042
3826.00,0.0041
3825.00,0.0042
3824.00,0.0043
3823.00,0.0045
3822.00,0.0046
3821.00,0.0045
3820.00,0.0043
3819.00,0.0043
3818.00,0.0044
3817.00,0.0043
3816.00,0.0043
3815.00,0.0042
3814.00,0.0043
3813.00,0.0044
3812.00,0.0043
3811.00,0.0042
3810.00,0.0041
3809.00,0.0041
3808.00,0.0042
3807.00,0.0042
3806.00,0.0043
3805.00,0.0044
3804.00,0.0046
3803.00,0.0046
3802.00,0.0045
3801.00,0.0044
3800.00,0.0043
3799.00,0.0043
3798.00,0.0043
3797.00,0.0042
3796.00,0.0041
3795.00,0.0041
3794.00,0.0041
3793.00,0.0042
3792.00,0.0042
3791.00,0.0042
3790.00,0.0042
3789.00,0.0042
3788.00,0.0043
3787.00,0.0043
3786.00,0.0043
3785.00,0.0043
3784.00,0.0042
3783.00,0.0042
3782.00,0.0042
3781.00,0.0042
3780.00,0.0042
3779.00,0.0041
3778.00,0.0041
3777.00,0.0041
3776.00,0.0041
3775.00,0.0041
3774.00,0.0040
3773.00,0.0040
3772.00,0.0040
3771.00,0.0040
3770.00,0.0040
3769.00,0.0039
3768.00,0.0040
3767.00,0.0041
3766.00,0.0041
3765.00,0.0041
3764.00,0.0042
3763.00,0.0042
3762.00,0.0043
3761.00,0.0043
3760.00,0.0043
3759.00,0.0042
3758.00,0.0040
3757.00,0.0039
3756.00,0.0039
3755.00,0.0038
3754.00,0.0038
3753.00,0.0039
3752.00,0.0040
3751.00,0.0042
3750.00,0.0042
3749.00,0.0042
3748.00,0.0043
3747.00,0.0043
3746.00,0.0043
3745.00,0.0041
3744.00,0.0039
3743.00,0.0039
3742.00,0.0041
3741.00,0.0043
3740.00,0.0043
3739.00,0.0043
3738.00,0.0043
3737.00,0.0044
3736.00,0.0043
3735.00,0.0042
3734.00,0.0041
3733.00,0.0040
3732.00,0.0039
3731.00,0.0039
3730.00,0.0040
3729.00,0.0040
3728.00,0.0041
3727.00,0.0040
3726.00,0.0040
3725.00,0.0040
3724.00,0.0040
3723.00,0.0040
3722.00,0.0040
3721.00,0.0040
3720.00,0.0040
3719.00,0.0041
3718.00,0.0040
3717.00,0.0040
3716.00,0.0040
3715.00,0.0040
3714.00,0.0041
3713.00,0.0043
3712.00,0.0044
3711.00,0.0043
3710.00,0.0041
3709.00,0.0041
3708.00,0.0041
