Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,-0.0017
3999.00,-0.0017
3998.00,-0.0017
3997.00,-0.0017
3996.00,-0.0017
3995.00,-0.0017
3994.00,-0.0018
3993.00,-0.0018
3992.00,-0.0018
3991.00,-0.0018
3990.00,-0.0018
3989.00,-0.0018
3988.00,-0.0018
3987.00,-0.0018
3986.00,-0.0018
3985.00,-0.0018
3984.00,-0.0018
3983.00,-0.0018
3982.00,-0.0018
3981.00,-0.0018
3980.00,-0.0018
3979.00,-0.0018
3978.00,-0.0018
3977.00,-0.0018
3976.00,-0.0019
3975.00,-0.0019
3974.00,-0.0019
3973.00,-0.0018
3972.00,-0.0018
3971.00,-0.0017
3970.00,-0.0017
3969.00,-0.0017
3968.00,-0.0018
3967.00,-0.0018
3966.00,-0.0019
3965.00,-0.0018
3964.00,-0.0018
3963.00,-0.0017
3962.00,-0.0017
3961.00,-0.0017
3960.00,-0.0017
3959.00,-0.0018
3958.00,-0.0018
3957.00,-0.0018
3956.00,-0.0018
3955.00,-0.0018
3954.00,-0.0019
3953.00,-0.0019
3952.00,-0.0019
3951.00,-0.0018
3950.00,-0.0018
3949.00,-0.0017
3948.00,-0.0017
3947.00,-0.0016
3946.00,-0.0017
3945.00,-0.0017
3944.00,-0.0018
3943.00,-0.0020
3942.00,-0.0020
3941.00,-0.0020
3940.00,-0.0020
3939.00,-0.0019
3938.00,-0.0019
3937.00,-0.0019
3936.00,-0.0019
3935.00,-0.0019
3934.00,-0.0019
3933.00,-0.0019
3932.00,-0.0019
3931.00,-0.0019
3930.00,-0.0019
3929.00,-0.0019
3928.00,-0.0019
3927.00,-0.0019
3926.00,-0.0019
3925.00,-0.0019
3924.00,-0.0018
3923.00,-0.0018
3922.00,-0.0018
3921.00,-0.0018
3920.00,-0.0018
3919.00,-0.0018
3918.00,-0.0018
3917.00,-0.0017
3916.00,-0.0017
3915.00,-0.0018
3914.00,-0.0018
3913.00,-0.0019
3912.00,-0.0019
3911.00,-0.0019
3910.00,-0.0019
3909.00,-0.0019
3908.00,-0.0019
3907.00,-0.0019
3906.00,-0.0018
3905.00,-0.0018
3904.00,-0.0017
3903.00,-0.0016
3902.00,-0.0016
3901.00,-0.0015
3900.00,-0.0015
3899.00,-0.0016
3898.00,-0.0017
3897.00,-0.0017
3896.00,-0.0018
3895.00,-0.0018
3894.00,-0.0018
3893.00,-0.0019
3892.00,-0.0019
3891.00,-0.0020
3890.00,-0.0020
3889.00,-0.0020
3888.00,-0.0019
3887.00,-0.0019
3886.00,-0.0019
3885.00,-0.0020
3884.00,-0.0020
3883.00,-0.0020
3882.00,-0.0021
3881.00,-0.0021
3880.00,-0.0021
3879.00,-0.0020
3878.00,-0.0019
3877.00,-0.0017
3876.00,-0.0017
3875.00,-0.0017
3874.00,-0.0019
3873.00,-0.0019
3872.00,-0.0019
3871.00,-0.0019
3870.00,-0.0019
3869.00,-0.0019
