Created as New Dataset,
cm-1,A
4000.00,0.0206
3999.00,0.0206
3998.00,0.0205
3997.00,0.0205
3996.00,0.0207
3995.00,0.0207
3994.00,0.0208
3993.00,0.0208
3992.00,0.0208
3991.00,0.0207
3990.00,0.0207
3989.00,0.0207
3988.00,0.0207
3987.00,0.0207
3986.00,0.0207
3985.00,0.0207
3984.00,0.0207
3983.00,0.0207
3982.00,0.0208
3981.00,0.0208
3980.00,0.0208
3979.00,0.0208
3978.00,0.0208
3977.00,0.0208
3976.00,0.0208
3975.00,0.0208
3974.00,0.0209
3973.00,0.0209
3972.00,0.0209
3971.00,0.0208
3970.00,0.0208
3969.00,0.0207
3968.00,0.0206
3967.00,0.0206
3966.00,0.0206
3965.00,0.0207
3964.00,0.0207
3963.00,0.0208
3962.00,0.0208
3961.00,0.0209
3960.00,0.0209
3959.00,0.0210
3958.00,0.0209
3957.00,0.0209
3956.00,0.0209
3955.00,0.0209
3954.00,0.0209
3953.00,0.0210
3952.00,0.0210
3951.00,0.0210
3950.00,0.0210
3949.00,0.0210
3948.00,0.0210
3947.00,0.0211
3946.00,0.0212
3945.00,0.0213
3944.00,0.0213
3943.00,0.0213
3942.00,0.0212
3941.00,0.0211
3940.00,0.0211
3939.00,0.0211
3938.00,0.0210
3937.00,0.0209
3936.00,0.0209
3935.00,0.0210
3934.00,0.0211
3933.00,0.0212
3932.00,0.0213
3931.00,0.0213
3930.00,0.0213
3929.00,0.0213
3928.00,0.0214
3927.00,0.0214
3926.00,0.0214
3925.00,0.0213
3924.00,0.0213
3923.00,0.0213
3922.00,0.0213
3921.00,0.0213
3920.00,0.0212
3919.00,0.0212
3918.00,0.0213
3917.00,0.0213
3916.00,0.0212
3915.00,0.0212
3914.00,0.0212
3913.00,0.0211
3912.00,0.0210
3911.00,0.0209
3910.00,0.0209
3909.00,0.0210
3908.00,0.0212
3907.00,0.0214
3906.00,0.0215
3905.00,0.0215
3904.00,0.0216
3903.00,0.0217
3902.00,0.0220
3901.00,0.0222
3900.00,0.0222
3899.00,0.0220
3898.00,0.0217
3897.00,0.0216
3896.00,0.0215
3895.00,0.0215
3894.00,0.0215
3893.00,0.0214
3892.00,0.0213
3891.00,0.0212
3890.00,0.0212
3889.00,0.0214
3888.00,0.0217
3887.00,0.0217
3886.00,0.0216
3885.00,0.0215
3884.00,0.0218
3883.00,0.0222
3882.00,0.0223
3881.00,0.0221
3880.00,0.0217
3879.00,0.0215
3878.00,0.0216
3877.00,0.0219
3876.00,0.0219
3875.00,0.0218
3874.00,0.0216
3873.00,0.0217
3872.00,0.0220
3871.00,0.0221
3870.00,0.0219
3869.00,0.0217
3868.00,0.0219
3867.00,0.0221
3866.00,0.0221
3865.00,0.0218
3864.00,0.0216
3863.00,0.0216
3862.00,0.0216
3861.00,0.0216
3860.00,0.0215
3859.00,0.0214
3858.00,0.0214
3857.00,0.0216
3856.00,0.0219
3855.00,0.0220
3854.00,0.0219
3853.00,0.0219
3852.00,0.0220
3851.00,0.0221
3850.00,0.0220
3849.00,0.0217
3848.00,0.0214
3847.00,0.0213
3846.00,0.0212
3845.00,0.0213
3844.00,0.0213
3843.00,0.0214
3842.00,0.0216
3841.00,0.0219
3840.00,0.0221
3839.00,0.0222
3838.00,0.0221
3837.00,0.0221
3836.00,0.0221
3835.00,0.0220
3834.00,0.0220
3833.00,0.0218
3832.00,0.0216
3831.00,0.0214
3830.00,0.0214
3829.00,0.0215
3828.00,0.0215
3827.00,0.0214
3826.00,0.0212
3825.00,0.0213
3824.00,0.0217
3823.00,0.0220
3822.00,0.0219
3821.00,0.0216
3820.00,0.0216
3819.00,0.0220
3818.00,0.0222
3817.00,0.0220
3816.00,0.0215
3815.00,0.0212
3814.00,0.0213
3813.00,0.0213
3812.00,0.0212
3811.00,0.0210
3810.00,0.0210
3809.00,0.0211
3808.00,0.0210
3807.00,0.0209
3806.00,0.0209
3805.00,0.0213
3804.00,0.0218
3803.00,0.0220
3802.00,0.0217
3801.00,0.0215
3800.00,0.0216
3799.00,0.0219
3798.00,0.0219
3797.00,0.0216
3796.00,0.0213
3795.00,0.0211
3794.00,0.0212
3793.00,0.0211
3792.00,0.0210
3791.00,0.0209
3790.00,0.0209
3789.00,0.0209
3788.00,0.0209
3787.00,0.0210
3786.00,0.0210
3785.00,0.0210
3784.00,0.0210
3783.00,0.0211
3782.00,0.0213
3781.00,0.0214
3780.00,0.0212
3779.00,0.0211
3778.00,0.0210
3777.00,0.0211
3776.00,0.0211
3775.00,0.0209
3774.00,0.0208
3773.00,0.0208
3772.00,0.0209
3771.00,0.0210
3770.00,0.0209
3769.00,0.0210
3768.00,0.0212
3767.00,0.0213
3766.00,0.0213
3765.00,0.0211
3764.00,0.0210
3763.00,0.0212
3762.00,0.0214
3761.00,0.0214
3760.00,0.0213
3759.00,0.0213
3758.00,0.0213
3757.00,0.0212
3756.00,0.0212
3755.00,0.0213
3754.00,0.0214
3753.00,0.0212
3752.00,0.0211
3751.00,0.0212
3750.00,0.0213
3749.00,0.0214
3748.00,0.0216
3747.00,0.0220
3746.00,0.0222
3745.00,0.0219
3744.00,0.0216
3743.00,0.0215
3742.00,0.0216
3741.00,0.0216
3740.00,0.0214
3739.00,0.0212
3738.00,0.0213
3737.00,0.0214
3736.00,0.0216
3735.00,0.0219
3734.00,0.0221
3733.00,0.0221
3732.00,0.0218
3731.00,0.0214
3730.00,0.0213
3729.00,0.0213
3728.00,0.0214
3727.00,0.0214
3726.00,0.0215
3725.00,0.0218
3724.00,0.0221
3723.00,0.0222
3722.00,0.0223
3721.00,0.0223
3720.00,0.0224
3719.00,0.0224
3718.00,0.0224
3717.00,0.0224
3716.00,0.0225
3715.00,0.0228
3714.00,0.0231
3713.00,0.0234
3712.00,0.0239
3711.00,0.0245
3710.00,0.0250
3709.00,0.0254
3708.00,0.0256
3707.00,0.0257
3706.00,0.0259
3705.00,0.0263
3704.00,0.0269
3703.00,0.0275
3702.00,0.0282
3701.00,0.0287
3700.00,0.0291
3699.00,0.0294
3698.00,0.0296
3697.00,0.0297
3696.00,0.0298
3695.00,0.0299
3694.00,0.0301
3693.00,0.0303
3692.00,0.0304
3691.00,0.0305
3690.00,0.0306
3689.00,0.0305
3688.00,0.0302
3687.00,0.0298
3686.00,0.0294
3685.00,0.0289
3684.00,0.0284
3683.00,0.0280
3682.00,0.0277
3681.00,0.0274
3680.00,0.0271
3679.00,0.0271
3678.00,0.0273
3677.00,0.0276
3676.00,0.0277
3675.00,0.0278
3674.00,0.0279
3673.00,0.0281
3672.00,0.0282
3671.00,0.0280
3670.00,0.0278
3669.00,0.0279
3668.00,0.0281
3667.00,0.0281
3666.00,0.0280
3665.00,0.0278
3664.00,0.0277
3663.00,0.0277
3662.00,0.0278
3661.00,0.0279
3660.00,0.0281
3659.00,0.0285
3658.00,0.0289
3657.00,0.0294
3656.00,0.0299
3655.00,0.0303
3654.00,0.0308
3653.00,0.0313
3652.00,0.0314
3651.00,0.0313
3650.00,0.0316
3649.00,0.0324
3648.00,0.0330
3647.00,0.0330
3646.00,0.0325
3645.00,0.0320
3644.00,0.0314
3643.00,0.0310
3642.00,0.0305
3641.00,0.0302
3640.00,0.0300
3639.00,0.0299
3638.00,0.0297
3637.00,0.0297
3636.00,0.0297
3635.00,0.0297
3634.00,0.0296
3633.00,0.0296
3632.00,0.0298
3631.00,0.0302
3630.00,0.0306
3629.00,0.0312
3628.00,0.0319
3627.00,0.0325
3626.00,0.0331
3625.00,0.0335
3624.00,0.0339
3623.00,0.0345
3622.00,0.0352
3621.00,0.0357
3620.00,0.0359
3619.00,0.0356
3618.00,0.0351
3617.00,0.0345
3616.00,0.0339
3615.00,0.0331
3614.00,0.0324
3613.00,0.0319
3612.00,0.0316
3611.00,0.0315
3610.00,0.0314
3609.00,0.0312
3608.00,0.0311
3607.00,0.0311
3606.00,0.0310
3605.00,0.0309
3604.00,0.0308
3603.00,0.0306
3602.00,0.0305
3601.00,0.0304
3600.00,0.0304
3599.00,0.0304
3598.00,0.0305
3597.00,0.0305
3596.00,0.0305
3595.00,0.0306
3594.00,0.0305
3593.00,0.0304
3592.00,0.0303
3591.00,0.0303
3590.00,0.0304
3589.00,0.0306
3588.00,0.0308
3587.00,0.0311
3586.00,0.0312
3585.00,0.0311
3584.00,0.0310
3583.00,0.0307
3582.00,0.0306
3581.00,0.0305
3580.00,0.0305
3579.00,0.0306
3578.00,0.0306
3577.00,0.0306
3576.00,0.0306
3575.00,0.0306
3574.00,0.0305
3573.00,0.0305
3572.00,0.0306
3571.00,0.0307
3570.00,0.0309
3569.00,0.0312
3568.00,0.0315
3567.00,0.0319
3566.00,0.0322
3565.00,0.0322
3564.00,0.0321
3563.00,0.0319
3562.00,0.0317
3561.00,0.0315
3560.00,0.0314
3559.00,0.0314
3558.00,0.0313
3557.00,0.0312
3556.00,0.0312
3555.00,0.0312
3554.00,0.0314
3553.00,0.0315
3552.00,0.0317
3551.00,0.0318
3550.00,0.0318
3549.00,0.0318
3548.00,0.0319
3547.00,0.0320
3546.00,0.0322
3545.00,0.0323
3544.00,0.0323
3543.00,0.0323
3542.00,0.0322
3541.00,0.0321
3540.00,0.0321
3539.00,0.0322
3538.00,0.0323
3537.00,0.0323
3536.00,0.0324
3535.00,0.0324
3534.00,0.0324
3533.00,0.0324
3532.00,0.0324
3531.00,0.0325
3530.00,0.0326
3529.00,0.0327
3528.00,0.0328
3527.00,0.0329
3526.00,0.0331
3525.00,0.0332
3524.00,0.0332
3523.00,0.0332
3522.00,0.0332
3521.00,0.0332
3520.00,0.0333
3519.00,0.0333
3518.00,0.0333
3517.00,0.0333
3516.00,0.0333
3515.00,0.0334
3514.00,0.0334
3513.00,0.0335
3512.00,0.0336
3511.00,0.0337
3510.00,0.0338
3509.00,0.0338
3508.00,0.0339
3507.00,0.0339
3506.00,0.0340
3505.00,0.0340
3504.00,0.0341
3503.00,0.0342
3502.00,0.0342
3501.00,0.0343
3500.00,0.0343
3499.00,0.0343
3498.00,0.0343
3497.00,0.0343
3496.00,0.0343
3495.00,0.0344
3494.00,0.0344
3493.00,0.0345
3492.00,0.0345
3491.00,0.0345
3490.00,0.0345
3489.00,0.0345
3488.00,0.0346
3487.00,0.0347
3486.00,0.0348
3485.00,0.0349
3484.00,0.0349
3483.00,0.0350
3482.00,0.0351
3481.00,0.0352
3480.00,0.0353
3479.00,0.0353
3478.00,0.0353
3477.00,0.0353
3476.00,0.0353
3475.00,0.0354
3474.00,0.0354
3473.00,0.0355
3472.00,0.0356
3471.00,0.0356
3470.00,0.0357
3469.00,0.0357
3468.00,0.0357
3467.00,0.0358
3466.00,0.0358
3465.00,0.0359
3464.00,0.0360
3463.00,0.0361
3462.00,0.0361
3461.00,0.0361
3460.00,0.0361
3459.00,0.0361
3458.00,0.0361
3457.00,0.0362
3456.00,0.0363
3455.00,0.0364
3454.00,0.0365
3453.00,0.0365
3452.00,0.0365
3451.00,0.0365
3450.00,0.0366
3449.00,0.0366
3448.00,0.0367
3447.00,0.0367
3446.00,0.0368
3445.00,0.0369
3444.00,0.0369
3443.00,0.0369
3442.00,0.0369
3441.00,0.0369
3440.00,0.0369
3439.00,0.0369
3438.00,0.0369
3437.00,0.0369
3436.00,0.0370
3435.00,0.0370
3434.00,0.0371
3433.00,0.0371
3432.00,0.0372
3431.00,0.0372
3430.00,0.0372
3429.00,0.0372
3428.00,0.0373
3427.00,0.0373
3426.00,0.0374
3425.00,0.0375
3424.00,0.0376
3423.00,0.0376
3422.00,0.0377
3421.00,0.0377
3420.00,0.0377
3419.00,0.0377
3418.00,0.0378
3417.00,0.0378
3416.00,0.0378
3415.00,0.0378
3414.00,0.0379
3413.00,0.0379
3412.00,0.0380
3411.00,0.0380
3410.00,0.0380
3409.00,0.0380
3408.00,0.0380
3407.00,0.0381
3406.00,0.0382
3405.00,0.0382
3404.00,0.0383
3403.00,0.0384
3402.00,0.0384
3401.00,0.0384
3400.00,0.0383
3399.00,0.0383
3398.00,0.0383
3397.00,0.0383
3396.00,0.0384
3395.00,0.0384
3394.00,0.0385
3393.00,0.0385
3392.00,0.0385
3391.00,0.0385
3390.00,0.0385
3389.00,0.0386
3388.00,0.0386
3387.00,0.0386
3386.00,0.0386
3385.00,0.0387
3384.00,0.0387
3383.00,0.0386
3382.00,0.0386
3381.00,0.0386
3380.00,0.0387
3379.00,0.0387
3378.00,0.0388
3377.00,0.0388
3376.00,0.0388
3375.00,0.0388
3374.00,0.0388
3373.00,0.0389
3372.00,0.0389
3371.00,0.0389
3370.00,0.0389
