Created as New Dataset,
cm-1,A
4000.00,0.0050
3999.00,0.0050
3998.00,0.0050
3997.00,0.0049
3996.00,0.0049
3995.00,0.0049
3994.00,0.0051
3993.00,0.0051
3992.00,0.0051
3991.00,0.0051
3990.00,0.0051
3989.00,0.0051
3988.00,0.0051
3987.00,0.0051
3986.00,0.0051
3985.00,0.0051
3984.00,0.0051
3983.00,0.0051
3982.00,0.0051
3981.00,0.0051
3980.00,0.0052
3979.00,0.0052
3978.00,0.0052
3977.00,0.0052
3976.00,0.0052
3975.00,0.0052
3974.00,0.0052
3973.00,0.0052
3972.00,0.0052
3971.00,0.0051
3970.00,0.0051
3969.00,0.0050
3968.00,0.0050
3967.00,0.0049
3966.00,0.0050
3965.00,0.0050
3964.00,0.0050
3963.00,0.0051
3962.00,0.0051
3961.00,0.0052
3960.00,0.0052
3959.00,0.0052
3958.00,0.0052
3957.00,0.0051
3956.00,0.0051
3955.00,0.0051
3954.00,0.0051
3953.00,0.0052
3952.00,0.0052
3951.00,0.0053
3950.00,0.0053
3949.00,0.0053
3948.00,0.0053
3947.00,0.0054
3946.00,0.0054
3945.00,0.0055
3944.00,0.0055
3943.00,0.0054
3942.00,0.0053
3941.00,0.0053
3940.00,0.0053
3939.00,0.0053
3938.00,0.0052
3937.00,0.0052
3936.00,0.0052
3935.00,0.0053
3934.00,0.0053
3933.00,0.0054
3932.00,0.0054
3931.00,0.0054
3930.00,0.0054
3929.00,0.0054
3928.00,0.0055
3927.00,0.0055
3926.00,0.0055
3925.00,0.0054
3924.00,0.0054
3923.00,0.0054
3922.00,0.0054
3921.00,0.0053
3920.00,0.0053
3919.00,0.0052
3918.00,0.0053
3917.00,0.0053
3916.00,0.0053
3915.00,0.0053
3914.00,0.0052
3913.00,0.0052
3912.00,0.0051
3911.00,0.0050
3910.00,0.0050
3909.00,0.0051
3908.00,0.0052
3907.00,0.0053
3906.00,0.0053
3905.00,0.0053
3904.00,0.0053
3903.00,0.0055
3902.00,0.0057
3901.00,0.0059
3900.00,0.0059
3899.00,0.0057
3898.00,0.0055
3897.00,0.0054
3896.00,0.0054
3895.00,0.0054
3894.00,0.0054
3893.00,0.0054
3892.00,0.0052
3891.00,0.0050
3890.00,0.0050
3889.00,0.0052
3888.00,0.0054
3887.00,0.0055
3886.00,0.0053
3885.00,0.0052
3884.00,0.0054
3883.00,0.0058
3882.00,0.0060
3881.00,0.0059
3880.00,0.0055
3879.00,0.0053
3878.00,0.0054
3877.00,0.0056
3876.00,0.0056
3875.00,0.0054
3874.00,0.0052
3873.00,0.0053
3872.00,0.0055
3871.00,0.0056
3870.00,0.0054
3869.00,0.0053
3868.00,0.0054
3867.00,0.0057
3866.00,0.0057
3865.00,0.0055
3864.00,0.0053
3863.00,0.0053
