Created as New Dataset,
cm-1,A
4000.00,0.0134
3999.00,0.0134
3998.00,0.0134
3997.00,0.0134
3996.00,0.0134
3995.00,0.0135
3994.00,0.0135
3993.00,0.0135
3992.00,0.0135
3991.00,0.0134
3990.00,0.0133
3989.00,0.0133
3988.00,0.0132
3987.00,0.0132
3986.00,0.0132
3985.00,0.0133
3984.00,0.0133
3983.00,0.0133
3982.00,0.0134
3981.00,0.0134
3980.00,0.0134
3979.00,0.0134
3978.00,0.0134
3977.00,0.0135
3976.00,0.0135
3975.00,0.0135
3974.00,0.0135
3973.00,0.0135
3972.00,0.0135
3971.00,0.0135
3970.00,0.0134
3969.00,0.0133
3968.00,0.0133
3967.00,0.0132
3966.00,0.0132
3965.00,0.0132
3964.00,0.0133
3963.00,0.0133
3962.00,0.0133
3961.00,0.0133
3960.00,0.0133
3959.00,0.0133
3958.00,0.0133
3957.00,0.0133
3956.00,0.0133
3955.00,0.0132
3954.00,0.0132
3953.00,0.0133
3952.00,0.0133
3951.00,0.0134
3950.00,0.0135
3949.00,0.0135
3948.00,0.0135
3947.00,0.0135
3946.00,0.0135
3945.00,0.0136
3944.00,0.0136
3943.00,0.0135
3942.00,0.0135
3941.00,0.0135
3940.00,0.0134
3939.00,0.0133
3938.00,0.0132
3937.00,0.0132
3936.00,0.0133
3935.00,0.0134
3934.00,0.0135
3933.00,0.0135
3932.00,0.0135
3931.00,0.0135
3930.00,0.0135
3929.00,0.0135
3928.00,0.0135
3927.00,0.0135
3926.00,0.0135
3925.00,0.0134
3924.00,0.0134
3923.00,0.0135
3922.00,0.0135
3921.00,0.0135
3920.00,0.0135
3919.00,0.0135
3918.00,0.0136
3917.00,0.0135
3916.00,0.0134
3915.00,0.0133
3914.00,0.0133
3913.00,0.0132
3912.00,0.0131
3911.00,0.0130
3910.00,0.0130
3909.00,0.0131
3908.00,0.0132
3907.00,0.0134
3906.00,0.0136
3905.00,0.0136
3904.00,0.0138
3903.00,0.0140
3902.00,0.0142
3901.00,0.0143
3900.00,0.0142
3899.00,0.0139
3898.00,0.0136
3897.00,0.0135
3896.00,0.0135
3895.00,0.0135
3894.00,0.0135
3893.00,0.0135
3892.00,0.0134
3891.00,0.0132
3890.00,0.0132
3889.00,0.0134
3888.00,0.0136
3887.00,0.0136
3886.00,0.0133
3885.00,0.0133
3884.00,0.0136
3883.00,0.0140
3882.00,0.0141
3881.00,0.0138
3880.00,0.0135
3879.00,0.0133
3878.00,0.0134
3877.00,0.0135
3876.00,0.0135
3875.00,0.0133
3874.00,0.0132
3873.00,0.0135
3872.00,0.0139
3871.00,0.0139
3870.00,0.0136
3869.00,0.0135
3868.00,0.0137
3867.00,0.0139
3866.00,0.0139
3865.00,0.0136
3864.00,0.0135
3863.00,0.0136
3862.00,0.0136
3861.00,0.0135
3860.00,0.0133
3859.00,0.0132
3858.00,0.0132
3857.00,0.0134
3856.00,0.0135
3855.00,0.0135
3854.00,0.0133
3853.00,0.0134
3852.00,0.0136
3851.00,0.0137
3850.00,0.0136
3849.00,0.0134
3848.00,0.0131
3847.00,0.0130
3846.00,0.0129
3845.00,0.0129
3844.00,0.0129
3843.00,0.0130
3842.00,0.0132
3841.00,0.0135
3840.00,0.0137
3839.00,0.0137
3838.00,0.0136
3837.00,0.0136
3836.00,0.0136
3835.00,0.0136
3834.00,0.0135
3833.00,0.0133
3832.00,0.0131
3831.00,0.0130
3830.00,0.0130
3829.00,0.0131
3828.00,0.0131
3827.00,0.0130
3826.00,0.0128
3825.00,0.0130
3824.00,0.0133
3823.00,0.0134
3822.00,0.0132
3821.00,0.0130
3820.00,0.0131
3819.00,0.0134
3818.00,0.0136
3817.00,0.0133
3816.00,0.0129
3815.00,0.0127
3814.00,0.0128
3813.00,0.0129
3812.00,0.0127
3811.00,0.0126
3810.00,0.0125
3809.00,0.0126
3808.00,0.0125
3807.00,0.0123
3806.00,0.0124
3805.00,0.0128
3804.00,0.0132
3803.00,0.0133
3802.00,0.0130
3801.00,0.0128
3800.00,0.0130
