Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0261
3999.00,0.0261
3998.00,0.0260
3997.00,0.0260
3996.00,0.0260
3995.00,0.0260
3994.00,0.0260
3993.00,0.0260
3992.00,0.0261
3991.00,0.0260
3990.00,0.0260
3989.00,0.0260
3988.00,0.0259
3987.00,0.0259
3986.00,0.0259
3985.00,0.0259
3984.00,0.0259
3983.00,0.0259
3982.00,0.0259
3981.00,0.0259
3980.00,0.0259
3979.00,0.0259
3978.00,0.0259
3977.00,0.0258
3976.00,0.0258
3975.00,0.0258
3974.00,0.0258
3973.00,0.0258
3972.00,0.0258
3971.00,0.0258
3970.00,0.0257
3969.00,0.0257
3968.00,0.0257
3967.00,0.0257
3966.00,0.0257
3965.00,0.0257
3964.00,0.0257
3963.00,0.0257
3962.00,0.0257
3961.00,0.0257
3960.00,0.0257
3959.00,0.0256
3958.00,0.0256
3957.00,0.0256
3956.00,0.0256
3955.00,0.0256
3954.00,0.0256
3953.00,0.0256
3952.00,0.0256
3951.00,0.0255
3950.00,0.0255
3949.00,0.0255
3948.00,0.0255
3947.00,0.0256
3946.00,0.0256
3945.00,0.0256
3944.00,0.0255
3943.00,0.0254
3942.00,0.0253
3941.00,0.0253
3940.00,0.0253
3939.00,0.0254
3938.00,0.0254
3937.00,0.0255
3936.00,0.0256
3935.00,0.0256
3934.00,0.0256
3933.00,0.0256
3932.00,0.0255
3931.00,0.0254
3930.00,0.0254
3929.00,0.0253
3928.00,0.0253
3927.00,0.0252
3926.00,0.0252
3925.00,0.0252
3924.00,0.0252
3923.00,0.0252
3922.00,0.0252
3921.00,0.0252
3920.00,0.0253
3919.00,0.0253
3918.00,0.0253
3917.00,0.0252
3916.00,0.0252
3915.00,0.0251
3914.00,0.0251
3913.00,0.0251
3912.00,0.0251
3911.00,0.0252
3910.00,0.0252
3909.00,0.0252
3908.00,0.0252
3907.00,0.0252
3906.00,0.0252
3905.00,0.0252
3904.00,0.0252
3903.00,0.0252
3902.00,0.0252
3901.00,0.0251
3900.00,0.0250
3899.00,0.0249
3898.00,0.0249
3897.00,0.0250
3896.00,0.0251
3895.00,0.0251
3894.00,0.0251
3893.00,0.0249
3892.00,0.0249
3891.00,0.0249
3890.00,0.0249
3889.00,0.0250
3888.00,0.0251
3887.00,0.0251
3886.00,0.0251
3885.00,0.0251
3884.00,0.0251
3883.00,0.0250
3882.00,0.0248
3881.00,0.0246
3880.00,0.0245
3879.00,0.0246
3878.00,0.0248
3877.00,0.0249
3876.00,0.0248
3875.00,0.0248
3874.00,0.0248
3873.00,0.0248
3872.00,0.0248
3871.00,0.0247
3870.00,0.0246
3869.00,0.0247
3868.00,0.0248
3867.00,0.0249
3866.00,0.0249
3865.00,0.0248
3864.00,0.0247
3863.00,0.0246
3862.00,0.0246
3861.00,0.0246
3860.00,0.0247
3859.00,0.0247
3858.00,0.0247
3857.00,0.0246
3856.00,0.0247
3855.00,0.0248
3854.00,0.0249
3853.00,0.0248
3852.00,0.0246
3851.00,0.0246
3850.00,0.0246
3849.00,0.0245
3848.00,0.0245
3847.00,0.0245
3846.00,0.0246
3845.00,0.0246
3844.00,0.0246
3843.00,0.0246
3842.00,0.0247
3841.00,0.0247
3840.00,0.0246
3839.00,0.0246
3838.00,0.0245
3837.00,0.0245
3836.00,0.0244
3835.00,0.0243
3834.00,0.0243
3833.00,0.0242
3832.00,0.0243
3831.00,0.0244
3830.00,0.0245
3829.00,0.0245
3828.00,0.0244
3827.00,0.0244
3826.00,0.0243
3825.00,0.0243
3824.00,0.0244
3823.00,0.0244
3822.00,0.0243
3821.00,0.0243
3820.00,0.0242
3819.00,0.0243
3818.00,0.0243
3817.00,0.0242
3816.00,0.0241
3815.00,0.0241
3814.00,0.0241
3813.00,0.0241
3812.00,0.0241
3811.00,0.0240
3810.00,0.0240
3809.00,0.0241
3808.00,0.0241
3807.00,0.0242
3806.00,0.0242
3805.00,0.0243
3804.00,0.0243
3803.00,0.0242
3802.00,0.0241
3801.00,0.0240
3800.00,0.0240
3799.00,0.0240
3798.00,0.0239
3797.00,0.0237
3796.00,0.0237
3795.00,0.0237
3794.00,0.0237
3793.00,0.0237
3792.00,0.0237
3791.00,0.0237
3790.00,0.0237
3789.00,0.0238
3788.00,0.0238
3787.00,0.0238
3786.00,0.0237
3785.00,0.0236
3784.00,0.0236
3783.00,0.0237
3782.00,0.0237
3781.00,0.0237
3780.00,0.0236
3779.00,0.0234
3778.00,0.0234
3777.00,0.0234
3776.00,0.0235
3775.00,0.0235
3774.00,0.0235
3773.00,0.0236
3772.00,0.0236
3771.00,0.0236
3770.00,0.0236
3769.00,0.0236
3768.00,0.0236
3767.00,0.0235
3766.00,0.0235
3765.00,0.0234
3764.00,0.0235
3763.00,0.0235
3762.00,0.0236
3761.00,0.0236
3760.00,0.0235
3759.00,0.0235
3758.00,0.0235
3757.00,0.0235
3756.00,0.0235
3755.00,0.0236
3754.00,0.0237
3753.00,0.0239
3752.00,0.0241
3751.00,0.0240
3750.00,0.0239
3749.00,0.0238
3748.00,0.0237
3747.00,0.0235
3746.00,0.0234
3745.00,0.0233
3744.00,0.0234
3743.00,0.0236
3742.00,0.0238
3741.00,0.0238
3740.00,0.0237
3739.00,0.0237
3738.00,0.0237
3737.00,0.0238
3736.00,0.0237
3735.00,0.0235
3734.00,0.0232
3733.00,0.0231
3732.00,0.0232
3731.00,0.0233
3730.00,0.0234
3729.00,0.0235
3728.00,0.0235
3727.00,0.0235
3726.00,0.0234
3725.00,0.0234
3724.00,0.0233
3723.00,0.0232
3722.00,0.0231
3721.00,0.0230
3720.00,0.0229
3719.00,0.0230
3718.00,0.0230
3717.00,0.0232
3716.00,0.0234
3715.00,0.0235
3714.00,0.0237
3713.00,0.0238
3712.00,0.0238
3711.00,0.0237
3710.00,0.0237
3709.00,0.0237
3708.00,0.0238
3707.00,0.0240
3706.00,0.0241
3705.00,0.0241
3704.00,0.0241
3703.00,0.0242
3702.00,0.0242
3701.00,0.0243
3700.00,0.0244
3699.00,0.0246
3698.00,0.0247
3697.00,0.0248
3696.00,0.0248
3695.00,0.0248
3694.00,0.0248
3693.00,0.0248
3692.00,0.0248
3691.00,0.0247
3690.00,0.0246
3689.00,0.0245
3688.00,0.0245
3687.00,0.0245
3686.00,0.0245
3685.00,0.0245
3684.00,0.0244
3683.00,0.0244
3682.00,0.0244
3681.00,0.0244
3680.00,0.0244
3679.00,0.0243
3678.00,0.0243
3677.00,0.0244
3676.00,0.0244
3675.00,0.0244
3674.00,0.0245
3673.00,0.0247
3672.00,0.0248
3671.00,0.0247
3670.00,0.0245
3669.00,0.0244
3668.00,0.0244
3667.00,0.0245
3666.00,0.0246
3665.00,0.0247
3664.00,0.0249
3663.00,0.0250
3662.00,0.0252
3661.00,0.0253
3660.00,0.0255
3659.00,0.0256
3658.00,0.0258
3657.00,0.0260
3656.00,0.0262
3655.00,0.0263
3654.00,0.0264
3653.00,0.0264
3652.00,0.0265
3651.00,0.0267
3650.00,0.0270
3649.00,0.0270
3648.00,0.0269
3647.00,0.0268
3646.00,0.0269
3645.00,0.0271
3644.00,0.0272
3643.00,0.0273
3642.00,0.0273
3641.00,0.0274
3640.00,0.0275
3639.00,0.0276
3638.00,0.0276
3637.00,0.0277
3636.00,0.0278
3635.00,0.0280
3634.00,0.0281
3633.00,0.0282
3632.00,0.0283
3631.00,0.0284
3630.00,0.0286
3629.00,0.0289
3628.00,0.0291
3627.00,0.0294
3626.00,0.0296
3625.00,0.0297
3624.00,0.0298
3623.00,0.0300
3622.00,0.0301
3621.00,0.0303
3620.00,0.0304
3619.00,0.0304
3618.00,0.0304
3617.00,0.0304
3616.00,0.0303
3615.00,0.0302
3614.00,0.0302
3613.00,0.0303
3612.00,0.0304
3611.00,0.0306
3610.00,0.0307
3609.00,0.0308
3608.00,0.0309
3607.00,0.0308
3606.00,0.0308
3605.00,0.0309
3604.00,0.0309
3603.00,0.0310
3602.00,0.0310
3601.00,0.0311
3600.00,0.0311
3599.00,0.0311
3598.00,0.0311
3597.00,0.0311
3596.00,0.0312
3595.00,0.0314
3594.00,0.0315
3593.00,0.0317
3592.00,0.0318
3591.00,0.0318
3590.00,0.0318
3589.00,0.0318
3588.00,0.0318
3587.00,0.0319
3586.00,0.0320
3585.00,0.0321
3584.00,0.0322
3583.00,0.0322
3582.00,0.0323
3581.00,0.0324
3580.00,0.0325
3579.00,0.0325
3578.00,0.0326
3577.00,0.0326
3576.00,0.0327
3575.00,0.0328
3574.00,0.0328
3573.00,0.0329
3572.00,0.0329
3571.00,0.0329
3570.00,0.0330
3569.00,0.0331
3568.00,0.0333
3567.00,0.0335
3566.00,0.0336
3565.00,0.0337
3564.00,0.0337
3563.00,0.0337
3562.00,0.0337
3561.00,0.0338
3560.00,0.0339
3559.00,0.0340
3558.00,0.0341
3557.00,0.0342
3556.00,0.0342
3555.00,0.0343
3554.00,0.0344
3553.00,0.0345
3552.00,0.0346
3551.00,0.0347
3550.00,0.0347
3549.00,0.0348
3548.00,0.0348
3547.00,0.0350
3546.00,0.0351
3545.00,0.0352
3544.00,0.0353
3543.00,0.0353
3542.00,0.0353
3541.00,0.0353
3540.00,0.0353
3539.00,0.0354
3538.00,0.0354
3537.00,0.0356
3536.00,0.0357
3535.00,0.0358
3534.00,0.0359
3533.00,0.0359
3532.00,0.0359
3531.00,0.0359
3530.00,0.0360
3529.00,0.0361
3528.00,0.0362
3527.00,0.0363
3526.00,0.0364
3525.00,0.0364
3524.00,0.0365
3523.00,0.0365
3522.00,0.0366
3521.00,0.0366
3520.00,0.0367
3519.00,0.0367
3518.00,0.0367
3517.00,0.0368
3516.00,0.0369
3515.00,0.0370
3514.00,0.0370
3513.00,0.0370
3512.00,0.0371
3511.00,0.0371
3510.00,0.0372
3509.00,0.0373
3508.00,0.0374
3507.00,0.0375
3506.00,0.0375
3505.00,0.0376
3504.00,0.0376
3503.00,0.0377
3502.00,0.0378
3501.00,0.0378
3500.00,0.0379
3499.00,0.0379
3498.00,0.0380
3497.00,0.0381
3496.00,0.0381
3495.00,0.0382
3494.00,0.0383
3493.00,0.0383
3492.00,0.0384
3491.00,0.0384
3490.00,0.0384
3489.00,0.0385
3488.00,0.0385
3487.00,0.0386
3486.00,0.0386
3485.00,0.0386
3484.00,0.0387
3483.00,0.0387
3482.00,0.0388
3481.00,0.0389
3480.00,0.0390
3479.00,0.0391
3478.00,0.0391
3477.00,0.0392
3476.00,0.0392
3475.00,0.0393
3474.00,0.0393
3473.00,0.0394
3472.00,0.0394
3471.00,0.0394
3470.00,0.0395
3469.00,0.0395
3468.00,0.0396
3467.00,0.0397
3466.00,0.0398
3465.00,0.0398
3464.00,0.0399
3463.00,0.0399
3462.00,0.0400
3461.00,0.0400
3460.00,0.0401
3459.00,0.0401
3458.00,0.0402
3457.00,0.0402
3456.00,0.0403
3455.00,0.0403
3454.00,0.0403
3453.00,0.0404
3452.00,0.0404
3451.00,0.0405
3450.00,0.0405
