Created as New Dataset,
cm-1,A
4000.00,0.0125
3999.00,0.0126
3998.00,0.0126
3997.00,0.0126
3996.00,0.0126
3995.00,0.0126
3994.00,0.0126
3993.00,0.0125
3992.00,0.0125
3991.00,0.0125
3990.00,0.0124
3989.00,0.0124
3988.00,0.0124
3987.00,0.0124
3986.00,0.0124
3985.00,0.0124
3984.00,0.0124
3983.00,0.0124
3982.00,0.0124
3981.00,0.0124
3980.00,0.0124
3979.00,0.0124
3978.00,0.0124
3977.00,0.0124
3976.00,0.0124
3975.00,0.0124
3974.00,0.0124
3973.00,0.0124
3972.00,0.0123
3971.00,0.0123
3970.00,0.0123
3969.00,0.0122
3968.00,0.0122
3967.00,0.0122
3966.00,0.0122
3965.00,0.0122
3964.00,0.0122
3963.00,0.0122
3962.00,0.0123
3961.00,0.0123
3960.00,0.0123
3959.00,0.0123
3958.00,0.0123
3957.00,0.0123
3956.00,0.0123
3955.00,0.0122
3954.00,0.0122
3953.00,0.0121
3952.00,0.0120
3951.00,0.0120
3950.00,0.0120
3949.00,0.0120
3948.00,0.0120
3947.00,0.0119
3946.00,0.0119
3945.00,0.0119
3944.00,0.0120
3943.00,0.0120
3942.00,0.0120
3941.00,0.0120
3940.00,0.0120
3939.00,0.0121
3938.00,0.0121
3937.00,0.0121
3936.00,0.0120
3935.00,0.0120
3934.00,0.0119
3933.00,0.0119
3932.00,0.0119
3931.00,0.0118
3930.00,0.0118
3929.00,0.0118
3928.00,0.0118
3927.00,0.0118
3926.00,0.0118
3925.00,0.0118
3924.00,0.0118
3923.00,0.0117
3922.00,0.0116
3921.00,0.0116
3920.00,0.0116
3919.00,0.0116
3918.00,0.0117
3917.00,0.0118
3916.00,0.0118
3915.00,0.0118
3914.00,0.0118
3913.00,0.0119
3912.00,0.0120
3911.00,0.0120
3910.00,0.0119
3909.00,0.0117
3908.00,0.0116
3907.00,0.0114
3906.00,0.0112
3905.00,0.0110
3904.00,0.0109
3903.00,0.0108
3902.00,0.0108
3901.00,0.0109
3900.00,0.0111
3899.00,0.0112
3898.00,0.0112
3897.00,0.0113
3896.00,0.0114
3895.00,0.0115
3894.00,0.0115
3893.00,0.0115
3892.00,0.0115
3891.00,0.0114
3890.00,0.0112
3889.00,0.0111
3888.00,0.0112
3887.00,0.0114
3886.00,0.0115
3885.00,0.0113
3884.00,0.0111
3883.00,0.0110
3882.00,0.0112
3881.00,0.0113
3880.00,0.0112
3879.00,0.0110
3878.00,0.0109
3877.00,0.0111
3876.00,0.0112
3875.00,0.0112
3874.00,0.0109
3873.00,0.0106
3872.00,0.0106
3871.00,0.0108
3870.00,0.0109
3869.00,0.0108
3868.00,0.0106
3867.00,0.0107
3866.00,0.0110
3865.00,0.0111
3864.00,0.0110
3863.00,0.0110
3862.00,0.0111
3861.00,0.0112
3860.00,0.0112
3859.00,0.0111
3858.00,0.0108
3857.00,0.0105
3856.00,0.0102
3855.00,0.0102
3854.00,0.0106
3853.00,0.0108
3852.00,0.0104
3851.00,0.0103
3850.00,0.0107
3849.00,0.0111
3848.00,0.0113
3847.00,0.0113
3846.00,0.0112
3845.00,0.0110
3844.00,0.0108
3843.00,0.0106
3842.00,0.0104
3841.00,0.0103
3840.00,0.0104
3839.00,0.0105
3838.00,0.0106
3837.00,0.0105
3836.00,0.0104
3835.00,0.0105
3834.00,0.0106
3833.00,0.0108
3832.00,0.0110
3831.00,0.0110
3830.00,0.0110
3829.00,0.0111
3828.00,0.0112
3827.00,0.0112
3826.00,0.0110
3825.00,0.0106
3824.00,0.0104
3823.00,0.0104
3822.00,0.0105
3821.00,0.0105
3820.00,0.0102
3819.00,0.0100
3818.00,0.0104
3817.00,0.0109
3816.00,0.0111
3815.00,0.0110
3814.00,0.0109
3813.00,0.0111
3812.00,0.0113
3811.00,0.0112
3810.00,0.0110
3809.00,0.0109
3808.00,0.0110
3807.00,0.0109
3806.00,0.0106
3805.00,0.0103
3804.00,0.0103
3803.00,0.0106
3802.00,0.0108
3801.00,0.0107
3800.00,0.0104
3799.00,0.0103
3798.00,0.0106
3797.00,0.0109
3796.00,0.0109
3795.00,0.0109
3794.00,0.0110
3793.00,0.0112
3792.00,0.0113
3791.00,0.0114
3790.00,0.0113
3789.00,0.0113
3788.00,0.0112
3787.00,0.0111
3786.00,0.0110
3785.00,0.0110
3784.00,0.0109
3783.00,0.0108
3782.00,0.0108
3781.00,0.0108
3780.00,0.0109
3779.00,0.0109
3778.00,0.0109
3777.00,0.0109
3776.00,0.0111
3775.00,0.0111
3774.00,0.0110
3773.00,0.0108
3772.00,0.0107
3771.00,0.0107
3770.00,0.0107
3769.00,0.0106
3768.00,0.0105
3767.00,0.0106
3766.00,0.0108
3765.00,0.0108
3764.00,0.0106
3763.00,0.0106
3762.00,0.0106
3761.00,0.0107
3760.00,0.0106
3759.00,0.0105
3758.00,0.0104
3757.00,0.0103
3756.00,0.0102
3755.00,0.0100
3754.00,0.0099
3753.00,0.0097
3752.00,0.0098
3751.00,0.0100
3750.00,0.0101
3749.00,0.0099
3748.00,0.0097
3747.00,0.0098
3746.00,0.0100
3745.00,0.0102
3744.00,0.0101
3743.00,0.0097
3742.00,0.0096
3741.00,0.0100
3740.00,0.0101
3739.00,0.0099
3738.00,0.0097
3737.00,0.0095
3736.00,0.0095
3735.00,0.0095
3734.00,0.0094
3733.00,0.0096
3732.00,0.0098
3731.00,0.0099
3730.00,0.0100
3729.00,0.0102
3728.00,0.0104
3727.00,0.0104
3726.00,0.0103
3725.00,0.0101
3724.00,0.0101
3723.00,0.0102
3722.00,0.0103
3721.00,0.0104
3720.00,0.0105
3719.00,0.0106
3718.00,0.0107
3717.00,0.0107
3716.00,0.0106
3715.00,0.0105
3714.00,0.0104
3713.00,0.0105
3712.00,0.0106
3711.00,0.0107
3710.00,0.0107
3709.00,0.0108
3708.00,0.0111
3707.00,0.0113
3706.00,0.0115
3705.00,0.0116
3704.00,0.0118
3703.00,0.0119
3702.00,0.0121
3701.00,0.0122
3700.00,0.0122
3699.00,0.0123
3698.00,0.0125
3697.00,0.0127
3696.00,0.0126
3695.00,0.0125
3694.00,0.0123
3693.00,0.0121
3692.00,0.0119
3691.00,0.0118
3690.00,0.0120
3689.00,0.0122
3688.00,0.0122
3687.00,0.0122
3686.00,0.0123
3685.00,0.0125
3684.00,0.0126
3683.00,0.0125
3682.00,0.0123
3681.00,0.0121
3680.00,0.0117
3679.00,0.0113
3678.00,0.0110
3677.00,0.0112
3676.00,0.0116
3675.00,0.0116
3674.00,0.0113
3673.00,0.0112
3672.00,0.0116
3671.00,0.0120
3670.00,0.0122
3669.00,0.0123
3668.00,0.0123
3667.00,0.0126
3666.00,0.0130
3665.00,0.0132
3664.00,0.0134
3663.00,0.0134
3662.00,0.0134
3661.00,0.0134
3660.00,0.0134
3659.00,0.0134
3658.00,0.0135
3657.00,0.0138
3656.00,0.0139
3655.00,0.0138
3654.00,0.0136
3653.00,0.0134
3652.00,0.0131
3651.00,0.0129
3650.00,0.0131
3649.00,0.0135
3648.00,0.0137
3647.00,0.0139
3646.00,0.0141
3645.00,0.0144
3644.00,0.0148
3643.00,0.0151
3642.00,0.0152
3641.00,0.0152
3640.00,0.0153
3639.00,0.0153
3638.00,0.0154
3637.00,0.0154
3636.00,0.0154
3635.00,0.0153
3634.00,0.0152
3633.00,0.0149
3632.00,0.0147
3631.00,0.0147
3630.00,0.0151
3629.00,0.0156
3628.00,0.0157
3627.00,0.0157
3626.00,0.0160
3625.00,0.0164
3624.00,0.0166
3623.00,0.0166
3622.00,0.0166
3621.00,0.0167
3620.00,0.0169
3619.00,0.0169
3618.00,0.0168
3617.00,0.0166
3616.00,0.0165
3615.00,0.0165
3614.00,0.0165
3613.00,0.0165
3612.00,0.0166
3611.00,0.0167
3610.00,0.0168
3609.00,0.0170
3608.00,0.0171
3607.00,0.0172
3606.00,0.0172
