Created as New Dataset,
cm-1,A
4000.00,0.0145
3999.00,0.0145
3998.00,0.0144
3997.00,0.0144
3996.00,0.0144
3995.00,0.0146
3994.00,0.0147
3993.00,0.0147
3992.00,0.0147
3991.00,0.0146
3990.00,0.0146
3989.00,0.0145
3988.00,0.0145
3987.00,0.0145
3986.00,0.0145
3985.00,0.0146
3984.00,0.0146
3983.00,0.0146
3982.00,0.0146
3981.00,0.0146
3980.00,0.0146
3979.00,0.0146
3978.00,0.0146
3977.00,0.0146
3976.00,0.0146
3975.00,0.0146
3974.00,0.0147
3973.00,0.0147
3972.00,0.0147
3971.00,0.0147
3970.00,0.0146
3969.00,0.0146
3968.00,0.0145
3967.00,0.0145
3966.00,0.0145
3965.00,0.0145
3964.00,0.0146
3963.00,0.0146
3962.00,0.0146
3961.00,0.0147
3960.00,0.0147
3959.00,0.0147
3958.00,0.0147
3957.00,0.0147
3956.00,0.0146
3955.00,0.0146
3954.00,0.0147
3953.00,0.0147
3952.00,0.0147
3951.00,0.0147
3950.00,0.0147
3949.00,0.0147
3948.00,0.0148
3947.00,0.0148
3946.00,0.0149
3945.00,0.0150
3944.00,0.0150
3943.00,0.0150
3942.00,0.0149
3941.00,0.0148
3940.00,0.0148
3939.00,0.0148
3938.00,0.0147
3937.00,0.0147
3936.00,0.0147
3935.00,0.0147
3934.00,0.0148
3933.00,0.0148
3932.00,0.0149
3931.00,0.0149
3930.00,0.0150
3929.00,0.0150
3928.00,0.0150
3927.00,0.0151
3926.00,0.0150
3925.00,0.0150
3924.00,0.0149
3923.00,0.0149
3922.00,0.0149
3921.00,0.0149
3920.00,0.0148
3919.00,0.0148
3918.00,0.0148
3917.00,0.0148
3916.00,0.0148
3915.00,0.0148
3914.00,0.0147
3913.00,0.0147
3912.00,0.0147
3911.00,0.0146
3910.00,0.0146
3909.00,0.0147
3908.00,0.0148
3907.00,0.0149
3906.00,0.0149
3905.00,0.0149
3904.00,0.0149
3903.00,0.0151
3902.00,0.0153
3901.00,0.0155
3900.00,0.0155
3899.00,0.0153
3898.00,0.0151
3897.00,0.0150
3896.00,0.0150
3895.00,0.0150
3894.00,0.0150
3893.00,0.0149
3892.00,0.0148
3891.00,0.0147
3890.00,0.0146
3889.00,0.0148
3888.00,0.0151
3887.00,0.0151
3886.00,0.0149
3885.00,0.0149
3884.00,0.0151
3883.00,0.0155
3882.00,0.0157
3881.00,0.0156
3880.00,0.0152
3879.00,0.0150
3878.00,0.0151
3877.00,0.0153
3876.00,0.0153
3875.00,0.0151
3874.00,0.0149
3873.00,0.0149
3872.00,0.0151
3871.00,0.0152
3870.00,0.0150
3869.00,0.0148
3868.00,0.0149
3867.00,0.0152
3866.00,0.0152
3865.00,0.0150
3864.00,0.0149
3863.00,0.0150
3862.00,0.0150
3861.00,0.0150
3860.00,0.0149
3859.00,0.0148
3858.00,0.0147
3857.00,0.0148
3856.00,0.0150
3855.00,0.0150
3854.00,0.0149
3853.00,0.0148
3852.00,0.0149
3851.00,0.0151
3850.00,0.0151
3849.00,0.0149
3848.00,0.0147
3847.00,0.0146
3846.00,0.0146
3845.00,0.0146
3844.00,0.0146
3843.00,0.0146
3842.00,0.0147
3841.00,0.0149
3840.00,0.0150
3839.00,0.0150
3838.00,0.0150
3837.00,0.0150
3836.00,0.0151
3835.00,0.0151
3834.00,0.0151
3833.00,0.0150
3832.00,0.0149
3831.00,0.0148
3830.00,0.0148
3829.00,0.0149
3828.00,0.0149
3827.00,0.0147
3826.00,0.0145
3825.00,0.0145
3824.00,0.0147
3823.00,0.0149
3822.00,0.0148
3821.00,0.0145
3820.00,0.0145
3819.00,0.0148
3818.00,0.0152
3817.00,0.0152
3816.00,0.0148
3815.00,0.0146
3814.00,0.0146
3813.00,0.0147
3812.00,0.0147
3811.00,0.0145
3810.00,0.0144
3809.00,0.0144
3808.00,0.0144
3807.00,0.0142
3806.00,0.0141
3805.00,0.0143
3804.00,0.0147
3803.00,0.0149
3802.00,0.0147
3801.00,0.0145
3800.00,0.0147
3799.00,0.0149
3798.00,0.0150
3797.00,0.0148
3796.00,0.0146
3795.00,0.0146
3794.00,0.0147
3793.00,0.0147
3792.00,0.0147
3791.00,0.0146
3790.00,0.0145
3789.00,0.0145
3788.00,0.0145
3787.00,0.0145
3786.00,0.0145
3785.00,0.0144
3784.00,0.0144
3783.00,0.0145
3782.00,0.0147
3781.00,0.0147
3780.00,0.0146
3779.00,0.0145
3778.00,0.0145
3777.00,0.0145
3776.00,0.0146
3775.00,0.0145
3774.00,0.0143
3773.00,0.0143
3772.00,0.0143
3771.00,0.0143
3770.00,0.0142
3769.00,0.0143
3768.00,0.0145
3767.00,0.0146
3766.00,0.0146
3765.00,0.0145
3764.00,0.0145
3763.00,0.0146
3762.00,0.0148
3761.00,0.0148
3760.00,0.0147
3759.00,0.0146
3758.00,0.0145
3757.00,0.0145
3756.00,0.0144
3755.00,0.0144
3754.00,0.0143
3753.00,0.0140
3752.00,0.0137
3751.00,0.0137
3750.00,0.0139
3749.00,0.0142
3748.00,0.0144
3747.00,0.0149
3746.00,0.0151
3745.00,0.0149
3744.00,0.0146
3743.00,0.0144
3742.00,0.0145
3741.00,0.0145
3740.00,0.0143
3739.00,0.0142
3738.00,0.0141
3737.00,0.0142
3736.00,0.0143
3735.00,0.0145
3734.00,0.0147
3733.00,0.0147
3732.00,0.0145
3731.00,0.0143
3730.00,0.0142
3729.00,0.0142
3728.00,0.0142
3727.00,0.0142
3726.00,0.0142
3725.00,0.0143
3724.00,0.0145
3723.00,0.0146
3722.00,0.0146
3721.00,0.0146
3720.00,0.0145
3719.00,0.0145
3718.00,0.0143
3717.00,0.0142
3716.00,0.0142
3715.00,0.0142
3714.00,0.0142
3713.00,0.0141
3712.00,0.0141
3711.00,0.0143
3710.00,0.0146
3709.00,0.0146
3708.00,0.0146
3707.00,0.0145
3706.00,0.0144
3705.00,0.0144
3704.00,0.0145
3703.00,0.0146
3702.00,0.0146
3701.00,0.0146
3700.00,0.0146
3699.00,0.0146
3698.00,0.0146
3697.00,0.0146
3696.00,0.0145
3695.00,0.0144
3694.00,0.0145
3693.00,0.0145
3692.00,0.0145
3691.00,0.0146
3690.00,0.0147
3689.00,0.0148
3688.00,0.0148
3687.00,0.0148
3686.00,0.0148
3685.00,0.0147
3684.00,0.0146
3683.00,0.0144
3682.00,0.0143
3681.00,0.0142
3680.00,0.0141
3679.00,0.0141
3678.00,0.0144
3677.00,0.0147
3676.00,0.0149
3675.00,0.0148
3674.00,0.0149
3673.00,0.0151
3672.00,0.0152
3671.00,0.0150
3670.00,0.0147
3669.00,0.0147
3668.00,0.0149
3667.00,0.0150
3666.00,0.0149
3665.00,0.0147
3664.00,0.0146
3663.00,0.0145
3662.00,0.0145
3661.00,0.0145
3660.00,0.0146
