Created as New Dataset,
cm-1,A
4000.00,0.0059
3999.00,0.0059
3998.00,0.0059
3997.00,0.0060
3996.00,0.0060
3995.00,0.0060
3994.00,0.0060
3993.00,0.0060
3992.00,0.0060
3991.00,0.0060
3990.00,0.0059
3989.00,0.0059
3988.00,0.0059
3987.00,0.0058
3986.00,0.0058
3985.00,0.0058
3984.00,0.0058
3983.00,0.0059
3982.00,0.0059
3981.00,0.0059
3980.00,0.0059
3979.00,0.0060
3978.00,0.0060
3977.00,0.0060
3976.00,0.0060
3975.00,0.0060
3974.00,0.0060
3973.00,0.0060
3972.00,0.0060
3971.00,0.0060
3970.00,0.0059
3969.00,0.0059
3968.00,0.0058
3967.00,0.0057
3966.00,0.0057
3965.00,0.0058
3964.00,0.0058
3963.00,0.0059
3962.00,0.0059
3961.00,0.0059
3960.00,0.0059
3959.00,0.0059
3958.00,0.0059
3957.00,0.0059
3956.00,0.0058
3955.00,0.0058
3954.00,0.0059
3953.00,0.0059
3952.00,0.0059
3951.00,0.0059
3950.00,0.0060
3949.00,0.0060
3948.00,0.0060
3947.00,0.0061
3946.00,0.0061
3945.00,0.0062
3944.00,0.0062
3943.00,0.0061
3942.00,0.0061
3941.00,0.0061
3940.00,0.0060
3939.00,0.0060
3938.00,0.0059
3937.00,0.0058
3936.00,0.0058
3935.00,0.0059
3934.00,0.0060
3933.00,0.0060
3932.00,0.0061
3931.00,0.0061
3930.00,0.0061
3929.00,0.0061
3928.00,0.0060
3927.00,0.0060
3926.00,0.0060
3925.00,0.0060
3924.00,0.0060
3923.00,0.0061
3922.00,0.0061
3921.00,0.0061
3920.00,0.0061
3919.00,0.0061
3918.00,0.0061
3917.00,0.0061
3916.00,0.0061
3915.00,0.0060
3914.00,0.0059
3913.00,0.0058
3912.00,0.0057
3911.00,0.0056
3910.00,0.0056
3909.00,0.0057
3908.00,0.0059
3907.00,0.0060
3906.00,0.0062
3905.00,0.0063
3904.00,0.0064
3903.00,0.0066
3902.00,0.0068
3901.00,0.0069
3900.00,0.0068
3899.00,0.0065
3898.00,0.0062
3897.00,0.0061
3896.00,0.0061
3895.00,0.0061
3894.00,0.0061
3893.00,0.0061
3892.00,0.0060
3891.00,0.0058
3890.00,0.0059
3889.00,0.0061
3888.00,0.0063
3887.00,0.0063
3886.00,0.0061
3885.00,0.0060
3884.00,0.0062
3883.00,0.0065
3882.00,0.0067
3881.00,0.0064
3880.00,0.0061
3879.00,0.0060
3878.00,0.0060
3877.00,0.0062
3876.00,0.0062
3875.00,0.0060
3874.00,0.0059
3873.00,0.0061
3872.00,0.0065
3871.00,0.0065
3870.00,0.0063
3869.00,0.0061
3868.00,0.0062
3867.00,0.0065
3866.00,0.0065
3865.00,0.0063
3864.00,0.0062
3863.00,0.0063
3862.00,0.0063
3861.00,0.0062
3860.00,0.0060
3859.00,0.0058
3858.00,0.0059
3857.00,0.0061
3856.00,0.0063
3855.00,0.0062
3854.00,0.0061
3853.00,0.0060
3852.00,0.0062
3851.00,0.0063
3850.00,0.0062
3849.00,0.0061
3848.00,0.0059
3847.00,0.0057
3846.00,0.0057
3845.00,0.0056
3844.00,0.0056
3843.00,0.0056
3842.00,0.0058
3841.00,0.0060
3840.00,0.0062
3839.00,0.0062
3838.00,0.0062
3837.00,0.0062
3836.00,0.0063
3835.00,0.0063
3834.00,0.0063
3833.00,0.0062
3832.00,0.0060
3831.00,0.0058
3830.00,0.0058
3829.00,0.0059
3828.00,0.0059
3827.00,0.0058
3826.00,0.0057
3825.00,0.0058
3824.00,0.0061
3823.00,0.0062
3822.00,0.0060
3821.00,0.0057
3820.00,0.0057
3819.00,0.0060
3818.00,0.0062
3817.00,0.0060
3816.00,0.0056
3815.00,0.0054
3814.00,0.0056
3813.00,0.0057
3812.00,0.0056
3811.00,0.0055
3810.00,0.0054
3809.00,0.0055
3808.00,0.0054
3807.00,0.0052
3806.00,0.0052
3805.00,0.0055
3804.00,0.0059
3803.00,0.0059
3802.00,0.0057
3801.00,0.0056
3800.00,0.0057
3799.00,0.0060
3798.00,0.0061
3797.00,0.0059
3796.00,0.0057
3795.00,0.0056
3794.00,0.0056
3793.00,0.0056
3792.00,0.0056
3791.00,0.0055
3790.00,0.0054
3789.00,0.0054
3788.00,0.0054
3787.00,0.0054
3786.00,0.0054
3785.00,0.0054
3784.00,0.0054
3783.00,0.0055
3782.00,0.0055
3781.00,0.0055
3780.00,0.0054
3779.00,0.0053
3778.00,0.0054
3777.00,0.0055
3776.00,0.0055
3775.00,0.0054
3774.00,0.0053
3773.00,0.0054
3772.00,0.0054
3771.00,0.0054
3770.00,0.0054
3769.00,0.0054
3768.00,0.0056
3767.00,0.0058
3766.00,0.0057
3765.00,0.0056
3764.00,0.0055
3763.00,0.0057
3762.00,0.0058
3761.00,0.0058
3760.00,0.0058
3759.00,0.0058
3758.00,0.0058
3757.00,0.0057
3756.00,0.0057
3755.00,0.0058
3754.00,0.0058
3753.00,0.0056
3752.00,0.0056
3751.00,0.0059
3750.00,0.0061
3749.00,0.0062
3748.00,0.0064
3747.00,0.0067
3746.00,0.0067
3745.00,0.0062
3744.00,0.0057
3743.00,0.0057
3742.00,0.0059
3741.00,0.0060
3740.00,0.0059
3739.00,0.0059
3738.00,0.0059
3737.00,0.0060
3736.00,0.0061
3735.00,0.0063
3734.00,0.0065
3733.00,0.0064
3732.00,0.0061
3731.00,0.0059
3730.00,0.0058
3729.00,0.0059
3728.00,0.0059
3727.00,0.0058
3726.00,0.0058
3725.00,0.0059
3724.00,0.0061
3723.00,0.0061
3722.00,0.0060
3721.00,0.0060
3720.00,0.0059
3719.00,0.0059
3718.00,0.0058
3717.00,0.0057
3716.00,0.0057
3715.00,0.0058
3714.00,0.0058
3713.00,0.0058
3712.00,0.0059
3711.00,0.0062
3710.00,0.0064
3709.00,0.0065
3708.00,0.0064
3707.00,0.0063
3706.00,0.0062
3705.00,0.0062
3704.00,0.0063
3703.00,0.0064
3702.00,0.0065
3701.00,0.0065
3700.00,0.0066
3699.00,0.0067
3698.00,0.0067
3697.00,0.0066
3696.00,0.0065
3695.00,0.0065
3694.00,0.0066
3693.00,0.0067
3692.00,0.0068
3691.00,0.0069
3690.00,0.0071
3689.00,0.0071
3688.00,0.0070
3687.00,0.0070
3686.00,0.0070
3685.00,0.0069
3684.00,0.0068
3683.00,0.0067
3682.00,0.0066
3681.00,0.0065
3680.00,0.0064
3679.00,0.0065
3678.00,0.0068
3677.00,0.0071
3676.00,0.0073
3675.00,0.0073
3674.00,0.0074
3673.00,0.0076
3672.00,0.0077
3671.00,0.0075
3670.00,0.0073
3669.00,0.0074
