Created as New Dataset,
cm-1,A
4000.00,0.0042
3999.00,0.0042
3998.00,0.0042
3997.00,0.0042
3996.00,0.0042
3995.00,0.0042
3994.00,0.0042
3993.00,0.0042
3992.00,0.0042
3991.00,0.0042
3990.00,0.0042
3989.00,0.0041
3988.00,0.0041
3987.00,0.0041
3986.00,0.0041
3985.00,0.0041
3984.00,0.0042
3983.00,0.0042
3982.00,0.0042
3981.00,0.0042
3980.00,0.0042
3979.00,0.0042
3978.00,0.0042
3977.00,0.0042
3976.00,0.0042
3975.00,0.0041
3974.00,0.0041
3973.00,0.0041
3972.00,0.0041
3971.00,0.0041
3970.00,0.0040
3969.00,0.0040
3968.00,0.0040
3967.00,0.0039
3966.00,0.0039
3965.00,0.0040
3964.00,0.0040
3963.00,0.0040
3962.00,0.0041
3961.00,0.0041
3960.00,0.0041
3959.00,0.0041
3958.00,0.0041
3957.00,0.0041
3956.00,0.0040
3955.00,0.0040
3954.00,0.0040
3953.00,0.0039
3952.00,0.0039
3951.00,0.0039
3950.00,0.0039
3949.00,0.0039
3948.00,0.0039
3947.00,0.0038
3946.00,0.0038
3945.00,0.0038
3944.00,0.0039
3943.00,0.0039
3942.00,0.0039
3941.00,0.0039
3940.00,0.0040
3939.00,0.0040
3938.00,0.0040
3937.00,0.0040
3936.00,0.0039
3935.00,0.0039
3934.00,0.0038
3933.00,0.0038
3932.00,0.0038
3931.00,0.0038
3930.00,0.0038
3929.00,0.0038
3928.00,0.0037
3927.00,0.0037
3926.00,0.0037
3925.00,0.0037
3924.00,0.0036
3923.00,0.0036
3922.00,0.0036
3921.00,0.0036
3920.00,0.0036
3919.00,0.0037
3918.00,0.0038
3917.00,0.0038
3916.00,0.0038
3915.00,0.0038
3914.00,0.0038
3913.00,0.0039
3912.00,0.0039
3911.00,0.0039
3910.00,0.0038
3909.00,0.0037
3908.00,0.0035
3907.00,0.0033
3906.00,0.0032
3905.00,0.0031
3904.00,0.0031
3903.00,0.0031
3902.00,0.0032
3901.00,0.0033
3900.00,0.0034
3899.00,0.0034
3898.00,0.0035
3897.00,0.0035
3896.00,0.0036
3895.00,0.0036
3894.00,0.0036
3893.00,0.0036
3892.00,0.0036
3891.00,0.0035
3890.00,0.0033
3889.00,0.0033
3888.00,0.0034
3887.00,0.0036
3886.00,0.0036
3885.00,0.0034
3884.00,0.0032
3883.00,0.0032
3882.00,0.0034
3881.00,0.0035
3880.00,0.0035
3879.00,0.0033
3878.00,0.0033
3877.00,0.0034
3876.00,0.0035
3875.00,0.0034
3874.00,0.0032
3873.00,0.0030
3872.00,0.0030
3871.00,0.0032
3870.00,0.0032
3869.00,0.0030
3868.00,0.0029
3867.00,0.0030
3866.00,0.0032
3865.00,0.0032
3864.00,0.0032
3863.00,0.0032
3862.00,0.0033
3861.00,0.0034
3860.00,0.0033
3859.00,0.0032
3858.00,0.0030
3857.00,0.0027
3856.00,0.0024
3855.00,0.0025
3854.00,0.0028
3853.00,0.0027
3852.00,0.0023
3851.00,0.0022
3850.00,0.0026
3849.00,0.0030
3848.00,0.0032
3847.00,0.0033
3846.00,0.0032
3845.00,0.0032
3844.00,0.0030
3843.00,0.0029
3842.00,0.0027
3841.00,0.0027
3840.00,0.0028
3839.00,0.0029
3838.00,0.0028
3837.00,0.0027
3836.00,0.0027
3835.00,0.0027
3834.00,0.0029
3833.00,0.0031
3832.00,0.0032
3831.00,0.0032
3830.00,0.0032
3829.00,0.0033
3828.00,0.0034
3827.00,0.0033
3826.00,0.0031
3825.00,0.0029
3824.00,0.0027
3823.00,0.0028
3822.00,0.0028
3821.00,0.0027
3820.00,0.0024
3819.00,0.0024
3818.00,0.0027
3817.00,0.0031
3816.00,0.0032
3815.00,0.0031
3814.00,0.0031
3813.00,0.0033
3812.00,0.0034
3811.00,0.0033
3810.00,0.0032
3809.00,0.0032
3808.00,0.0033
3807.00,0.0032
3806.00,0.0028
3805.00,0.0026
3804.00,0.0027
3803.00,0.0029
3802.00,0.0030
3801.00,0.0028
3800.00,0.0026
3799.00,0.0027
3798.00,0.0030
3797.00,0.0032
3796.00,0.0033
3795.00,0.0033
3794.00,0.0035
3793.00,0.0036
3792.00,0.0037
3791.00,0.0037
3790.00,0.0037
3789.00,0.0036
3788.00,0.0036
3787.00,0.0035
3786.00,0.0035
3785.00,0.0034
3784.00,0.0034
3783.00,0.0033
3782.00,0.0032
3781.00,0.0032
3780.00,0.0033
3779.00,0.0033
3778.00,0.0033
3777.00,0.0034
3776.00,0.0035
3775.00,0.0035
3774.00,0.0034
3773.00,0.0032
3772.00,0.0031
3771.00,0.0031
3770.00,0.0031
3769.00,0.0030
3768.00,0.0031
3767.00,0.0032
3766.00,0.0033
3765.00,0.0033
3764.00,0.0032
3763.00,0.0032
3762.00,0.0033
3761.00,0.0032
3760.00,0.0032
3759.00,0.0031
3758.00,0.0030
3757.00,0.0029
3756.00,0.0028
3755.00,0.0027
3754.00,0.0025
3753.00,0.0023
3752.00,0.0023
3751.00,0.0025
3750.00,0.0025
3749.00,0.0023
3748.00,0.0021
3747.00,0.0022
3746.00,0.0025
3745.00,0.0027
3744.00,0.0026
3743.00,0.0022
3742.00,0.0022
3741.00,0.0024
3740.00,0.0025
3739.00,0.0023
3738.00,0.0021
3737.00,0.0021
3736.00,0.0021
3735.00,0.0021
3734.00,0.0022
3733.00,0.0024
3732.00,0.0025
3731.00,0.0025
3730.00,0.0026
3729.00,0.0028
3728.00,0.0029
3727.00,0.0029
3726.00,0.0028
3725.00,0.0027
3724.00,0.0027
3723.00,0.0028
3722.00,0.0028
3721.00,0.0028
3720.00,0.0029
3719.00,0.0030
3718.00,0.0031
3717.00,0.0030
3716.00,0.0029
3715.00,0.0028
3714.00,0.0027
3713.00,0.0026
3712.00,0.0026
3711.00,0.0026
3710.00,0.0027
3709.00,0.0028
3708.00,0.0029
3707.00,0.0030
3706.00,0.0031
3705.00,0.0031
3704.00,0.0031
3703.00,0.0031
3702.00,0.0032
3701.00,0.0032
3700.00,0.0032
3699.00,0.0032
3698.00,0.0034
3697.00,0.0034
3696.00,0.0033
3695.00,0.0032
3694.00,0.0030
3693.00,0.0028
3692.00,0.0027
3691.00,0.0026
3690.00,0.0028
3689.00,0.0029
3688.00,0.0028
3687.00,0.0028
3686.00,0.0030
3685.00,0.0032
3684.00,0.0034
3683.00,0.0034
3682.00,0.0033
3681.00,0.0031
3680.00,0.0028
3679.00,0.0024
3678.00,0.0022
3677.00,0.0024
3676.00,0.0026
3675.00,0.0024
3674.00,0.0021
3673.00,0.0021
3672.00,0.0024
3671.00,0.0027
3670.00,0.0029
3669.00,0.0029
3668.00,0.0030
3667.00,0.0033
3666.00,0.0036
3665.00,0.0037
3664.00,0.0038
3663.00,0.0038
3662.00,0.0038
3661.00,0.0037
3660.00,0.0036
3659.00,0.0035
3658.00,0.0036
3657.00,0.0037
3656.00,0.0037
3655.00,0.0035
3654.00,0.0034
3653.00,0.0032
3652.00,0.0029
3651.00,0.0026
3650.00,0.0026
3649.00,0.0029
3648.00,0.0030
3647.00,0.0031
3646.00,0.0033
3645.00,0.0036
3644.00,0.0038
3643.00,0.0040
3642.00,0.0041
3641.00,0.0041
3640.00,0.0042
3639.00,0.0042
3638.00,0.0042
3637.00,0.0042
3636.00,0.0042
3635.00,0.0042
3634.00,0.0040
3633.00,0.0037
3632.00,0.0035
3631.00,0.0035
3630.00,0.0037
3629.00,0.0039
3628.00,0.0039
3627.00,0.0038
3626.00,0.0039
3625.00,0.0041
3624.00,0.0042
3623.00,0.0041
3622.00,0.0040
3621.00,0.0040
3620.00,0.0041
3619.00,0.0041
3618.00,0.0041
3617.00,0.0041
3616.00,0.0041
3615.00,0.0042
3614.00,0.0042
3613.00,0.0042
3612.00,0.0042
3611.00,0.0043
3610.00,0.0044
3609.00,0.0045
3608.00,0.0046
3607.00,0.0045
3606.00,0.0046
3605.00,0.0047
3604.00,0.0048
3603.00,0.0048
3602.00,0.0048
3601.00,0.0047
3600.00,0.0047
3599.00,0.0046
3598.00,0.0045
3597.00,0.0045
3596.00,0.0045
3595.00,0.0046
3594.00,0.0047
3593.00,0.0047
3592.00,0.0046
3591.00,0.0045
3590.00,0.0045
3589.00,0.0046
3588.00,0.0047
3587.00,0.0048
3586.00,0.0049
3585.00,0.0050
3584.00,0.0052
3583.00,0.0053
3582.00,0.0054
3581.00,0.0054
3580.00,0.0054
3579.00,0.0055
3578.00,0.0055
3577.00,0.0054
3576.00,0.0054
3575.00,0.0054
3574.00,0.0053
3573.00,0.0053
3572.00,0.0052
3571.00,0.0051
3570.00,0.0049
3569.00,0.0048
3568.00,0.0049
3567.00,0.0050
3566.00,0.0051
3565.00,0.0052
3564.00,0.0054
3563.00,0.0055
3562.00,0.0056
3561.00,0.0056
3560.00,0.0056
3559.00,0.0057
3558.00,0.0057
3557.00,0.0057
3556.00,0.0056
3555.00,0.0056
3554.00,0.0056
3553.00,0.0057
3552.00,0.0057
3551.00,0.0057
3550.00,0.0057
3549.00,0.0057
3548.00,0.0057
3547.00,0.0057
3546.00,0.0057
3545.00,0.0058
3544.00,0.0058
3543.00,0.0059
3542.00,0.0059
3541.00,0.0059
3540.00,0.0060
3539.00,0.0060
3538.00,0.0060
3537.00,0.0061
3536.00,0.0061
3535.00,0.0061
3534.00,0.0060
3533.00,0.0060
3532.00,0.0059
3531.00,0.0059
3530.00,0.0059
3529.00,0.0059
3528.00,0.0059
3527.00,0.0059
3526.00,0.0060
