Created as New Dataset,
cm-1,A
4000.00,0.0012
3999.00,0.0012
3998.00,0.0012
3997.00,0.0012
3996.00,0.0012
3995.00,0.0013
3994.00,0.0013
3993.00,0.0013
3992.00,0.0013
3991.00,0.0013
3990.00,0.0012
3989.00,0.0012
3988.00,0.0012
3987.00,0.0012
3986.00,0.0012
3985.00,0.0012
3984.00,0.0012
3983.00,0.0012
3982.00,0.0012
3981.00,0.0012
3980.00,0.0013
3979.00,0.0013
3978.00,0.0013
3977.00,0.0013
3976.00,0.0013
3975.00,0.0014
3974.00,0.0014
3973.00,0.0013
3972.00,0.0013
3971.00,0.0013
3970.00,0.0012
3969.00,0.0012
3968.00,0.0012
3967.00,0.0011
3966.00,0.0011
3965.00,0.0012
3964.00,0.0012
3963.00,0.0012
3962.00,0.0013
3961.00,0.0013
3960.00,0.0014
3959.00,0.0014
3958.00,0.0014
3957.00,0.0013
3956.00,0.0013
3955.00,0.0013
3954.00,0.0013
3953.00,0.0013
3952.00,0.0014
3951.00,0.0015
3950.00,0.0015
3949.00,0.0015
3948.00,0.0015
3947.00,0.0016
3946.00,0.0017
3945.00,0.0017
3944.00,0.0017
3943.00,0.0016
3942.00,0.0015
3941.00,0.0015
3940.00,0.0015
3939.00,0.0015
3938.00,0.0014
3937.00,0.0013
3936.00,0.0014
3935.00,0.0015
3934.00,0.0016
3933.00,0.0016
3932.00,0.0016
3931.00,0.0016
3930.00,0.0016
3929.00,0.0017
3928.00,0.0017
3927.00,0.0017
3926.00,0.0017
3925.00,0.0016
3924.00,0.0016
3923.00,0.0017
3922.00,0.0018
3921.00,0.0018
3920.00,0.0017
3919.00,0.0017
3918.00,0.0017
3917.00,0.0016
3916.00,0.0016
3915.00,0.0015
3914.00,0.0015
3913.00,0.0014
3912.00,0.0013
3911.00,0.0012
3910.00,0.0013
3909.00,0.0014
3908.00,0.0015
3907.00,0.0017
3906.00,0.0018
3905.00,0.0019
3904.00,0.0020
3903.00,0.0022
3902.00,0.0025
3901.00,0.0026
3900.00,0.0025
3899.00,0.0022
3898.00,0.0020
3897.00,0.0019
3896.00,0.0019
3895.00,0.0019
3894.00,0.0019
3893.00,0.0019
3892.00,0.0017
3891.00,0.0016
3890.00,0.0016
3889.00,0.0019
3888.00,0.0021
3887.00,0.0021
3886.00,0.0019
3885.00,0.0018
3884.00,0.0021
3883.00,0.0025
3882.00,0.0026
3881.00,0.0023
3880.00,0.0020
3879.00,0.0019
3878.00,0.0020
3877.00,0.0022
3876.00,0.0022
3875.00,0.0019
3874.00,0.0018
3873.00,0.0020
3872.00,0.0023
3871.00,0.0023
3870.00,0.0021
3869.00,0.0020
3868.00,0.0023
3867.00,0.0025
3866.00,0.0025
3865.00,0.0022
3864.00,0.0021
3863.00,0.0021
3862.00,0.0021
3861.00,0.0020
3860.00,0.0019
3859.00,0.0017
3858.00,0.0017
3857.00,0.0019
3856.00,0.0022
3855.00,0.0022
3854.00,0.0021
3853.00,0.0021
3852.00,0.0023
3851.00,0.0024
3850.00,0.0023
3849.00,0.0020
3848.00,0.0017
3847.00,0.0016
3846.00,0.0016
3845.00,0.0016
3844.00,0.0017
3843.00,0.0017
3842.00,0.0019
3841.00,0.0022
3840.00,0.0023
3839.00,0.0023
3838.00,0.0023
3837.00,0.0023
3836.00,0.0023
3835.00,0.0023
3834.00,0.0022
3833.00,0.0021
3832.00,0.0019
3831.00,0.0018
3830.00,0.0018
3829.00,0.0019
3828.00,0.0019
3827.00,0.0017
3826.00,0.0015
3825.00,0.0017
3824.00,0.0020
3823.00,0.0022
3822.00,0.0020
