Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0189
3999.00,0.0189
3998.00,0.0189
3997.00,0.0189
3996.00,0.0188
3995.00,0.0188
3994.00,0.0188
3993.00,0.0188
3992.00,0.0188
3991.00,0.0187
3990.00,0.0187
3989.00,0.0187
3988.00,0.0187
3987.00,0.0187
3986.00,0.0187
3985.00,0.0187
3984.00,0.0187
3983.00,0.0187
3982.00,0.0186
3981.00,0.0186
3980.00,0.0186
3979.00,0.0186
3978.00,0.0186
3977.00,0.0186
3976.00,0.0186
3975.00,0.0185
3974.00,0.0185
3973.00,0.0185
3972.00,0.0185
3971.00,0.0185
3970.00,0.0185
3969.00,0.0185
3968.00,0.0185
3967.00,0.0185
3966.00,0.0185
3965.00,0.0185
3964.00,0.0186
3963.00,0.0186
3962.00,0.0186
3961.00,0.0185
3960.00,0.0185
3959.00,0.0185
3958.00,0.0185
3957.00,0.0185
3956.00,0.0185
3955.00,0.0185
3954.00,0.0185
3953.00,0.0185
3952.00,0.0185
3951.00,0.0185
3950.00,0.0184
3949.00,0.0184
3948.00,0.0184
3947.00,0.0184
3946.00,0.0184
3945.00,0.0184
3944.00,0.0183
3943.00,0.0183
3942.00,0.0182
3941.00,0.0183
3940.00,0.0183
3939.00,0.0183
3938.00,0.0183
3937.00,0.0183
3936.00,0.0184
3935.00,0.0185
3934.00,0.0185
3933.00,0.0185
3932.00,0.0184
3931.00,0.0183
3930.00,0.0183
3929.00,0.0183
3928.00,0.0182
3927.00,0.0182
3926.00,0.0182
3925.00,0.0181
3924.00,0.0181
3923.00,0.0181
3922.00,0.0182
3921.00,0.0182
3920.00,0.0182
3919.00,0.0182
3918.00,0.0182
3917.00,0.0181
3916.00,0.0181
3915.00,0.0182
3914.00,0.0182
3913.00,0.0181
3912.00,0.0181
3911.00,0.0181
3910.00,0.0181
3909.00,0.0181
3908.00,0.0182
3907.00,0.0182
3906.00,0.0183
3905.00,0.0183
3904.00,0.0183
3903.00,0.0183
3902.00,0.0182
3901.00,0.0182
3900.00,0.0180
3899.00,0.0179
3898.00,0.0180
3897.00,0.0181
3896.00,0.0182
3895.00,0.0182
3894.00,0.0181
3893.00,0.0180
3892.00,0.0179
3891.00,0.0179
3890.00,0.0180
3889.00,0.0181
3888.00,0.0181
3887.00,0.0181
3886.00,0.0181
3885.00,0.0181
3884.00,0.0181
3883.00,0.0181
3882.00,0.0179
3881.00,0.0177
3880.00,0.0176
3879.00,0.0177
3878.00,0.0179
3877.00,0.0180
3876.00,0.0180
3875.00,0.0179
3874.00,0.0179
3873.00,0.0179
3872.00,0.0180
3871.00,0.0179
3870.00,0.0178
3869.00,0.0178
3868.00,0.0179
3867.00,0.0180
3866.00,0.0180
3865.00,0.0179
3864.00,0.0178
3863.00,0.0177
3862.00,0.0177
3861.00,0.0178
3860.00,0.0179
3859.00,0.0180
3858.00,0.0179
3857.00,0.0179
3856.00,0.0179
3855.00,0.0181
3854.00,0.0182
3853.00,0.0181
3852.00,0.0180
3851.00,0.0179
3850.00,0.0179
3849.00,0.0178
3848.00,0.0178
3847.00,0.0178
3846.00,0.0178
3845.00,0.0178
3844.00,0.0178
3843.00,0.0179
3842.00,0.0179
3841.00,0.0179
3840.00,0.0179
3839.00,0.0179
3838.00,0.0179
3837.00,0.0178
3836.00,0.0178
3835.00,0.0177
3834.00,0.0176
3833.00,0.0175
3832.00,0.0176
3831.00,0.0176
3830.00,0.0177
3829.00,0.0177
3828.00,0.0177
3827.00,0.0176
3826.00,0.0175
3825.00,0.0176
3824.00,0.0177
3823.00,0.0178
3822.00,0.0178
3821.00,0.0177
3820.00,0.0177
3819.00,0.0177
3818.00,0.0177
3817.00,0.0176
3816.00,0.0174
3815.00,0.0174
3814.00,0.0174
3813.00,0.0174
3812.00,0.0174
3811.00,0.0174
3810.00,0.0174
3809.00,0.0174
3808.00,0.0175
3807.00,0.0176
3806.00,0.0177
3805.00,0.0178
3804.00,0.0178
3803.00,0.0178
3802.00,0.0176
3801.00,0.0175
