Created as New Dataset,
cm-1,A
4000.00,0.0072
3999.00,0.0072
3998.00,0.0072
3997.00,0.0072
3996.00,0.0071
3995.00,0.0071
3994.00,0.0071
3993.00,0.0071
3992.00,0.0071
3991.00,0.0071
3990.00,0.0071
3989.00,0.0070
3988.00,0.0070
3987.00,0.0070
3986.00,0.0071
3985.00,0.0071
3984.00,0.0071
3983.00,0.0071
3982.00,0.0071
3981.00,0.0071
3980.00,0.0071
3979.00,0.0071
3978.00,0.0071
3977.00,0.0070
3976.00,0.0070
3975.00,0.0070
3974.00,0.0070
3973.00,0.0070
3972.00,0.0069
3971.00,0.0069
3970.00,0.0068
3969.00,0.0068
3968.00,0.0068
3967.00,0.0068
3966.00,0.0068
3965.00,0.0068
3964.00,0.0068
3963.00,0.0068
3962.00,0.0068
3961.00,0.0068
3960.00,0.0068
3959.00,0.0068
3958.00,0.0069
3957.00,0.0068
3956.00,0.0068
3955.00,0.0068
3954.00,0.0067
3953.00,0.0067
3952.00,0.0066
3951.00,0.0066
3950.00,0.0066
3949.00,0.0066
3948.00,0.0066
3947.00,0.0065
3946.00,0.0065
3945.00,0.0065
3944.00,0.0065
3943.00,0.0065
3942.00,0.0065
3941.00,0.0065
3940.00,0.0065
3939.00,0.0066
3938.00,0.0066
3937.00,0.0066
3936.00,0.0065
3935.00,0.0065
3934.00,0.0064
3933.00,0.0063
3932.00,0.0063
3931.00,0.0063
3930.00,0.0062
3929.00,0.0062
3928.00,0.0062
3927.00,0.0062
3926.00,0.0063
3925.00,0.0063
3924.00,0.0062
3923.00,0.0061
3922.00,0.0061
3921.00,0.0061
3920.00,0.0061
3919.00,0.0061
3918.00,0.0061
3917.00,0.0061
3916.00,0.0062
3915.00,0.0062
3914.00,0.0063
3913.00,0.0064
3912.00,0.0065
3911.00,0.0065
3910.00,0.0065
3909.00,0.0064
3908.00,0.0062
3907.00,0.0060
3906.00,0.0057
3905.00,0.0055
3904.00,0.0053
3903.00,0.0052
3902.00,0.0051
3901.00,0.0052
3900.00,0.0053
3899.00,0.0054
3898.00,0.0055
3897.00,0.0057
3896.00,0.0058
3895.00,0.0059
3894.00,0.0059
3893.00,0.0060
3892.00,0.0060
3891.00,0.0059
3890.00,0.0057
3889.00,0.0056
3888.00,0.0057
3887.00,0.0058
3886.00,0.0059
3885.00,0.0057
3884.00,0.0055
3883.00,0.0054
3882.00,0.0055
3881.00,0.0056
3880.00,0.0055
3879.00,0.0055
3878.00,0.0055
3877.00,0.0056
3876.00,0.0058
3875.00,0.0058
3874.00,0.0056
3873.00,0.0053
3872.00,0.0052
3871.00,0.0052
3870.00,0.0052
3869.00,0.0051
3868.00,0.0049
3867.00,0.0050
3866.00,0.0052
3865.00,0.0053
3864.00,0.0054
3863.00,0.0054
3862.00,0.0054
3861.00,0.0055
3860.00,0.0055
3859.00,0.0054
3858.00,0.0052
3857.00,0.0049
3856.00,0.0045
3855.00,0.0044
3854.00,0.0046
3853.00,0.0046
3852.00,0.0043
3851.00,0.0041
3850.00,0.0045
3849.00,0.0050
3848.00,0.0053
3847.00,0.0055
3846.00,0.0055
3845.00,0.0054
3844.00,0.0053
3843.00,0.0051
3842.00,0.0048
3841.00,0.0047
3840.00,0.0046
3839.00,0.0047
3838.00,0.0047
3837.00,0.0047
3836.00,0.0047
3835.00,0.0047
3834.00,0.0049
3833.00,0.0051
3832.00,0.0052
3831.00,0.0053
3830.00,0.0054
3829.00,0.0054
3828.00,0.0055
3827.00,0.0055
3826.00,0.0053
3825.00,0.0050
3824.00,0.0048
3823.00,0.0047
3822.00,0.0047
3821.00,0.0047
3820.00,0.0044
3819.00,0.0043
3818.00,0.0045
3817.00,0.0048
3816.00,0.0051
3815.00,0.0051
3814.00,0.0051
3813.00,0.0052
3812.00,0.0054
3811.00,0.0054
3810.00,0.0053
3809.00,0.0052
3808.00,0.0052
3807.00,0.0052
3806.00,0.0049
3805.00,0.0047
3804.00,0.0046
3803.00,0.0047
3802.00,0.0048
3801.00,0.0047
3800.00,0.0045
3799.00,0.0044
3798.00,0.0046
3797.00,0.0049
3796.00,0.0050
3795.00,0.0051
3794.00,0.0053
3793.00,0.0054
3792.00,0.0056
3791.00,0.0057
3790.00,0.0056
3789.00,0.0056
3788.00,0.0055
3787.00,0.0054
3786.00,0.0053
3785.00,0.0052
3784.00,0.0051
3783.00,0.0051
3782.00,0.0050
3781.00,0.0050
3780.00,0.0051
3779.00,0.0051
3778.00,0.0051
3777.00,0.0051
3776.00,0.0052
3775.00,0.0053
3774.00,0.0053
3773.00,0.0051
3772.00,0.0050
3771.00,0.0049
3770.00,0.0048
3769.00,0.0047
3768.00,0.0047
3767.00,0.0048
3766.00,0.0049
3765.00,0.0049
3764.00,0.0049
3763.00,0.0049
3762.00,0.0049
3761.00,0.0049
3760.00,0.0049
3759.00,0.0047
3758.00,0.0046
3757.00,0.0044
3756.00,0.0043
3755.00,0.0041
3754.00,0.0040
3753.00,0.0037
3752.00,0.0037
3751.00,0.0038
3750.00,0.0039
3749.00,0.0037
3748.00,0.0035
3747.00,0.0035
3746.00,0.0037
3745.00,0.0039
3744.00,0.0039
3743.00,0.0036
3742.00,0.0035
3741.00,0.0038
3740.00,0.0040
3739.00,0.0039
3738.00,0.0037
3737.00,0.0035
3736.00,0.0034
3735.00,0.0032
3734.00,0.0032
3733.00,0.0033
3732.00,0.0036
3731.00,0.0038
3730.00,0.0041
3729.00,0.0043
3728.00,0.0044
3727.00,0.0043
3726.00,0.0042
3725.00,0.0041
3724.00,0.0041
3723.00,0.0041
3722.00,0.0042
3721.00,0.0043
3720.00,0.0044
3719.00,0.0046
3718.00,0.0047
3717.00,0.0047
3716.00,0.0045
3715.00,0.0044
3714.00,0.0042
3713.00,0.0042
3712.00,0.0042
3711.00,0.0042
3710.00,0.0042
3709.00,0.0043
3708.00,0.0044
3707.00,0.0046
3706.00,0.0048
3705.00,0.0048
3704.00,0.0049
3703.00,0.0050
