Created as New Dataset,
cm-1,A
4000.00,0.0022
3999.00,0.0022
3998.00,0.0022
3997.00,0.0022
3996.00,0.0021
3995.00,0.0022
3994.00,0.0022
3993.00,0.0022
3992.00,0.0022
3991.00,0.0022
3990.00,0.0021
3989.00,0.0021
3988.00,0.0021
3987.00,0.0021
3986.00,0.0022
3985.00,0.0022
3984.00,0.0022
3983.00,0.0022
3982.00,0.0022
3981.00,0.0023
3980.00,0.0023
3979.00,0.0023
3978.00,0.0023
3977.00,0.0022
3976.00,0.0022
3975.00,0.0022
3974.00,0.0022
3973.00,0.0022
3972.00,0.0022
3971.00,0.0021
3970.00,0.0021
3969.00,0.0020
3968.00,0.0020
3967.00,0.0020
3966.00,0.0019
3965.00,0.0019
3964.00,0.0020
3963.00,0.0020
3962.00,0.0020
3961.00,0.0020
3960.00,0.0020
3959.00,0.0020
3958.00,0.0020
3957.00,0.0020
3956.00,0.0020
3955.00,0.0020
3954.00,0.0020
3953.00,0.0019
3952.00,0.0019
3951.00,0.0019
3950.00,0.0018
3949.00,0.0018
3948.00,0.0018
3947.00,0.0018
3946.00,0.0017
3945.00,0.0018
3944.00,0.0018
3943.00,0.0018
3942.00,0.0018
3941.00,0.0018
3940.00,0.0018
3939.00,0.0019
3938.00,0.0019
3937.00,0.0019
3936.00,0.0018
3935.00,0.0018
3934.00,0.0018
3933.00,0.0018
3932.00,0.0017
3931.00,0.0017
3930.00,0.0016
3929.00,0.0016
3928.00,0.0016
3927.00,0.0016
3926.00,0.0017
3925.00,0.0017
3924.00,0.0017
3923.00,0.0016
3922.00,0.0016
3921.00,0.0016
3920.00,0.0015
3919.00,0.0015
3918.00,0.0015
3917.00,0.0016
3916.00,0.0016
3915.00,0.0016
3914.00,0.0016
3913.00,0.0018
3912.00,0.0019
3911.00,0.0019
3910.00,0.0019
3909.00,0.0018
3908.00,0.0017
3907.00,0.0015
3906.00,0.0013
3905.00,0.0011
3904.00,0.0010
3903.00,0.0009
3902.00,0.0008
3901.00,0.0009
3900.00,0.0010
3899.00,0.0010
3898.00,0.0011
3897.00,0.0012
3896.00,0.0013
3895.00,0.0014
3894.00,0.0015
3893.00,0.0015
3892.00,0.0015
3891.00,0.0014
3890.00,0.0013
3889.00,0.0012
3888.00,0.0013
3887.00,0.0014
3886.00,0.0014
3885.00,0.0013
3884.00,0.0011
3883.00,0.0011
3882.00,0.0012
3881.00,0.0013
3880.00,0.0013
3879.00,0.0012
3878.00,0.0011
3877.00,0.0012
3876.00,0.0013
3875.00,0.0013
3874.00,0.0012
3873.00,0.0010
3872.00,0.0009
3871.00,0.0010
3870.00,0.0010
3869.00,0.0009
3868.00,0.0008
3867.00,0.0008
3866.00,0.0010
3865.00,0.0011
3864.00,0.0011
3863.00,0.0011
3862.00,0.0012
3861.00,0.0012
3860.00,0.0012
3859.00,0.0012
3858.00,0.0010
3857.00,0.0007
3856.00,0.0004
3855.00,0.0003
3854.00,0.0005
3853.00,0.0006
3852.00,0.0003
3851.00,0.0002
3850.00,0.0006
3849.00,0.0010
3848.00,0.0012
3847.00,0.0013
3846.00,0.0013
3845.00,0.0012
3844.00,0.0010
3843.00,0.0008
3842.00,0.0007
3841.00,0.0006
3840.00,0.0006
3839.00,0.0007
3838.00,0.0007
3837.00,0.0007
3836.00,0.0007
3835.00,0.0007
3834.00,0.0009
3833.00,0.0010
3832.00,0.0011
3831.00,0.0012
3830.00,0.0012
3829.00,0.0013
3828.00,0.0014
3827.00,0.0014
3826.00,0.0012
3825.00,0.0010
3824.00,0.0008
3823.00,0.0007
3822.00,0.0008
3821.00,0.0008
3820.00,0.0006
3819.00,0.0005
3818.00,0.0006
3817.00,0.0009
3816.00,0.0011
3815.00,0.0011
3814.00,0.0011
3813.00,0.0012
3812.00,0.0013
3811.00,0.0013
3810.00,0.0012
3809.00,0.0011
3808.00,0.0011
3807.00,0.0011
