Created as New Dataset,
cm-1,A
4000.00,0.0215
3999.00,0.0214
3998.00,0.0214
3997.00,0.0213
3996.00,0.0213
3995.00,0.0216
3994.00,0.0216
3993.00,0.0216
3992.00,0.0216
3991.00,0.0216
3990.00,0.0215
3989.00,0.0215
3988.00,0.0215
3987.00,0.0215
3986.00,0.0215
3985.00,0.0215
3984.00,0.0216
3983.00,0.0216
3982.00,0.0216
3981.00,0.0216
3980.00,0.0216
3979.00,0.0216
3978.00,0.0215
3977.00,0.0215
3976.00,0.0215
3975.00,0.0216
3974.00,0.0216
3973.00,0.0216
3972.00,0.0216
3971.00,0.0216
3970.00,0.0215
3969.00,0.0214
3968.00,0.0214
3967.00,0.0214
3966.00,0.0214
3965.00,0.0214
3964.00,0.0215
3963.00,0.0215
3962.00,0.0215
3961.00,0.0215
3960.00,0.0216
3959.00,0.0216
3958.00,0.0216
3957.00,0.0216
3956.00,0.0216
3955.00,0.0215
3954.00,0.0216
3953.00,0.0216
3952.00,0.0216
3951.00,0.0217
3950.00,0.0217
3949.00,0.0217
3948.00,0.0217
3947.00,0.0218
3946.00,0.0218
3945.00,0.0219
3944.00,0.0219
3943.00,0.0218
3942.00,0.0217
3941.00,0.0217
3940.00,0.0217
3939.00,0.0216
3938.00,0.0215
3937.00,0.0214
3936.00,0.0214
3935.00,0.0215
3934.00,0.0216
3933.00,0.0216
3932.00,0.0217
3931.00,0.0217
3930.00,0.0217
3929.00,0.0218
3928.00,0.0218
3927.00,0.0218
3926.00,0.0218
3925.00,0.0217
3924.00,0.0216
3923.00,0.0217
3922.00,0.0217
3921.00,0.0217
3920.00,0.0216
3919.00,0.0216
3918.00,0.0216
3917.00,0.0216
3916.00,0.0216
3915.00,0.0215
3914.00,0.0214
3913.00,0.0213
3912.00,0.0212
3911.00,0.0211
3910.00,0.0211
3909.00,0.0212
3908.00,0.0214
3907.00,0.0216
3906.00,0.0217
3905.00,0.0217
3904.00,0.0218
3903.00,0.0220
3902.00,0.0223
3901.00,0.0225
3900.00,0.0224
3899.00,0.0221
3898.00,0.0218
3897.00,0.0217
3896.00,0.0216
3895.00,0.0215
3894.00,0.0215
3893.00,0.0215
3892.00,0.0214
3891.00,0.0213
3890.00,0.0213
3889.00,0.0216
3888.00,0.0218
3887.00,0.0218
3886.00,0.0216
3885.00,0.0215
3884.00,0.0218
3883.00,0.0221
3882.00,0.0223
3881.00,0.0220
3880.00,0.0217
3879.00,0.0215
3878.00,0.0215
3877.00,0.0217
3876.00,0.0217
3875.00,0.0215
3874.00,0.0213
3873.00,0.0215
3872.00,0.0218
3871.00,0.0219
3870.00,0.0216
3869.00,0.0215
3868.00,0.0216
3867.00,0.0219
3866.00,0.0218
3865.00,0.0215
3864.00,0.0213
3863.00,0.0214
3862.00,0.0215
3861.00,0.0214
3860.00,0.0212
3859.00,0.0211
3858.00,0.0211
3857.00,0.0213
3856.00,0.0215
3855.00,0.0215
3854.00,0.0213
3853.00,0.0213
3852.00,0.0215
3851.00,0.0216
3850.00,0.0216
3849.00,0.0213
3848.00,0.0210
3847.00,0.0209
3846.00,0.0209
3845.00,0.0209
3844.00,0.0208
3843.00,0.0209
3842.00,0.0210
3841.00,0.0212
3840.00,0.0213
3839.00,0.0213
3838.00,0.0213
3837.00,0.0213
3836.00,0.0213
3835.00,0.0213
3834.00,0.0212
3833.00,0.0211
3832.00,0.0210
3831.00,0.0209
3830.00,0.0209
3829.00,0.0210
3828.00,0.0210
3827.00,0.0208
3826.00,0.0206
3825.00,0.0207
3824.00,0.0209
3823.00,0.0211
3822.00,0.0209
3821.00,0.0206
3820.00,0.0207
3819.00,0.0211
3818.00,0.0213
3817.00,0.0211
3816.00,0.0207
3815.00,0.0205
3814.00,0.0206
3813.00,0.0206
3812.00,0.0205
3811.00,0.0203
3810.00,0.0202
3809.00,0.0202
3808.00,0.0201
3807.00,0.0200
3806.00,0.0200
3805.00,0.0204
3804.00,0.0208
3803.00,0.0209
3802.00,0.0207
3801.00,0.0205
