Created as New Dataset,
cm-1,A
4000.00,-0.0004
3999.00,-0.0004
3998.00,-0.0004
3997.00,-0.0003
3996.00,-0.0003
3995.00,-0.0003
3994.00,-0.0002
3993.00,-0.0002
3992.00,-0.0002
3991.00,-0.0003
3990.00,-0.0003
3989.00,-0.0004
3988.00,-0.0004
3987.00,-0.0004
3986.00,-0.0004
3985.00,-0.0003
3984.00,-0.0003
3983.00,-0.0003
3982.00,-0.0003
3981.00,-0.0003
3980.00,-0.0003
3979.00,-0.0003
3978.00,-0.0002
3977.00,-0.0002
3976.00,-0.0002
3975.00,-0.0002
3974.00,-0.0002
3973.00,-0.0002
3972.00,-0.0002
3971.00,-0.0002
3970.00,-0.0002
3969.00,-0.0003
3968.00,-0.0003
3967.00,-0.0003
3966.00,-0.0003
3965.00,-0.0003
3964.00,-0.0002
3963.00,-0.0002
3962.00,-0.0002
3961.00,-0.0002
3960.00,-0.0001
3959.00,-0.0001
3958.00,-0.0001
3957.00,-0.0001
3956.00,-0.0001
3955.00,-0.0001
3954.00,-0.0001
3953.00,-0.0001
3952.00,-0.0001
3951.00,0.0000
3950.00,0.0001
3949.00,0.0001
3948.00,0.0001
3947.00,0.0001
3946.00,0.0002
3945.00,0.0002
3944.00,0.0002
3943.00,0.0001
3942.00,0.0001
3941.00,0.0001
3940.00,0.0001
3939.00,0.0000
3938.00,-0.0000
3937.00,-0.0001
3936.00,-0.0001
3935.00,0.0000
3934.00,0.0001
3933.00,0.0001
3932.00,0.0001
3931.00,0.0002
3930.00,0.0002
3929.00,0.0002
3928.00,0.0003
3927.00,0.0003
3926.00,0.0003
3925.00,0.0002
3924.00,0.0002
3923.00,0.0002
3922.00,0.0003
3921.00,0.0003
3920.00,0.0003
3919.00,0.0003
3918.00,0.0003
3917.00,0.0003
3916.00,0.0002
3915.00,0.0002
3914.00,0.0001
3913.00,0.0000
3912.00,-0.0001
3911.00,-0.0001
3910.00,-0.0001
3909.00,-0.0000
3908.00,0.0002
3907.00,0.0003
3906.00,0.0004
3905.00,0.0005
3904.00,0.0006
3903.00,0.0008
3902.00,0.0010
3901.00,0.0011
3900.00,0.0010
3899.00,0.0007
3898.00,0.0005
3897.00,0.0004
3896.00,0.0004
3895.00,0.0004
3894.00,0.0004
3893.00,0.0004
3892.00,0.0003
3891.00,0.0002
3890.00,0.0002
3889.00,0.0004
3888.00,0.0006
3887.00,0.0007
3886.00,0.0005
3885.00,0.0005
3884.00,0.0007
3883.00,0.0010
3882.00,0.0012
3881.00,0.0010
3880.00,0.0006
3879.00,0.0005
3878.00,0.0005
3877.00,0.0007
3876.00,0.0007
3875.00,0.0005
3874.00,0.0004
3873.00,0.0005
3872.00,0.0007
3871.00,0.0008
3870.00,0.0007
3869.00,0.0005
3868.00,0.0007
3867.00,0.0009
3866.00,0.0009
3865.00,0.0007
3864.00,0.0006
3863.00,0.0006
3862.00,0.0006
3861.00,0.0005
3860.00,0.0004
3859.00,0.0004
3858.00,0.0004
3857.00,0.0006
3856.00,0.0008
3855.00,0.0008
3854.00,0.0007
3853.00,0.0007
3852.00,0.0008
3851.00,0.0009
3850.00,0.0008
3849.00,0.0006
3848.00,0.0004
3847.00,0.0002
3846.00,0.0002
3845.00,0.0002
3844.00,0.0002
3843.00,0.0003
3842.00,0.0005
3841.00,0.0006
3840.00,0.0008
3839.00,0.0008
3838.00,0.0008
3837.00,0.0009
3836.00,0.0009
3835.00,0.0009
3834.00,0.0009
3833.00,0.0007
3832.00,0.0005
3831.00,0.0004
3830.00,0.0004
3829.00,0.0005
3828.00,0.0005
3827.00,0.0004
3826.00,0.0003
3825.00,0.0004
3824.00,0.0006
3823.00,0.0008
3822.00,0.0007
3821.00,0.0004
3820.00,0.0004
3819.00,0.0007
3818.00,0.0009
3817.00,0.0008
3816.00,0.0005
3815.00,0.0003
3814.00,0.0003
3813.00,0.0003
3812.00,0.0002
3811.00,0.0001
3810.00,0.0001
3809.00,0.0001
3808.00,0.0001
3807.00,0.0000
3806.00,0.0000
3805.00,0.0003
3804.00,0.0006
3803.00,0.0008
3802.00,0.0006
3801.00,0.0005
3800.00,0.0006
3799.00,0.0008
3798.00,0.0008
3797.00,0.0006
3796.00,0.0004
3795.00,0.0003
3794.00,0.0003
3793.00,0.0003
3792.00,0.0002
3791.00,0.0001
3790.00,0.0001
3789.00,0.0001
3788.00,0.0001
3787.00,0.0001
3786.00,0.0001
3785.00,0.0001
3784.00,0.0001
3783.00,0.0002
3782.00,0.0003
3781.00,0.0003
3780.00,0.0002
3779.00,0.0001
3778.00,0.0002
3777.00,0.0002
3776.00,0.0002
3775.00,0.0001
3774.00,0.0000
3773.00,0.0001
3772.00,0.0001
3771.00,0.0001
3770.00,0.0001
3769.00,0.0002
3768.00,0.0004
3767.00,0.0006
3766.00,0.0005
3765.00,0.0004
3764.00,0.0003
3763.00,0.0004
3762.00,0.0006
3761.00,0.0006
3760.00,0.0005
3759.00,0.0005
3758.00,0.0005
3757.00,0.0005
3756.00,0.0005
3755.00,0.0006
3754.00,0.0006
3753.00,0.0005
3752.00,0.0004
3751.00,0.0005
3750.00,0.0007
3749.00,0.0008
3748.00,0.0011
3747.00,0.0014
3746.00,0.0015
3745.00,0.0012
3744.00,0.0009
3743.00,0.0008
3742.00,0.0009
3741.00,0.0010
3740.00,0.0008
3739.00,0.0007
3738.00,0.0008
3737.00,0.0009
3736.00,0.0010
3735.00,0.0013
3734.00,0.0014
3733.00,0.0014
3732.00,0.0012
3731.00,0.0009
3730.00,0.0008
3729.00,0.0009
3728.00,0.0009
3727.00,0.0008
3726.00,0.0009
3725.00,0.0010
3724.00,0.0012
3723.00,0.0012
3722.00,0.0012
3721.00,0.0012
3720.00,0.0012
3719.00,0.0012
3718.00,0.0011
3717.00,0.0011
3716.00,0.0012
3715.00,0.0014
3714.00,0.0016
3713.00,0.0018
3712.00,0.0021
3711.00,0.0025
3710.00,0.0028
3709.00,0.0029
3708.00,0.0029
3707.00,0.0029
3706.00,0.0029
3705.00,0.0030
3704.00,0.0032
3703.00,0.0035
3702.00,0.0038
3701.00,0.0041
3700.00,0.0042
3699.00,0.0043
3698.00,0.0044
3697.00,0.0043
3696.00,0.0043
3695.00,0.0043
3694.00,0.0044
3693.00,0.0045
3692.00,0.0045
3691.00,0.0046
3690.00,0.0047
3689.00,0.0047
3688.00,0.0047
3687.00,0.0045
3686.00,0.0043
3685.00,0.0041
3684.00,0.0038
3683.00,0.0035
3682.00,0.0034
3681.00,0.0032
3680.00,0.0031
3679.00,0.0031
3678.00,0.0034
3677.00,0.0037
3676.00,0.0039
3675.00,0.0040
3674.00,0.0041
3673.00,0.0043
3672.00,0.0044
3671.00,0.0042
3670.00,0.0041
3669.00,0.0041
3668.00,0.0042
3667.00,0.0043
3666.00,0.0042
3665.00,0.0040
3664.00,0.0039
3663.00,0.0038
3662.00,0.0038
3661.00,0.0039
3660.00,0.0040
3659.00,0.0042
3658.00,0.0044
3657.00,0.0046
3656.00,0.0048
3655.00,0.0050
3654.00,0.0053
3653.00,0.0056
3652.00,0.0056
3651.00,0.0055
3650.00,0.0057
3649.00,0.0063
3648.00,0.0069
3647.00,0.0069
3646.00,0.0066
3645.00,0.0063
3644.00,0.0060
3643.00,0.0057
3642.00,0.0055
3641.00,0.0054
3640.00,0.0053
3639.00,0.0053
3638.00,0.0053
3637.00,0.0054
3636.00,0.0055
3635.00,0.0055
3634.00,0.0054
3633.00,0.0054
3632.00,0.0056
3631.00,0.0059
3630.00,0.0062
3629.00,0.0065
3628.00,0.0069
3627.00,0.0071
3626.00,0.0072
3625.00,0.0072
3624.00,0.0071
3623.00,0.0072
3622.00,0.0074
3621.00,0.0077
3620.00,0.0079
3619.00,0.0081
3618.00,0.0081
3617.00,0.0080
3616.00,0.0078
3615.00,0.0075
3614.00,0.0072
3613.00,0.0070
3612.00,0.0070
3611.00,0.0071
3610.00,0.0072
3609.00,0.0071
3608.00,0.0071
3607.00,0.0070
3606.00,0.0070
3605.00,0.0069
3604.00,0.0068
3603.00,0.0067
3602.00,0.0066
3601.00,0.0066
3600.00,0.0067
3599.00,0.0067
3598.00,0.0068
3597.00,0.0068
3596.00,0.0069
3595.00,0.0069
3594.00,0.0069
3593.00,0.0069
3592.00,0.0069
3591.00,0.0069
3590.00,0.0070
3589.00,0.0071
3588.00,0.0073
3587.00,0.0076
3586.00,0.0077
3585.00,0.0076
3584.00,0.0075
3583.00,0.0073
3582.00,0.0072
3581.00,0.0071
3580.00,0.0070
3579.00,0.0071
3578.00,0.0070
3577.00,0.0070
3576.00,0.0070
3575.00,0.0070
3574.00,0.0069
3573.00,0.0070
3572.00,0.0070
3571.00,0.0072
3570.00,0.0074
3569.00,0.0076
3568.00,0.0079
3567.00,0.0082
3566.00,0.0084
3565.00,0.0085
3564.00,0.0083
3563.00,0.0081
3562.00,0.0079
3561.00,0.0078
3560.00,0.0076
3559.00,0.0076
3558.00,0.0075
3557.00,0.0075
3556.00,0.0074
3555.00,0.0075
3554.00,0.0075
3553.00,0.0076
3552.00,0.0077
3551.00,0.0078
3550.00,0.0079
3549.00,0.0079
3548.00,0.0080
3547.00,0.0081
3546.00,0.0082
3545.00,0.0082
3544.00,0.0082
3543.00,0.0082
3542.00,0.0081
3541.00,0.0080
3540.00,0.0080
3539.00,0.0080
3538.00,0.0080
3537.00,0.0081
3536.00,0.0081
3535.00,0.0082
3534.00,0.0082
3533.00,0.0081
3532.00,0.0081
3531.00,0.0081
3530.00,0.0081
3529.00,0.0082
3528.00,0.0083
3527.00,0.0085
3526.00,0.0086
3525.00,0.0087
3524.00,0.0087
3523.00,0.0087
3522.00,0.0087
3521.00,0.0086
3520.00,0.0086
3519.00,0.0085
3518.00,0.0085
3517.00,0.0086
3516.00,0.0086
3515.00,0.0087
3514.00,0.0087
3513.00,0.0087
3512.00,0.0088
3511.00,0.0089
3510.00,0.0089
3509.00,0.0090
3508.00,0.0090
3507.00,0.0091
3506.00,0.0091
3505.00,0.0091
3504.00,0.0091
3503.00,0.0091
3502.00,0.0092
3501.00,0.0093
3500.00,0.0093
3499.00,0.0093
3498.00,0.0093
3497.00,0.0092
3496.00,0.0092
3495.00,0.0092
3494.00,0.0092
3493.00,0.0092
3492.00,0.0092
3491.00,0.0092
3490.00,0.0092
3489.00,0.0092
3488.00,0.0092
3487.00,0.0093
3486.00,0.0094
3485.00,0.0096
3484.00,0.0096
3483.00,0.0097
3482.00,0.0097
3481.00,0.0097
3480.00,0.0097
