Created as New Dataset,
cm-1,A
4000.00,0.0292
3999.00,0.0292
3998.00,0.0292
3997.00,0.0293
3996.00,0.0293
3995.00,0.0293
3994.00,0.0293
3993.00,0.0293
3992.00,0.0293
3991.00,0.0292
3990.00,0.0292
3989.00,0.0291
3988.00,0.0291
3987.00,0.0292
3986.00,0.0292
3985.00,0.0292
3984.00,0.0292
3983.00,0.0292
3982.00,0.0291
3981.00,0.0291
3980.00,0.0291
3979.00,0.0292
3978.00,0.0291
3977.00,0.0291
3976.00,0.0292
3975.00,0.0292
3974.00,0.0292
3973.00,0.0292
3972.00,0.0292
3971.00,0.0292
3970.00,0.0291
3969.00,0.0290
3968.00,0.0290
3967.00,0.0289
3966.00,0.0289
3965.00,0.0290
3964.00,0.0290
3963.00,0.0291
3962.00,0.0291
3961.00,0.0291
3960.00,0.0292
3959.00,0.0292
3958.00,0.0291
3957.00,0.0291
3956.00,0.0290
3955.00,0.0290
3954.00,0.0290
3953.00,0.0290
3952.00,0.0291
3951.00,0.0292
3950.00,0.0293
3949.00,0.0293
3948.00,0.0293
3947.00,0.0293
3946.00,0.0293
3945.00,0.0293
3944.00,0.0293
3943.00,0.0293
3942.00,0.0292
3941.00,0.0292
3940.00,0.0291
3939.00,0.0291
3938.00,0.0290
3937.00,0.0289
3936.00,0.0289
3935.00,0.0290
3934.00,0.0291
3933.00,0.0291
3932.00,0.0292
3931.00,0.0293
3930.00,0.0293
3929.00,0.0293
3928.00,0.0292
3927.00,0.0292
3926.00,0.0291
3925.00,0.0291
3924.00,0.0291
3923.00,0.0292
3922.00,0.0292
3921.00,0.0292
3920.00,0.0292
3919.00,0.0291
3918.00,0.0292
3917.00,0.0292
3916.00,0.0291
3915.00,0.0290
3914.00,0.0289
3913.00,0.0288
3912.00,0.0287
3911.00,0.0285
3910.00,0.0285
3909.00,0.0286
3908.00,0.0287
3907.00,0.0289
3906.00,0.0291
3905.00,0.0292
3904.00,0.0294
3903.00,0.0296
3902.00,0.0299
3901.00,0.0301
3900.00,0.0299
3899.00,0.0296
3898.00,0.0293
3897.00,0.0291
3896.00,0.0290
3895.00,0.0290
3894.00,0.0290
3893.00,0.0291
3892.00,0.0290
3891.00,0.0288
3890.00,0.0288
3889.00,0.0289
3888.00,0.0292
3887.00,0.0292
