Created as New Dataset,
cm-1,A
4000.00,0.0091
3999.00,0.0091
3998.00,0.0091
3997.00,0.0091
3996.00,0.0091
3995.00,0.0092
3994.00,0.0092
3993.00,0.0091
3992.00,0.0091
3991.00,0.0091
3990.00,0.0090
3989.00,0.0090
3988.00,0.0090
3987.00,0.0090
3986.00,0.0090
3985.00,0.0090
3984.00,0.0091
3983.00,0.0091
3982.00,0.0091
3981.00,0.0091
3980.00,0.0091
3979.00,0.0091
3978.00,0.0091
3977.00,0.0090
3976.00,0.0090
3975.00,0.0090
3974.00,0.0090
3973.00,0.0090
3972.00,0.0090
3971.00,0.0089
3970.00,0.0089
3969.00,0.0088
3968.00,0.0088
3967.00,0.0088
3966.00,0.0088
3965.00,0.0088
3964.00,0.0088
3963.00,0.0089
3962.00,0.0089
3961.00,0.0089
3960.00,0.0089
3959.00,0.0089
3958.00,0.0089
3957.00,0.0089
3956.00,0.0088
3955.00,0.0088
3954.00,0.0087
3953.00,0.0087
3952.00,0.0087
3951.00,0.0086
3950.00,0.0086
3949.00,0.0086
3948.00,0.0086
3947.00,0.0086
3946.00,0.0086
3945.00,0.0086
3944.00,0.0086
3943.00,0.0086
3942.00,0.0086
3941.00,0.0086
3940.00,0.0087
3939.00,0.0088
3938.00,0.0088
3937.00,0.0087
3936.00,0.0087
3935.00,0.0086
3934.00,0.0086
3933.00,0.0086
3932.00,0.0085
3931.00,0.0085
3930.00,0.0085
3929.00,0.0085
3928.00,0.0085
3927.00,0.0085
3926.00,0.0085
3925.00,0.0084
3924.00,0.0084
3923.00,0.0083
3922.00,0.0083
3921.00,0.0082
3920.00,0.0082
3919.00,0.0082
3918.00,0.0083
3917.00,0.0083
3916.00,0.0083
3915.00,0.0083
3914.00,0.0084
3913.00,0.0085
3912.00,0.0086
3911.00,0.0086
3910.00,0.0086
3909.00,0.0084
3908.00,0.0083
3907.00,0.0081
3906.00,0.0079
3905.00,0.0078
3904.00,0.0077
3903.00,0.0077
3902.00,0.0077
3901.00,0.0078
3900.00,0.0079
3899.00,0.0079
3898.00,0.0079
3897.00,0.0080
3896.00,0.0081
3895.00,0.0081
3894.00,0.0081
3893.00,0.0081
3892.00,0.0082
3891.00,0.0081
3890.00,0.0079
3889.00,0.0078
3888.00,0.0079
3887.00,0.0080
3886.00,0.0081
3885.00,0.0080
3884.00,0.0078
3883.00,0.0078
3882.00,0.0079
3881.00,0.0080
3880.00,0.0079
3879.00,0.0078
3878.00,0.0078
3877.00,0.0079
3876.00,0.0080
3875.00,0.0080
3874.00,0.0078
3873.00,0.0075
3872.00,0.0075
3871.00,0.0076
3870.00,0.0076
3869.00,0.0075
3868.00,0.0073
3867.00,0.0074
3866.00,0.0076
3865.00,0.0077
3864.00,0.0078
3863.00,0.0078
3862.00,0.0078
3861.00,0.0079
3860.00,0.0078
3859.00,0.0077
3858.00,0.0075
3857.00,0.0072
3856.00,0.0069
3855.00,0.0069
3854.00,0.0072
3853.00,0.0072
3852.00,0.0069
3851.00,0.0067
3850.00,0.0071
3849.00,0.0075
3848.00,0.0077
3847.00,0.0078
3846.00,0.0077
3845.00,0.0076
3844.00,0.0075
3843.00,0.0073
3842.00,0.0072
3841.00,0.0071
3840.00,0.0071
3839.00,0.0072
3838.00,0.0072
3837.00,0.0072
3836.00,0.0071
3835.00,0.0072
3834.00,0.0073
3833.00,0.0075
3832.00,0.0076
3831.00,0.0076
3830.00,0.0076
3829.00,0.0077
3828.00,0.0077
3827.00,0.0077
3826.00,0.0076
3825.00,0.0074
3824.00,0.0072
3823.00,0.0072
3822.00,0.0072
3821.00,0.0072
3820.00,0.0069
3819.00,0.0068
3818.00,0.0071
3817.00,0.0074
3816.00,0.0075
3815.00,0.0074
3814.00,0.0073
3813.00,0.0075
3812.00,0.0076
3811.00,0.0076
3810.00,0.0075
3809.00,0.0074
3808.00,0.0075
3807.00,0.0074
3806.00,0.0072
3805.00,0.0069
3804.00,0.0069
3803.00,0.0071
3802.00,0.0072
3801.00,0.0072
3800.00,0.0070
3799.00,0.0069
3798.00,0.0071
3797.00,0.0073
3796.00,0.0074
3795.00,0.0074
3794.00,0.0075
3793.00,0.0076
3792.00,0.0077
3791.00,0.0078
3790.00,0.0077
3789.00,0.0077
3788.00,0.0076
3787.00,0.0075
3786.00,0.0075
3785.00,0.0075
3784.00,0.0074
3783.00,0.0073
3782.00,0.0073
3781.00,0.0073
3780.00,0.0074
3779.00,0.0074
3778.00,0.0074
3777.00,0.0074
3776.00,0.0075
3775.00,0.0076
3774.00,0.0075
3773.00,0.0073
3772.00,0.0072
3771.00,0.0072
3770.00,0.0072
3769.00,0.0071
3768.00,0.0070
3767.00,0.0071
3766.00,0.0073
3765.00,0.0073
3764.00,0.0072
3763.00,0.0072
3762.00,0.0073
3761.00,0.0073
3760.00,0.0073
3759.00,0.0072
3758.00,0.0071
3757.00,0.0069
3756.00,0.0067
3755.00,0.0066
3754.00,0.0064
3753.00,0.0063
3752.00,0.0063
3751.00,0.0064
3750.00,0.0064
3749.00,0.0063
3748.00,0.0061
3747.00,0.0061
3746.00,0.0063
3745.00,0.0065
3744.00,0.0064
3743.00,0.0061
3742.00,0.0060
3741.00,0.0063
3740.00,0.0065
3739.00,0.0064
3738.00,0.0062
3737.00,0.0061
3736.00,0.0060
3735.00,0.0060
3734.00,0.0061
3733.00,0.0062
3732.00,0.0063
3731.00,0.0064
3730.00,0.0065
3729.00,0.0066
3728.00,0.0068
3727.00,0.0068
3726.00,0.0067
3725.00,0.0066
3724.00,0.0066
3723.00,0.0066
3722.00,0.0067
3721.00,0.0068
3720.00,0.0069
3719.00,0.0070
3718.00,0.0071
3717.00,0.0071
3716.00,0.0070
3715.00,0.0068
3714.00,0.0067
3713.00,0.0065
3712.00,0.0065
3711.00,0.0065
3710.00,0.0066
3709.00,0.0067
3708.00,0.0068
3707.00,0.0069
3706.00,0.0070
3705.00,0.0070
