Created as New Dataset,
cm-1,A
4000.00,0.0139
3999.00,0.0139
3998.00,0.0139
3997.00,0.0139
3996.00,0.0139
3995.00,0.0139
3994.00,0.0140
3993.00,0.0140
3992.00,0.0140
3991.00,0.0140
3990.00,0.0139
3989.00,0.0139
3988.00,0.0139
3987.00,0.0139
3986.00,0.0139
3985.00,0.0139
3984.00,0.0138
3983.00,0.0138
3982.00,0.0139
3981.00,0.0139
3980.00,0.0140
3979.00,0.0140
3978.00,0.0141
3977.00,0.0141
3976.00,0.0141
3975.00,0.0141
3974.00,0.0141
3973.00,0.0141
3972.00,0.0141
3971.00,0.0140
3970.00,0.0140
3969.00,0.0139
3968.00,0.0138
3967.00,0.0138
3966.00,0.0138
3965.00,0.0139
3964.00,0.0139
3963.00,0.0140
3962.00,0.0140
3961.00,0.0140
3960.00,0.0141
3959.00,0.0141
3958.00,0.0141
3957.00,0.0140
3956.00,0.0140
3955.00,0.0140
3954.00,0.0140
3953.00,0.0141
3952.00,0.0141
3951.00,0.0142
3950.00,0.0142
3949.00,0.0142
3948.00,0.0143
3947.00,0.0143
3946.00,0.0144
3945.00,0.0145
3944.00,0.0145
3943.00,0.0144
3942.00,0.0143
3941.00,0.0142
3940.00,0.0142
3939.00,0.0142
3938.00,0.0141
3937.00,0.0140
3936.00,0.0140
3935.00,0.0142
3934.00,0.0143
3933.00,0.0143
3932.00,0.0143
3931.00,0.0144
3930.00,0.0144
3929.00,0.0144
3928.00,0.0144
3927.00,0.0145
3926.00,0.0145
3925.00,0.0144
3924.00,0.0144
3923.00,0.0144
3922.00,0.0145
3921.00,0.0144
3920.00,0.0144
3919.00,0.0144
3918.00,0.0144
3917.00,0.0144
3916.00,0.0143
3915.00,0.0143
3914.00,0.0142
3913.00,0.0141
3912.00,0.0140
3911.00,0.0139
3910.00,0.0140
3909.00,0.0141
3908.00,0.0143
3907.00,0.0145
3906.00,0.0147
3905.00,0.0147
3904.00,0.0148
3903.00,0.0151
3902.00,0.0154
3901.00,0.0156
3900.00,0.0155
3899.00,0.0152
3898.00,0.0149
3897.00,0.0147
3896.00,0.0146
3895.00,0.0145
3894.00,0.0145
3893.00,0.0144
3892.00,0.0143
3891.00,0.0142
3890.00,0.0142
3889.00,0.0145
3888.00,0.0148
3887.00,0.0148
3886.00,0.0145
3885.00,0.0144
3884.00,0.0148
3883.00,0.0152
3882.00,0.0154
3881.00,0.0151
3880.00,0.0147
3879.00,0.0145
3878.00,0.0146
3877.00,0.0147
3876.00,0.0147
3875.00,0.0145
3874.00,0.0144
3873.00,0.0147
3872.00,0.0150
3871.00,0.0151
3870.00,0.0148
3869.00,0.0146
3868.00,0.0148
3867.00,0.0151
3866.00,0.0151
3865.00,0.0148
3864.00,0.0146
3863.00,0.0147
3862.00,0.0148
3861.00,0.0147
3860.00,0.0145
3859.00,0.0144
3858.00,0.0144
3857.00,0.0146
3856.00,0.0148
3855.00,0.0148
3854.00,0.0146
3853.00,0.0147
3852.00,0.0149
3851.00,0.0150
3850.00,0.0149
3849.00,0.0146
3848.00,0.0143
3847.00,0.0142
3846.00,0.0142
3845.00,0.0142
3844.00,0.0142
3843.00,0.0142
3842.00,0.0144
3841.00,0.0147
3840.00,0.0148
3839.00,0.0148
3838.00,0.0148
3837.00,0.0148
3836.00,0.0149
3835.00,0.0149
3834.00,0.0148
3833.00,0.0146
3832.00,0.0144
3831.00,0.0142
3830.00,0.0143
3829.00,0.0144
3828.00,0.0144
3827.00,0.0142
