Created as New Dataset,
cm-1,A
4000.00,0.0116
3999.00,0.0116
3998.00,0.0117
3997.00,0.0117
3996.00,0.0117
3995.00,0.0117
3994.00,0.0118
3993.00,0.0118
3992.00,0.0118
3991.00,0.0117
3990.00,0.0117
3989.00,0.0116
3988.00,0.0116
3987.00,0.0116
3986.00,0.0116
3985.00,0.0117
3984.00,0.0117
3983.00,0.0117
3982.00,0.0117
3981.00,0.0117
3980.00,0.0117
3979.00,0.0117
3978.00,0.0118
3977.00,0.0118
3976.00,0.0117
3975.00,0.0117
3974.00,0.0118
3973.00,0.0118
3972.00,0.0118
3971.00,0.0118
3970.00,0.0117
3969.00,0.0117
3968.00,0.0116
3967.00,0.0116
3966.00,0.0116
3965.00,0.0117
3964.00,0.0117
3963.00,0.0117
3962.00,0.0117
3961.00,0.0118
3960.00,0.0118
3959.00,0.0118
3958.00,0.0118
3957.00,0.0118
3956.00,0.0118
3955.00,0.0117
3954.00,0.0117
3953.00,0.0117
3952.00,0.0118
3951.00,0.0119
3950.00,0.0119
3949.00,0.0120
3948.00,0.0120
3947.00,0.0120
3946.00,0.0121
3945.00,0.0121
3944.00,0.0121
3943.00,0.0120
3942.00,0.0120
3941.00,0.0120
3940.00,0.0120
3939.00,0.0120
3938.00,0.0119
3937.00,0.0118
3936.00,0.0119
3935.00,0.0120
3934.00,0.0120
3933.00,0.0120
3932.00,0.0121
3931.00,0.0121
3930.00,0.0121
3929.00,0.0121
3928.00,0.0121
3927.00,0.0121
3926.00,0.0120
3925.00,0.0120
3924.00,0.0120
3923.00,0.0120
3922.00,0.0121
3921.00,0.0121
3920.00,0.0120
3919.00,0.0120
3918.00,0.0120
3917.00,0.0120
3916.00,0.0120
3915.00,0.0120
3914.00,0.0119
3913.00,0.0119
3912.00,0.0118
3911.00,0.0117
3910.00,0.0117
3909.00,0.0118
3908.00,0.0119
3907.00,0.0121
3906.00,0.0122
3905.00,0.0123
3904.00,0.0125
3903.00,0.0127
3902.00,0.0130
3901.00,0.0131
3900.00,0.0129
3899.00,0.0126
3898.00,0.0124
3897.00,0.0122
3896.00,0.0122
3895.00,0.0122
3894.00,0.0123
3893.00,0.0122
3892.00,0.0121
3891.00,0.0119
3890.00,0.0119
3889.00,0.0122
3888.00,0.0124
3887.00,0.0124
3886.00,0.0121
3885.00,0.0121
3884.00,0.0124
3883.00,0.0129
3882.00,0.0130
3881.00,0.0127
3880.00,0.0124
3879.00,0.0122
3878.00,0.0124
3877.00,0.0126
3876.00,0.0125
3875.00,0.0123
3874.00,0.0121
3873.00,0.0123
3872.00,0.0126
3871.00,0.0127
3870.00,0.0124
3869.00,0.0123
3868.00,0.0126
3867.00,0.0129
3866.00,0.0128
3865.00,0.0125
3864.00,0.0123
3863.00,0.0124
3862.00,0.0124
3861.00,0.0123
3860.00,0.0121
3859.00,0.0119
3858.00,0.0119
3857.00,0.0120
3856.00,0.0123
3855.00,0.0122
3854.00,0.0121
3853.00,0.0122
3852.00,0.0125
3851.00,0.0127
3850.00,0.0126
3849.00,0.0124
3848.00,0.0122
3847.00,0.0120
3846.00,0.0120
3845.00,0.0120
3844.00,0.0119
3843.00,0.0120
3842.00,0.0121
3841.00,0.0123
3840.00,0.0124
3839.00,0.0124
3838.00,0.0124
3837.00,0.0124
3836.00,0.0125
