Created as New Dataset,
cm-1,A
4000.00,0.0004
3999.00,0.0004
3998.00,0.0004
3997.00,0.0003
3996.00,0.0004
3995.00,0.0005
3994.00,0.0005
3993.00,0.0005
3992.00,0.0004
3991.00,0.0004
3990.00,0.0003
3989.00,0.0003
3988.00,0.0003
3987.00,0.0003
3986.00,0.0004
3985.00,0.0004
3984.00,0.0004
3983.00,0.0004
3982.00,0.0004
3981.00,0.0005
3980.00,0.0005
3979.00,0.0004
3978.00,0.0004
3977.00,0.0004
3976.00,0.0004
3975.00,0.0005
3974.00,0.0005
3973.00,0.0006
3972.00,0.0005
3971.00,0.0005
3970.00,0.0004
3969.00,0.0004
3968.00,0.0003
3967.00,0.0003
3966.00,0.0004
3965.00,0.0004
3964.00,0.0005
3963.00,0.0005
3962.00,0.0005
3961.00,0.0005
3960.00,0.0005
3959.00,0.0005
3958.00,0.0005
3957.00,0.0005
3956.00,0.0005
3955.00,0.0005
3954.00,0.0005
3953.00,0.0005
3952.00,0.0005
3951.00,0.0005
3950.00,0.0006
3949.00,0.0006
3948.00,0.0006
3947.00,0.0007
3946.00,0.0008
3945.00,0.0009
3944.00,0.0009
3943.00,0.0008
3942.00,0.0007
3941.00,0.0007
3940.00,0.0007
3939.00,0.0007
3938.00,0.0006
3937.00,0.0005
3936.00,0.0005
3935.00,0.0006
3934.00,0.0006
3933.00,0.0007
3932.00,0.0008
3931.00,0.0008
3930.00,0.0009
3929.00,0.0009
3928.00,0.0009
3927.00,0.0009
3926.00,0.0009
3925.00,0.0008
3924.00,0.0008
3923.00,0.0008
3922.00,0.0008
3921.00,0.0008
3920.00,0.0008
3919.00,0.0008
3918.00,0.0008
3917.00,0.0008
3916.00,0.0008
3915.00,0.0007
3914.00,0.0007
3913.00,0.0007
3912.00,0.0006
3911.00,0.0006
3910.00,0.0006
3909.00,0.0006
3908.00,0.0007
3907.00,0.0008
3906.00,0.0009
3905.00,0.0009
3904.00,0.0010
3903.00,0.0012
3902.00,0.0014
3901.00,0.0015
3900.00,0.0015
3899.00,0.0013
3898.00,0.0011
3897.00,0.0010
3896.00,0.0009
3895.00,0.0009
3894.00,0.0010
3893.00,0.0009
3892.00,0.0009
3891.00,0.0008
3890.00,0.0007
3889.00,0.0009
3888.00,0.0010
3887.00,0.0011
3886.00,0.0009
3885.00,0.0009
3884.00,0.0011
3883.00,0.0014
3882.00,0.0015
3881.00,0.0014
3880.00,0.0011
3879.00,0.0009
3878.00,0.0010
3877.00,0.0011
3876.00,0.0011
3875.00,0.0010
3874.00,0.0009
3873.00,0.0009
3872.00,0.0011
3871.00,0.0012
3870.00,0.0010
3869.00,0.0009
3868.00,0.0010
3867.00,0.0012
3866.00,0.0013
3865.00,0.0011
3864.00,0.0010
3863.00,0.0010
3862.00,0.0011
3861.00,0.0010
3860.00,0.0009
3859.00,0.0008
3858.00,0.0007
3857.00,0.0008
3856.00,0.0009
3855.00,0.0008
3854.00,0.0007
3853.00,0.0007
3852.00,0.0008
3851.00,0.0010
3850.00,0.0011
3849.00,0.0010
3848.00,0.0008
3847.00,0.0007
3846.00,0.0007
3845.00,0.0007
3844.00,0.0006
3843.00,0.0007
3842.00,0.0007
3841.00,0.0009
3840.00,0.0010
3839.00,0.0011
3838.00,0.0011
3837.00,0.0011
3836.00,0.0012
3835.00,0.0012
3834.00,0.0012
3833.00,0.0011
3832.00,0.0009
3831.00,0.0008
3830.00,0.0008
3829.00,0.0009
3828.00,0.0009
3827.00,0.0008
3826.00,0.0006
3825.00,0.0006
3824.00,0.0009
3823.00,0.0010
3822.00,0.0009
3821.00,0.0007
3820.00,0.0007
3819.00,0.0008
3818.00,0.0010
3817.00,0.0010
3816.00,0.0007
3815.00,0.0006
3814.00,0.0007
3813.00,0.0008
3812.00,0.0007
3811.00,0.0006
3810.00,0.0005
3809.00,0.0005
3808.00,0.0005
3807.00,0.0003
3806.00,0.0003
3805.00,0.0004
3804.00,0.0007
3803.00,0.0009
3802.00,0.0008
3801.00,0.0007
3800.00,0.0008
3799.00,0.0010
3798.00,0.0011
3797.00,0.0010
3796.00,0.0008
3795.00,0.0007
3794.00,0.0007
3793.00,0.0008
3792.00,0.0007
3791.00,0.0006
3790.00,0.0005
3789.00,0.0005
3788.00,0.0005
3787.00,0.0005
3786.00,0.0005
3785.00,0.0005
3784.00,0.0006
3783.00,0.0007
3782.00,0.0008
3781.00,0.0008
3780.00,0.0007
3779.00,0.0006
3778.00,0.0006
3777.00,0.0006
3776.00,0.0006
3775.00,0.0006
3774.00,0.0005
3773.00,0.0005
3772.00,0.0005
3771.00,0.0005
3770.00,0.0005
3769.00,0.0005
3768.00,0.0007
3767.00,0.0008
3766.00,0.0008
3765.00,0.0007
3764.00,0.0006
3763.00,0.0007
3762.00,0.0008
3761.00,0.0008
3760.00,0.0007
3759.00,0.0007
3758.00,0.0007
3757.00,0.0007
3756.00,0.0007
3755.00,0.0008
3754.00,0.0007
3753.00,0.0005
3752.00,0.0004
3751.00,0.0005
3750.00,0.0007
3749.00,0.0008
3748.00,0.0009
3747.00,0.0011
3746.00,0.0013
3745.00,0.0011
3744.00,0.0008
3743.00,0.0007
3742.00,0.0008
3741.00,0.0009
3740.00,0.0008
3739.00,0.0007
3738.00,0.0007
3737.00,0.0008
3736.00,0.0010
3735.00,0.0012
3734.00,0.0013
3733.00,0.0012
3732.00,0.0010
3731.00,0.0008
3730.00,0.0007
3729.00,0.0007
3728.00,0.0008
3727.00,0.0007
3726.00,0.0007
3725.00,0.0008
3724.00,0.0009
3723.00,0.0010
3722.00,0.0009
3721.00,0.0009
3720.00,0.0009
3719.00,0.0008
3718.00,0.0007
3717.00,0.0006
3716.00,0.0006
3715.00,0.0006
3714.00,0.0006
3713.00,0.0006
3712.00,0.0006
3711.00,0.0008
3710.00,0.0010
3709.00,0.0010
3708.00,0.0009
3707.00,0.0007
3706.00,0.0005
3705.00,0.0005
3704.00,0.0006
3703.00,0.0006
3702.00,0.0007
3701.00,0.0007
3700.00,0.0007
3699.00,0.0007
3698.00,0.0007
3697.00,0.0006
3696.00,0.0005
3695.00,0.0005
3694.00,0.0006
3693.00,0.0007
3692.00,0.0007
3691.00,0.0007
3690.00,0.0009
3689.00,0.0010
3688.00,0.0010
3687.00,0.0010
3686.00,0.0010
3685.00,0.0009
3684.00,0.0009
3683.00,0.0008
3682.00,0.0007
3681.00,0.0007
3680.00,0.0006
3679.00,0.0006
3678.00,0.0009
3677.00,0.0012
3676.00,0.0014
3675.00,0.0014
3674.00,0.0015
3673.00,0.0017
3672.00,0.0018
3671.00,0.0017
3670.00,0.0015
3669.00,0.0016
3668.00,0.0017
3667.00,0.0018
3666.00,0.0017
3665.00,0.0015
3664.00,0.0014
3663.00,0.0013
3662.00,0.0013
3661.00,0.0013
3660.00,0.0013
3659.00,0.0014
3658.00,0.0016
3657.00,0.0017
3656.00,0.0018
3655.00,0.0019
3654.00,0.0021
3653.00,0.0023
3652.00,0.0023
3651.00,0.0022
3650.00,0.0023
3649.00,0.0028
3648.00,0.0033
3647.00,0.0034
3646.00,0.0032
3645.00,0.0030
3644.00,0.0028
3643.00,0.0027
3642.00,0.0026
3641.00,0.0026
3640.00,0.0026
3639.00,0.0026
3638.00,0.0027
3637.00,0.0027
3636.00,0.0028
3635.00,0.0029
3634.00,0.0028
3633.00,0.0028
3632.00,0.0030
3631.00,0.0033
3630.00,0.0034
3629.00,0.0035
3628.00,0.0037
3627.00,0.0038
3626.00,0.0038
3625.00,0.0036
3624.00,0.0034
3623.00,0.0033
3622.00,0.0034
3621.00,0.0036
3620.00,0.0038
3619.00,0.0041
3618.00,0.0042
3617.00,0.0044
3616.00,0.0044
3615.00,0.0043
3614.00,0.0042
3613.00,0.0041
3612.00,0.0041
3611.00,0.0042
3610.00,0.0043
3609.00,0.0043
3608.00,0.0043
3607.00,0.0043
3606.00,0.0043
3605.00,0.0043
3604.00,0.0043
3603.00,0.0042
3602.00,0.0042
3601.00,0.0042
3600.00,0.0043
3599.00,0.0044
3598.00,0.0045
3597.00,0.0046
3596.00,0.0047
3595.00,0.0047
3594.00,0.0048
3593.00,0.0048
3592.00,0.0048
3591.00,0.0048
3590.00,0.0049
3589.00,0.0050
3588.00,0.0052
3587.00,0.0053
3586.00,0.0054
3585.00,0.0054
3584.00,0.0054
3583.00,0.0053
3582.00,0.0052
3581.00,0.0051
3580.00,0.0051
3579.00,0.0051
3578.00,0.0051
3577.00,0.0051
3576.00,0.0051
3575.00,0.0050
3574.00,0.0050
3573.00,0.0051
3572.00,0.0052
3571.00,0.0053
3570.00,0.0054
3569.00,0.0055
3568.00,0.0056
3567.00,0.0059
3566.00,0.0061
3565.00,0.0062
3564.00,0.0062
3563.00,0.0061
3562.00,0.0059
3561.00,0.0058
3560.00,0.0057
3559.00,0.0056
3558.00,0.0056
3557.00,0.0055
3556.00,0.0055
3555.00,0.0055
3554.00,0.0055
3553.00,0.0056
3552.00,0.0057
3551.00,0.0058
3550.00,0.0059
3549.00,0.0060
3548.00,0.0060
3547.00,0.0061
3546.00,0.0062
3545.00,0.0062
3544.00,0.0062
3543.00,0.0062
3542.00,0.0061
3541.00,0.0061
3540.00,0.0061
3539.00,0.0061
3538.00,0.0061
3537.00,0.0062
3536.00,0.0062
3535.00,0.0062
3534.00,0.0062
3533.00,0.0061
3532.00,0.0061
3531.00,0.0062
3530.00,0.0062
3529.00,0.0063
3528.00,0.0064
3527.00,0.0064
3526.00,0.0065
3525.00,0.0065
3524.00,0.0066
3523.00,0.0066
3522.00,0.0066
3521.00,0.0066
3520.00,0.0066
3519.00,0.0066
3518.00,0.0066
3517.00,0.0067
3516.00,0.0067
3515.00,0.0067
3514.00,0.0067
3513.00,0.0067
3512.00,0.0068
3511.00,0.0068
3510.00,0.0069
3509.00,0.0069
3508.00,0.0069
3507.00,0.0069
3506.00,0.0069
3505.00,0.0069
3504.00,0.0070
3503.00,0.0071
3502.00,0.0072
3501.00,0.0072
3500.00,0.0072
3499.00,0.0072
3498.00,0.0071
3497.00,0.0071
3496.00,0.0071
3495.00,0.0071
3494.00,0.0072
3493.00,0.0072
3492.00,0.0071
3491.00,0.0070
3490.00,0.0070
3489.00,0.0070
3488.00,0.0070
3487.00,0.0071
3486.00,0.0072
3485.00,0.0073
3484.00,0.0074
3483.00,0.0074
3482.00,0.0074
3481.00,0.0074
3480.00,0.0074
3479.00,0.0074
3478.00,0.0074
3477.00,0.0074
3476.00,0.0074
3475.00,0.0074
