Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0113
3999.00,0.0113
3998.00,0.0113
3997.00,0.0113
3996.00,0.0113
3995.00,0.0113
3994.00,0.0113
3993.00,0.0113
3992.00,0.0113
3991.00,0.0113
3990.00,0.0113
3989.00,0.0113
3988.00,0.0112
3987.00,0.0112
3986.00,0.0112
3985.00,0.0112
3984.00,0.0112
3983.00,0.0111
3982.00,0.0111
3981.00,0.0111
3980.00,0.0111
3979.00,0.0111
3978.00,0.0111
3977.00,0.0111
3976.00,0.0111
3975.00,0.0111
3974.00,0.0111
3973.00,0.0111
3972.00,0.0111
3971.00,0.0111
3970.00,0.0110
3969.00,0.0110
3968.00,0.0110
3967.00,0.0110
3966.00,0.0111
3965.00,0.0111
3964.00,0.0111
3963.00,0.0111
3962.00,0.0111
3961.00,0.0111
3960.00,0.0110
3959.00,0.0110
3958.00,0.0110
3957.00,0.0110
3956.00,0.0110
3955.00,0.0110
3954.00,0.0109
3953.00,0.0109
3952.00,0.0109
3951.00,0.0109
3950.00,0.0109
3949.00,0.0110
3948.00,0.0110
3947.00,0.0110
3946.00,0.0110
3945.00,0.0109
3944.00,0.0109
3943.00,0.0109
3942.00,0.0109
3941.00,0.0109
3940.00,0.0109
3939.00,0.0109
3938.00,0.0108
3937.00,0.0109
3936.00,0.0109
3935.00,0.0109
3934.00,0.0109
3933.00,0.0109
3932.00,0.0109
3931.00,0.0108
3930.00,0.0108
3929.00,0.0108
3928.00,0.0107
3927.00,0.0107
3926.00,0.0107
3925.00,0.0106
3924.00,0.0107
3923.00,0.0107
3922.00,0.0107
3921.00,0.0108
3920.00,0.0108
3919.00,0.0109
3918.00,0.0109
3917.00,0.0109
3916.00,0.0108
3915.00,0.0107
3914.00,0.0107
3913.00,0.0106
3912.00,0.0106
3911.00,0.0106
3910.00,0.0106
3909.00,0.0106
3908.00,0.0106
3907.00,0.0107
3906.00,0.0107
3905.00,0.0108
3904.00,0.0108
3903.00,0.0109
3902.00,0.0109
3901.00,0.0108
3900.00,0.0107
3899.00,0.0107
3898.00,0.0107
3897.00,0.0107
3896.00,0.0107
3895.00,0.0107
3894.00,0.0106
3893.00,0.0105
3892.00,0.0105
3891.00,0.0105
3890.00,0.0106
3889.00,0.0106
3888.00,0.0107
3887.00,0.0107
3886.00,0.0107
3885.00,0.0106
3884.00,0.0106
3883.00,0.0105
3882.00,0.0105
3881.00,0.0104
3880.00,0.0104
3879.00,0.0104
3878.00,0.0105
3877.00,0.0105
3876.00,0.0105
3875.00,0.0104
3874.00,0.0104
3873.00,0.0105
3872.00,0.0105
3871.00,0.0105
3870.00,0.0104
3869.00,0.0104
3868.00,0.0104
3867.00,0.0105
3866.00,0.0105
3865.00,0.0104
3864.00,0.0103
3863.00,0.0103
3862.00,0.0104
3861.00,0.0104
3860.00,0.0104
3859.00,0.0104
3858.00,0.0104
3857.00,0.0104
3856.00,0.0104
3855.00,0.0105
3854.00,0.0104
3853.00,0.0102
3852.00,0.0101
3851.00,0.0101
3850.00,0.0102
3849.00,0.0103
3848.00,0.0103
3847.00,0.0103
3846.00,0.0103
3845.00,0.0102
3844.00,0.0102
3843.00,0.0102
3842.00,0.0103
3841.00,0.0103
3840.00,0.0103
3839.00,0.0102
3838.00,0.0101
3837.00,0.0101
3836.00,0.0100
3835.00,0.0100
3834.00,0.0100
3833.00,0.0101
3832.00,0.0102
3831.00,0.0102
3830.00,0.0102
3829.00,0.0102
3828.00,0.0102
3827.00,0.0101
3826.00,0.0101
3825.00,0.0101
3824.00,0.0102
3823.00,0.0102
3822.00,0.0102
3821.00,0.0101
3820.00,0.0101
3819.00,0.0101
3818.00,0.0100
3817.00,0.0099
3816.00,0.0099
3815.00,0.0098
3814.00,0.0098
3813.00,0.0099
3812.00,0.0099
3811.00,0.0099
3810.00,0.0099
3809.00,0.0099
3808.00,0.0099
3807.00,0.0100
3806.00,0.0100
3805.00,0.0100
3804.00,0.0101
3803.00,0.0100
3802.00,0.0099
3801.00,0.0098
3800.00,0.0098
3799.00,0.0098
3798.00,0.0098
3797.00,0.0098
3796.00,0.0098
3795.00,0.0098
3794.00,0.0098
3793.00,0.0097
3792.00,0.0097
3791.00,0.0096
3790.00,0.0097
3789.00,0.0097
3788.00,0.0097
3787.00,0.0097
3786.00,0.0097
3785.00,0.0096
3784.00,0.0096
3783.00,0.0097
3782.00,0.0097
3781.00,0.0096
3780.00,0.0096
3779.00,0.0095
3778.00,0.0095
3777.00,0.0096
3776.00,0.0096
3775.00,0.0096
3774.00,0.0096
3773.00,0.0096
3772.00,0.0097
3771.00,0.0097
3770.00,0.0097
3769.00,0.0096
3768.00,0.0096
3767.00,0.0095
3766.00,0.0095
