Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0320
3999.00,0.0320
3998.00,0.0319
3997.00,0.0319
3996.00,0.0319
3995.00,0.0319
3994.00,0.0319
3993.00,0.0319
3992.00,0.0318
3991.00,0.0318
3990.00,0.0318
3989.00,0.0318
3988.00,0.0319
3987.00,0.0319
3986.00,0.0319
3985.00,0.0319
3984.00,0.0318
3983.00,0.0317
3982.00,0.0317
3981.00,0.0316
3980.00,0.0316
3979.00,0.0317
3978.00,0.0317
3977.00,0.0317
3976.00,0.0317
3975.00,0.0316
3974.00,0.0316
3973.00,0.0316
3972.00,0.0316
3971.00,0.0315
3970.00,0.0315
3969.00,0.0315
3968.00,0.0315
3967.00,0.0315
3966.00,0.0315
3965.00,0.0315
3964.00,0.0315
3963.00,0.0315
3962.00,0.0314
3961.00,0.0314
3960.00,0.0314
3959.00,0.0314
3958.00,0.0314
3957.00,0.0314
3956.00,0.0314
3955.00,0.0313
3954.00,0.0313
3953.00,0.0313
3952.00,0.0313
3951.00,0.0313
3950.00,0.0313
3949.00,0.0312
3948.00,0.0311
3947.00,0.0311
3946.00,0.0311
3945.00,0.0311
3944.00,0.0311
3943.00,0.0311
3942.00,0.0310
3941.00,0.0310
3940.00,0.0310
3939.00,0.0311
3938.00,0.0311
3937.00,0.0311
3936.00,0.0311
3935.00,0.0312
3934.00,0.0312
3933.00,0.0311
3932.00,0.0310
3931.00,0.0309
3930.00,0.0309
3929.00,0.0309
3928.00,0.0308
3927.00,0.0308
3926.00,0.0308
3925.00,0.0307
3924.00,0.0307
3923.00,0.0306
3922.00,0.0307
3921.00,0.0307
3920.00,0.0307
3919.00,0.0308
3918.00,0.0307
3917.00,0.0307
3916.00,0.0306
3915.00,0.0306
3914.00,0.0306
3913.00,0.0306
3912.00,0.0306
3911.00,0.0306
3910.00,0.0306
3909.00,0.0306
3908.00,0.0306
3907.00,0.0306
3906.00,0.0305
3905.00,0.0305
3904.00,0.0304
3903.00,0.0303
3902.00,0.0303
3901.00,0.0303
3900.00,0.0303
3899.00,0.0302
3898.00,0.0303
3897.00,0.0303
3896.00,0.0304
3895.00,0.0305
3894.00,0.0305
3893.00,0.0304
3892.00,0.0304
3891.00,0.0303
3890.00,0.0303
3889.00,0.0303
3888.00,0.0304
3887.00,0.0304
3886.00,0.0303
3885.00,0.0302
3884.00,0.0302
3883.00,0.0303
3882.00,0.0302
3881.00,0.0301
3880.00,0.0300
3879.00,0.0300
3878.00,0.0301
3877.00,0.0302
3876.00,0.0302
3875.00,0.0302
3874.00,0.0301
3873.00,0.0301
3872.00,0.0301
3871.00,0.0301
3870.00,0.0300
3869.00,0.0299
3868.00,0.0299
3867.00,0.0300
3866.00,0.0300
3865.00,0.0299
3864.00,0.0298
3863.00,0.0298
3862.00,0.0298
3861.00,0.0299
3860.00,0.0299
3859.00,0.0299
3858.00,0.0299
3857.00,0.0298
3856.00,0.0298
3855.00,0.0299
3854.00,0.0300
3853.00,0.0299
3852.00,0.0298
3851.00,0.0298
3850.00,0.0299
3849.00,0.0299
3848.00,0.0298
3847.00,0.0298
3846.00,0.0298
3845.00,0.0298
3844.00,0.0298
3843.00,0.0297
3842.00,0.0297
3841.00,0.0297
3840.00,0.0296
3839.00,0.0296
3838.00,0.0295
3837.00,0.0295
3836.00,0.0295
3835.00,0.0295
3834.00,0.0295
3833.00,0.0295
3832.00,0.0295
3831.00,0.0295
3830.00,0.0296
3829.00,0.0296
3828.00,0.0296
3827.00,0.0295
3826.00,0.0294
3825.00,0.0294
3824.00,0.0294
3823.00,0.0294
3822.00,0.0294
3821.00,0.0293
3820.00,0.0292
3819.00,0.0293
3818.00,0.0294
3817.00,0.0294
3816.00,0.0292
3815.00,0.0292
3814.00,0.0292
3813.00,0.0292
3812.00,0.0292
3811.00,0.0291
3810.00,0.0291
3809.00,0.0291
3808.00,0.0291
3807.00,0.0291
3806.00,0.0291
3805.00,0.0292
3804.00,0.0293
3803.00,0.0292
3802.00,0.0292
3801.00,0.0290
3800.00,0.0290
3799.00,0.0290
3798.00,0.0290
3797.00,0.0289
3796.00,0.0288
3795.00,0.0288
3794.00,0.0288
3793.00,0.0288
3792.00,0.0288
3791.00,0.0287
3790.00,0.0287
3789.00,0.0288
3788.00,0.0288
3787.00,0.0288
3786.00,0.0288
3785.00,0.0288
3784.00,0.0287
3783.00,0.0286
3782.00,0.0286
3781.00,0.0286
3780.00,0.0285
3779.00,0.0284
3778.00,0.0284
3777.00,0.0284
3776.00,0.0284
3775.00,0.0284
3774.00,0.0284
3773.00,0.0284
3772.00,0.0284
3771.00,0.0284
3770.00,0.0284
3769.00,0.0284
3768.00,0.0284
3767.00,0.0284
3766.00,0.0283
3765.00,0.0283
3764.00,0.0283
3763.00,0.0284
3762.00,0.0285
3761.00,0.0285
3760.00,0.0284
3759.00,0.0283
3758.00,0.0282
3757.00,0.0281
3756.00,0.0281
3755.00,0.0281
3754.00,0.0282
3753.00,0.0283
3752.00,0.0284
3751.00,0.0284
3750.00,0.0283
3749.00,0.0282
3748.00,0.0282
3747.00,0.0282
3746.00,0.0281
3745.00,0.0280
3744.00,0.0279
3743.00,0.0279
3742.00,0.0281
3741.00,0.0282
3740.00,0.0282
3739.00,0.0282
3738.00,0.0282
3737.00,0.0282
3736.00,0.0282
3735.00,0.0280
3734.00,0.0278
3733.00,0.0278
3732.00,0.0278
3731.00,0.0279
3730.00,0.0280
3729.00,0.0281
3728.00,0.0281
3727.00,0.0281
3726.00,0.0280
3725.00,0.0279
3724.00,0.0279
3723.00,0.0279
3722.00,0.0279
3721.00,0.0278
3720.00,0.0279
3719.00,0.0279
3718.00,0.0280
3717.00,0.0281
3716.00,0.0282
3715.00,0.0283
3714.00,0.0284
3713.00,0.0285
3712.00,0.0287
3711.00,0.0289
3710.00,0.0290
3709.00,0.0291
3708.00,0.0292
3707.00,0.0294
3706.00,0.0296
3705.00,0.0298
3704.00,0.0301
3703.00,0.0303
3702.00,0.0305
3701.00,0.0307
3700.00,0.0309
3699.00,0.0312
3698.00,0.0313
3697.00,0.0314
3696.00,0.0314
3695.00,0.0314
3694.00,0.0313
3693.00,0.0313
3692.00,0.0312
3691.00,0.0312
3690.00,0.0312
3689.00,0.0311
3688.00,0.0310
3687.00,0.0310
3686.00,0.0309
3685.00,0.0308
3684.00,0.0307
3683.00,0.0305
3682.00,0.0304
3681.00,0.0303
3680.00,0.0302
3679.00,0.0301
3678.00,0.0301
3677.00,0.0301
3676.00,0.0302
3675.00,0.0302
3674.00,0.0302
3673.00,0.0304
3672.00,0.0306
3671.00,0.0307
3670.00,0.0307
3669.00,0.0307
3668.00,0.0308
3667.00,0.0310
3666.00,0.0312
3665.00,0.0314
3664.00,0.0315
3663.00,0.0317
3662.00,0.0319
3661.00,0.0320
3660.00,0.0322
3659.00,0.0323
3658.00,0.0325
3657.00,0.0328
3656.00,0.0331
3655.00,0.0333
3654.00,0.0334
3653.00,0.0334
3652.00,0.0335
3651.00,0.0337
3650.00,0.0340
3649.00,0.0343
3648.00,0.0345
3647.00,0.0345
3646.00,0.0347
3645.00,0.0348
3644.00,0.0350
3643.00,0.0351
3642.00,0.0352
3641.00,0.0353
3640.00,0.0354
3639.00,0.0356
3638.00,0.0356
3637.00,0.0357
3636.00,0.0359
3635.00,0.0360
3634.00,0.0361
3633.00,0.0361
3632.00,0.0361
3631.00,0.0362
3630.00,0.0366
3629.00,0.0371
3628.00,0.0376
3627.00,0.0380
3626.00,0.0384
3625.00,0.0388
3624.00,0.0391
3623.00,0.0394
3622.00,0.0396
3621.00,0.0399
3620.00,0.0401
3619.00,0.0402
3618.00,0.0401
3617.00,0.0400
3616.00,0.0398
3615.00,0.0397
3614.00,0.0397
3613.00,0.0397
3612.00,0.0397
3611.00,0.0398
3610.00,0.0399
3609.00,0.0400
3608.00,0.0402
3607.00,0.0403
3606.00,0.0404
3605.00,0.0405
3604.00,0.0406
3603.00,0.0407
3602.00,0.0409
3601.00,0.0410
3600.00,0.0411
3599.00,0.0412
3598.00,0.0412
3597.00,0.0413
3596.00,0.0414
3595.00,0.0416
3594.00,0.0417
3593.00,0.0418
3592.00,0.0419
3591.00,0.0420
3590.00,0.0420
3589.00,0.0421
3588.00,0.0423
3587.00,0.0425
3586.00,0.0426
3585.00,0.0428
