Created as New Dataset,
cm-1,A
4000.00,0.0155
3999.00,0.0155
3998.00,0.0155
3997.00,0.0156
3996.00,0.0156
3995.00,0.0156
3994.00,0.0156
3993.00,0.0156
3992.00,0.0156
3991.00,0.0156
3990.00,0.0155
3989.00,0.0155
3988.00,0.0154
3987.00,0.0154
3986.00,0.0154
3985.00,0.0155
3984.00,0.0155
3983.00,0.0155
3982.00,0.0155
3981.00,0.0156
3980.00,0.0156
3979.00,0.0157
3978.00,0.0157
3977.00,0.0157
3976.00,0.0157
3975.00,0.0157
3974.00,0.0157
3973.00,0.0157
3972.00,0.0157
3971.00,0.0156
3970.00,0.0155
3969.00,0.0155
3968.00,0.0154
3967.00,0.0154
3966.00,0.0155
3965.00,0.0155
3964.00,0.0156
3963.00,0.0156
3962.00,0.0157
3961.00,0.0157
3960.00,0.0157
3959.00,0.0157
3958.00,0.0157
3957.00,0.0156
3956.00,0.0156
3955.00,0.0156
3954.00,0.0156
3953.00,0.0156
3952.00,0.0157
3951.00,0.0157
3950.00,0.0158
3949.00,0.0158
3948.00,0.0159
3947.00,0.0159
3946.00,0.0160
3945.00,0.0161
3944.00,0.0161
3943.00,0.0160
3942.00,0.0159
3941.00,0.0159
3940.00,0.0159
3939.00,0.0158
3938.00,0.0157
3937.00,0.0156
3936.00,0.0157
3935.00,0.0158
3934.00,0.0158
3933.00,0.0159
3932.00,0.0159
3931.00,0.0160
3930.00,0.0160
3929.00,0.0160
3928.00,0.0161
3927.00,0.0161
3926.00,0.0160
3925.00,0.0160
3924.00,0.0160
3923.00,0.0160
3922.00,0.0161
3921.00,0.0161
3920.00,0.0160
3919.00,0.0160
3918.00,0.0160
3917.00,0.0160
3916.00,0.0159
3915.00,0.0158
3914.00,0.0158
3913.00,0.0157
3912.00,0.0156
3911.00,0.0155
3910.00,0.0155
3909.00,0.0156
3908.00,0.0158
3907.00,0.0160
3906.00,0.0162
3905.00,0.0163
3904.00,0.0164
3903.00,0.0166
3902.00,0.0169
