Created as New Dataset,
cm-1,A
4000.00,0.0186
3999.00,0.0186
3998.00,0.0186
3997.00,0.0186
3996.00,0.0186
3995.00,0.0187
3994.00,0.0187
3993.00,0.0187
3992.00,0.0187
3991.00,0.0186
3990.00,0.0186
3989.00,0.0185
3988.00,0.0185
3987.00,0.0185
3986.00,0.0185
3985.00,0.0185
3984.00,0.0185
3983.00,0.0185
3982.00,0.0185
3981.00,0.0185
3980.00,0.0185
3979.00,0.0185
3978.00,0.0185
3977.00,0.0185
3976.00,0.0185
3975.00,0.0186
3974.00,0.0186
3973.00,0.0186
3972.00,0.0186
3971.00,0.0185
3970.00,0.0185
3969.00,0.0184
3968.00,0.0184
3967.00,0.0183
3966.00,0.0183
3965.00,0.0183
3964.00,0.0184
3963.00,0.0184
3962.00,0.0184
3961.00,0.0184
3960.00,0.0184
3959.00,0.0184
3958.00,0.0184
3957.00,0.0184
3956.00,0.0184
3955.00,0.0183
3954.00,0.0183
3953.00,0.0183
3952.00,0.0183
3951.00,0.0184
3950.00,0.0185
3949.00,0.0185
3948.00,0.0185
3947.00,0.0185
3946.00,0.0185
3945.00,0.0185
3944.00,0.0185
3943.00,0.0185
3942.00,0.0184
3941.00,0.0184
3940.00,0.0184
3939.00,0.0184
3938.00,0.0183
3937.00,0.0182
3936.00,0.0182
3935.00,0.0183
3934.00,0.0184
3933.00,0.0185
3932.00,0.0185
3931.00,0.0185
3930.00,0.0185
3929.00,0.0184
3928.00,0.0184
3927.00,0.0184
3926.00,0.0183
3925.00,0.0183
3924.00,0.0183
3923.00,0.0184
3922.00,0.0184
3921.00,0.0185
3920.00,0.0184
3919.00,0.0184
3918.00,0.0184
3917.00,0.0184
3916.00,0.0183
3915.00,0.0182
3914.00,0.0182
3913.00,0.0181
3912.00,0.0181
3911.00,0.0180
3910.00,0.0180
3909.00,0.0180
3908.00,0.0181
3907.00,0.0182
3906.00,0.0183
3905.00,0.0185
3904.00,0.0186
3903.00,0.0188
3902.00,0.0190
3901.00,0.0191
3900.00,0.0190
3899.00,0.0187
3898.00,0.0185
3897.00,0.0183
3896.00,0.0183
3895.00,0.0183
3894.00,0.0184
3893.00,0.0184
3892.00,0.0184
3891.00,0.0183
3890.00,0.0182
3889.00,0.0183
3888.00,0.0185
3887.00,0.0185
3886.00,0.0183
3885.00,0.0182
3884.00,0.0183
3883.00,0.0186
3882.00,0.0188
3881.00,0.0186
3880.00,0.0183
3879.00,0.0181
3878.00,0.0181
3877.00,0.0183
3876.00,0.0183
3875.00,0.0182
3874.00,0.0181
3873.00,0.0182
3872.00,0.0184
3871.00,0.0186
3870.00,0.0184
3869.00,0.0182
3868.00,0.0182
3867.00,0.0185
3866.00,0.0186
3865.00,0.0184
3864.00,0.0183
3863.00,0.0184
3862.00,0.0184
3861.00,0.0183
3860.00,0.0181
3859.00,0.0180
3858.00,0.0179
3857.00,0.0180
3856.00,0.0180
3855.00,0.0180
3854.00,0.0178
3853.00,0.0177
3852.00,0.0178
3851.00,0.0180
3850.00,0.0181
3849.00,0.0181
3848.00,0.0180
3847.00,0.0178
3846.00,0.0178
3845.00,0.0178
3844.00,0.0178
3843.00,0.0178
3842.00,0.0180
3841.00,0.0182
3840.00,0.0183
3839.00,0.0183
3838.00,0.0182
3837.00,0.0182
3836.00,0.0182
3835.00,0.0182
3834.00,0.0182
3833.00,0.0182
3832.00,0.0180
3831.00,0.0178
3830.00,0.0178
3829.00,0.0178
3828.00,0.0179
3827.00,0.0178
3826.00,0.0177
3825.00,0.0178
3824.00,0.0180
3823.00,0.0182
3822.00,0.0181
3821.00,0.0179
3820.00,0.0178
3819.00,0.0179
3818.00,0.0181
3817.00,0.0180
3816.00,0.0176
3815.00,0.0173
3814.00,0.0174
3813.00,0.0175
3812.00,0.0175
3811.00,0.0174
3810.00,0.0173
3809.00,0.0174
3808.00,0.0173
3807.00,0.0172
3806.00,0.0171
3805.00,0.0172
3804.00,0.0176
3803.00,0.0178
3802.00,0.0177
3801.00,0.0174
3800.00,0.0175
3799.00,0.0177
3798.00,0.0179
3797.00,0.0178
3796.00,0.0175
3795.00,0.0174
3794.00,0.0173
3793.00,0.0173
3792.00,0.0172
3791.00,0.0171
3790.00,0.0171
3789.00,0.0170
3788.00,0.0170
3787.00,0.0171
3786.00,0.0171
3785.00,0.0171
3784.00,0.0171
3783.00,0.0172
3782.00,0.0173
3781.00,0.0173
3780.00,0.0172
3779.00,0.0172
3778.00,0.0172
3777.00,0.0172
3776.00,0.0172
3775.00,0.0171
3774.00,0.0170
3773.00,0.0170
3772.00,0.0171
3771.00,0.0171
3770.00,0.0171
3769.00,0.0172
3768.00,0.0173
3767.00,0.0174
3766.00,0.0174
3765.00,0.0172
3764.00,0.0171
3763.00,0.0172
3762.00,0.0174
3761.00,0.0174
3760.00,0.0173
3759.00,0.0173
3758.00,0.0173
