Created as New Dataset,
cm-1,A
4000.00,0.0229
3999.00,0.0229
3998.00,0.0229
3997.00,0.0229
3996.00,0.0229
3995.00,0.0229
3994.00,0.0229
3993.00,0.0229
3992.00,0.0229
3991.00,0.0229
3990.00,0.0228
3989.00,0.0228
3988.00,0.0228
3987.00,0.0228
3986.00,0.0228
3985.00,0.0227
3984.00,0.0227
3983.00,0.0227
3982.00,0.0228
3981.00,0.0228
3980.00,0.0228
3979.00,0.0228
3978.00,0.0228
3977.00,0.0228
3976.00,0.0228
3975.00,0.0228
3974.00,0.0228
3973.00,0.0228
3972.00,0.0228
3971.00,0.0228
3970.00,0.0227
3969.00,0.0227
3968.00,0.0226
3967.00,0.0226
3966.00,0.0226
3965.00,0.0226
3964.00,0.0226
3963.00,0.0227
3962.00,0.0227
3961.00,0.0227
3960.00,0.0227
3959.00,0.0227
3958.00,0.0227
3957.00,0.0227
3956.00,0.0227
3955.00,0.0226
3954.00,0.0226
3953.00,0.0227
3952.00,0.0227
3951.00,0.0227
3950.00,0.0228
3949.00,0.0228
3948.00,0.0228
3947.00,0.0228
3946.00,0.0228
3945.00,0.0229
3944.00,0.0228
3943.00,0.0228
3942.00,0.0227
3941.00,0.0227
3940.00,0.0226
3939.00,0.0226
3938.00,0.0225
3937.00,0.0224
3936.00,0.0225
3935.00,0.0226
3934.00,0.0227
3933.00,0.0227
3932.00,0.0227
3931.00,0.0228
3930.00,0.0228
3929.00,0.0227
3928.00,0.0228
3927.00,0.0228
3926.00,0.0227
3925.00,0.0227
3924.00,0.0227
3923.00,0.0227
3922.00,0.0228
3921.00,0.0227
3920.00,0.0227
3919.00,0.0227
3918.00,0.0227
3917.00,0.0227
3916.00,0.0226
3915.00,0.0225
3914.00,0.0224
3913.00,0.0223
3912.00,0.0222
3911.00,0.0221
3910.00,0.0221
3909.00,0.0222
3908.00,0.0224
3907.00,0.0225
3906.00,0.0227
3905.00,0.0228
3904.00,0.0230
3903.00,0.0233
3902.00,0.0235
3901.00,0.0236
3900.00,0.0234
3899.00,0.0231
3898.00,0.0228
3897.00,0.0226
3896.00,0.0226
3895.00,0.0226
3894.00,0.0226
3893.00,0.0226
3892.00,0.0225
3891.00,0.0223
3890.00,0.0223
3889.00,0.0225
3888.00,0.0227
3887.00,0.0227
3886.00,0.0225
3885.00,0.0224
3884.00,0.0227
3883.00,0.0231
3882.00,0.0233
3881.00,0.0230
3880.00,0.0226
3879.00,0.0224
3878.00,0.0225
3877.00,0.0227
3876.00,0.0226
3875.00,0.0224
3874.00,0.0223
3873.00,0.0225
3872.00,0.0228
