Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0062
3999.00,0.0062
3998.00,0.0062
3997.00,0.0062
3996.00,0.0062
3995.00,0.0062
3994.00,0.0062
3993.00,0.0062
3992.00,0.0062
3991.00,0.0062
3990.00,0.0062
3989.00,0.0061
3988.00,0.0061
3987.00,0.0061
3986.00,0.0061
3985.00,0.0061
3984.00,0.0061
3983.00,0.0061
3982.00,0.0061
3981.00,0.0061
3980.00,0.0062
3979.00,0.0062
3978.00,0.0062
3977.00,0.0061
3976.00,0.0061
3975.00,0.0061
3974.00,0.0061
3973.00,0.0061
3972.00,0.0061
3971.00,0.0061
3970.00,0.0061
3969.00,0.0061
3968.00,0.0061
3967.00,0.0061
3966.00,0.0061
3965.00,0.0061
3964.00,0.0061
3963.00,0.0061
3962.00,0.0061
3961.00,0.0061
3960.00,0.0061
3959.00,0.0061
3958.00,0.0061
3957.00,0.0061
3956.00,0.0060
3955.00,0.0060
3954.00,0.0060
3953.00,0.0060
3952.00,0.0060
3951.00,0.0061
3950.00,0.0061
3949.00,0.0061
3948.00,0.0061
3947.00,0.0061
3946.00,0.0061
3945.00,0.0060
3944.00,0.0059
3943.00,0.0059
3942.00,0.0059
3941.00,0.0060
3940.00,0.0060
3939.00,0.0061
3938.00,0.0061
3937.00,0.0061
3936.00,0.0061
3935.00,0.0061
3934.00,0.0062
3933.00,0.0062
3932.00,0.0061
3931.00,0.0061
3930.00,0.0060
3929.00,0.0060
3928.00,0.0059
3927.00,0.0059
3926.00,0.0058
3925.00,0.0058
3924.00,0.0058
3923.00,0.0059
3922.00,0.0059
3921.00,0.0060
3920.00,0.0061
3919.00,0.0061
3918.00,0.0061
3917.00,0.0061
3916.00,0.0060
3915.00,0.0060
3914.00,0.0059
3913.00,0.0059
3912.00,0.0059
3911.00,0.0059
3910.00,0.0059
3909.00,0.0060
3908.00,0.0060
3907.00,0.0061
3906.00,0.0062
3905.00,0.0063
3904.00,0.0064
3903.00,0.0064
3902.00,0.0064
3901.00,0.0063
3900.00,0.0062
3899.00,0.0062
3898.00,0.0061
3897.00,0.0061
3896.00,0.0061
3895.00,0.0061
3894.00,0.0061
3893.00,0.0060
3892.00,0.0060
3891.00,0.0060
3890.00,0.0060
3889.00,0.0061
3888.00,0.0061
3887.00,0.0062
3886.00,0.0062
3885.00,0.0061
3884.00,0.0060
3883.00,0.0059
3882.00,0.0059
3881.00,0.0059
3880.00,0.0059
3879.00,0.0059
3878.00,0.0059
3877.00,0.0059
3876.00,0.0059
3875.00,0.0059
3874.00,0.0059
3873.00,0.0059
3872.00,0.0060
3871.00,0.0060
3870.00,0.0060
3869.00,0.0060
3868.00,0.0060
3867.00,0.0061
3866.00,0.0061
3865.00,0.0061
3864.00,0.0060
3863.00,0.0059
3862.00,0.0060
3861.00,0.0060
3860.00,0.0060
3859.00,0.0059
3858.00,0.0059
3857.00,0.0059
3856.00,0.0060
3855.00,0.0061
3854.00,0.0060
3853.00,0.0059
3852.00,0.0059
3851.00,0.0059
3850.00,0.0060
3849.00,0.0060
3848.00,0.0060
3847.00,0.0059
3846.00,0.0059
3845.00,0.0058
3844.00,0.0058
3843.00,0.0058
3842.00,0.0058
3841.00,0.0059
3840.00,0.0059
3839.00,0.0059
3838.00,0.0059
3837.00,0.0059
3836.00,0.0060
3835.00,0.0060
3834.00,0.0060
3833.00,0.0060
3832.00,0.0059
3831.00,0.0059
3830.00,0.0059
3829.00,0.0059
3828.00,0.0059
3827.00,0.0058
3826.00,0.0058
3825.00,0.0059
3824.00,0.0060
3823.00,0.0061
3822.00,0.0061
3821.00,0.0060
3820.00,0.0059
3819.00,0.0059
3818.00,0.0059
3817.00,0.0059
3816.00,0.0057
3815.00,0.0057
3814.00,0.0057
3813.00,0.0058
3812.00,0.0058
3811.00,0.0058
3810.00,0.0057
3809.00,0.0057
3808.00,0.0058
3807.00,0.0058
3806.00,0.0058
3805.00,0.0059
3804.00,0.0059
3803.00,0.0059
3802.00,0.0057
3801.00,0.0057
3800.00,0.0057
3799.00,0.0057
3798.00,0.0058
3797.00,0.0058
3796.00,0.0057
3795.00,0.0057
3794.00,0.0057
3793.00,0.0056
3792.00,0.0056
3791.00,0.0055
3790.00,0.0056
3789.00,0.0056
3788.00,0.0056
3787.00,0.0056
3786.00,0.0055
3785.00,0.0055
3784.00,0.0055
3783.00,0.0056
3782.00,0.0056
3781.00,0.0056
3780.00,0.0055
3779.00,0.0055
3778.00,0.0055
3777.00,0.0056
3776.00,0.0056
3775.00,0.0056
3774.00,0.0056
3773.00,0.0056
3772.00,0.0057
3771.00,0.0057
3770.00,0.0057
3769.00,0.0057
3768.00,0.0057
3767.00,0.0057
3766.00,0.0058
3765.00,0.0058
3764.00,0.0058
3763.00,0.0058
3762.00,0.0058
3761.00,0.0058
3760.00,0.0057
3759.00,0.0057
3758.00,0.0057
3757.00,0.0057
3756.00,0.0057
3755.00,0.0058
3754.00,0.0059
3753.00,0.0060
3752.00,0.0061
3751.00,0.0063
3750.00,0.0063
3749.00,0.0063
3748.00,0.0062
3747.00,0.0061
3746.00,0.0061
3745.00,0.0061
3744.00,0.0060
3743.00,0.0060
3742.00,0.0060
3741.00,0.0060
3740.00,0.0061
3739.00,0.0062
3738.00,0.0062
3737.00,0.0062
3736.00,0.0062
3735.00,0.0063
3734.00,0.0063
3733.00,0.0063
3732.00,0.0062
3731.00,0.0061
3730.00,0.0060
3729.00,0.0060
3728.00,0.0061
3727.00,0.0061
3726.00,0.0060
3725.00,0.0059
3724.00,0.0058
3723.00,0.0057
3722.00,0.0057
3721.00,0.0056
3720.00,0.0056
3719.00,0.0056
3718.00,0.0056
3717.00,0.0057
3716.00,0.0057
3715.00,0.0058
3714.00,0.0059
3713.00,0.0060
3712.00,0.0059
3711.00,0.0059
3710.00,0.0059
3709.00,0.0059
3708.00,0.0059
3707.00,0.0058
3706.00,0.0057
3705.00,0.0057
3704.00,0.0056
3703.00,0.0056
3702.00,0.0056
3701.00,0.0056
3700.00,0.0056
3699.00,0.0056
3698.00,0.0057
3697.00,0.0056
3696.00,0.0056
3695.00,0.0056
3694.00,0.0057
3693.00,0.0057
3692.00,0.0057
3691.00,0.0057
3690.00,0.0057
3689.00,0.0058
3688.00,0.0058
3687.00,0.0059
3686.00,0.0059
3685.00,0.0059
3684.00,0.0059
3683.00,0.0059
3682.00,0.0059
3681.00,0.0059
3680.00,0.0059
3679.00,0.0059
3678.00,0.0059
3677.00,0.0060
3676.00,0.0061
3675.00,0.0061
3674.00,0.0062
3673.00,0.0064
3672.00,0.0065
3671.00,0.0064
3670.00,0.0062
