Created as New Dataset,
cm-1,A
4000.00,0.0164
3999.00,0.0164
3998.00,0.0163
3997.00,0.0165
3996.00,0.0165
3995.00,0.0165
3994.00,0.0166
3993.00,0.0166
3992.00,0.0166
3991.00,0.0166
3990.00,0.0165
3989.00,0.0165
3988.00,0.0165
3987.00,0.0165
3986.00,0.0165
3985.00,0.0165
3984.00,0.0165
3983.00,0.0165
3982.00,0.0165
3981.00,0.0165
3980.00,0.0165
3979.00,0.0165
3978.00,0.0166
3977.00,0.0166
3976.00,0.0166
3975.00,0.0166
3974.00,0.0166
3973.00,0.0166
3972.00,0.0166
3971.00,0.0166
3970.00,0.0166
3969.00,0.0165
3968.00,0.0165
3967.00,0.0164
3966.00,0.0164
3965.00,0.0165
3964.00,0.0165
3963.00,0.0165
3962.00,0.0166
3961.00,0.0166
3960.00,0.0166
3959.00,0.0166
3958.00,0.0166
3957.00,0.0165
3956.00,0.0165
3955.00,0.0165
3954.00,0.0166
3953.00,0.0166
3952.00,0.0167
3951.00,0.0167
3950.00,0.0167
3949.00,0.0167
3948.00,0.0167
3947.00,0.0167
3946.00,0.0168
3945.00,0.0169
3944.00,0.0170
3943.00,0.0169
3942.00,0.0168
3941.00,0.0168
3940.00,0.0168
3939.00,0.0167
3938.00,0.0166
3937.00,0.0166
3936.00,0.0166
3935.00,0.0166
3934.00,0.0167
3933.00,0.0167
3932.00,0.0168
3931.00,0.0168
3930.00,0.0169
3929.00,0.0169
3928.00,0.0169
3927.00,0.0169
3926.00,0.0169
3925.00,0.0168
3924.00,0.0167
3923.00,0.0167
3922.00,0.0168
3921.00,0.0168
3920.00,0.0167
3919.00,0.0167
3918.00,0.0167
3917.00,0.0167
3916.00,0.0167
3915.00,0.0166
3914.00,0.0166
3913.00,0.0165
3912.00,0.0165
3911.00,0.0164
3910.00,0.0165
3909.00,0.0165
3908.00,0.0167
3907.00,0.0168
3906.00,0.0168
3905.00,0.0167
3904.00,0.0167
3903.00,0.0168
3902.00,0.0171
3901.00,0.0173
3900.00,0.0173
3899.00,0.0172
3898.00,0.0170
3897.00,0.0169
3896.00,0.0169
3895.00,0.0168
3894.00,0.0168
3893.00,0.0168
3892.00,0.0167
3891.00,0.0165
3890.00,0.0164
3889.00,0.0166
3888.00,0.0168
3887.00,0.0169
3886.00,0.0168
3885.00,0.0167
3884.00,0.0170
3883.00,0.0174
3882.00,0.0176
3881.00,0.0174
3880.00,0.0170
3879.00,0.0168
3878.00,0.0168
3877.00,0.0170
3876.00,0.0171
3875.00,0.0170
3874.00,0.0168
3873.00,0.0168
3872.00,0.0170
3871.00,0.0171
3870.00,0.0169
3869.00,0.0167
3868.00,0.0168
3867.00,0.0170
3866.00,0.0171
3865.00,0.0169
3864.00,0.0167
3863.00,0.0168
3862.00,0.0168
3861.00,0.0168
3860.00,0.0166
3859.00,0.0165
3858.00,0.0164
3857.00,0.0165
3856.00,0.0167
3855.00,0.0168
3854.00,0.0167
3853.00,0.0166
3852.00,0.0167
3851.00,0.0169
3850.00,0.0169
3849.00,0.0167
3848.00,0.0165
3847.00,0.0164
3846.00,0.0163
3845.00,0.0164
3844.00,0.0163
3843.00,0.0163
3842.00,0.0164
3841.00,0.0166
3840.00,0.0167
3839.00,0.0167
3838.00,0.0167
3837.00,0.0167
3836.00,0.0167
3835.00,0.0167
3834.00,0.0167
3833.00,0.0167
3832.00,0.0165
3831.00,0.0164
3830.00,0.0164
3829.00,0.0166
3828.00,0.0166
3827.00,0.0164
3826.00,0.0162
3825.00,0.0162
3824.00,0.0164
3823.00,0.0166
3822.00,0.0165
3821.00,0.0162
3820.00,0.0162
3819.00,0.0164
3818.00,0.0168
3817.00,0.0168
3816.00,0.0164
3815.00,0.0162
3814.00,0.0162
3813.00,0.0163
3812.00,0.0162
3811.00,0.0160
3810.00,0.0159
3809.00,0.0160
3808.00,0.0159
3807.00,0.0158
3806.00,0.0157
3805.00,0.0160
3804.00,0.0164
3803.00,0.0166
3802.00,0.0165
3801.00,0.0163
3800.00,0.0164
3799.00,0.0166
3798.00,0.0167
3797.00,0.0165
3796.00,0.0163
3795.00,0.0162
3794.00,0.0163
3793.00,0.0163
3792.00,0.0162
3791.00,0.0161
3790.00,0.0160
3789.00,0.0160
3788.00,0.0160
3787.00,0.0160
3786.00,0.0160
3785.00,0.0160
3784.00,0.0160
3783.00,0.0161
3782.00,0.0162
3781.00,0.0163
3780.00,0.0162
3779.00,0.0160
3778.00,0.0160
3777.00,0.0160
3776.00,0.0160
3775.00,0.0159
3774.00,0.0158
3773.00,0.0157
3772.00,0.0158
3771.00,0.0158
3770.00,0.0157
3769.00,0.0158
3768.00,0.0160
3767.00,0.0161
3766.00,0.0161
3765.00,0.0160
3764.00,0.0159
3763.00,0.0160
3762.00,0.0162
3761.00,0.0162
3760.00,0.0161
3759.00,0.0160
3758.00,0.0160
3757.00,0.0159
3756.00,0.0159
3755.00,0.0158
3754.00,0.0157
3753.00,0.0154
3752.00,0.0151
3751.00,0.0150
3750.00,0.0152
3749.00,0.0154
3748.00,0.0158
3747.00,0.0162
3746.00,0.0165
3745.00,0.0163
3744.00,0.0159
3743.00,0.0158
3742.00,0.0159
3741.00,0.0159
3740.00,0.0157
3739.00,0.0155
3738.00,0.0155
3737.00,0.0155
3736.00,0.0156
3735.00,0.0157
3734.00,0.0159
3733.00,0.0159
3732.00,0.0158
3731.00,0.0155
3730.00,0.0154
3729.00,0.0155
3728.00,0.0155
3727.00,0.0154
3726.00,0.0154
3725.00,0.0156
3724.00,0.0158
3723.00,0.0158
3722.00,0.0157
3721.00,0.0157
3720.00,0.0156
3719.00,0.0155
3718.00,0.0154
3717.00,0.0152
3716.00,0.0152
3715.00,0.0153
3714.00,0.0153
3713.00,0.0153
3712.00,0.0152
3711.00,0.0153
3710.00,0.0155
3709.00,0.0156
3708.00,0.0156
3707.00,0.0154
3706.00,0.0153
3705.00,0.0153
3704.00,0.0154
3703.00,0.0155
3702.00,0.0156
3701.00,0.0156
3700.00,0.0155
3699.00,0.0155
3698.00,0.0155
3697.00,0.0154
3696.00,0.0153
3695.00,0.0153
3694.00,0.0154
3693.00,0.0155
3692.00,0.0156
3691.00,0.0156
3690.00,0.0157
3689.00,0.0158
3688.00,0.0157
3687.00,0.0156
3686.00,0.0157
3685.00,0.0156
3684.00,0.0155
3683.00,0.0154
3682.00,0.0153
3681.00,0.0152
3680.00,0.0151
3679.00,0.0151
3678.00,0.0153
3677.00,0.0157
3676.00,0.0159
3675.00,0.0159
3674.00,0.0159
3673.00,0.0162
3672.00,0.0163
3671.00,0.0162
3670.00,0.0160
3669.00,0.0160
3668.00,0.0162
3667.00,0.0162
3666.00,0.0162
3665.00,0.0160
3664.00,0.0159
3663.00,0.0159
3662.00,0.0159
3661.00,0.0159
3660.00,0.0159
3659.00,0.0161
3658.00,0.0163
3657.00,0.0164
3656.00,0.0165
3655.00,0.0167
3654.00,0.0170
3653.00,0.0173
3652.00,0.0174
3651.00,0.0172
3650.00,0.0173
3649.00,0.0179
3648.00,0.0186
3647.00,0.0188
3646.00,0.0186
3645.00,0.0184
3644.00,0.0182
3643.00,0.0181
3642.00,0.0180
3641.00,0.0180
3640.00,0.0181
3639.00,0.0182
3638.00,0.0182
3637.00,0.0183
3636.00,0.0185
3635.00,0.0185
3634.00,0.0184
3633.00,0.0183
3632.00,0.0185
3631.00,0.0188
3630.00,0.0191
3629.00,0.0193
3628.00,0.0196
3627.00,0.0198
3626.00,0.0199
3625.00,0.0198
3624.00,0.0197
3623.00,0.0197
3622.00,0.0198
3621.00,0.0201
3620.00,0.0204
3619.00,0.0207
3618.00,0.0209
3617.00,0.0210
3616.00,0.0210
3615.00,0.0209
3614.00,0.0208
3613.00,0.0207
3612.00,0.0207
3611.00,0.0209
3610.00,0.0210
3609.00,0.0212
3608.00,0.0213
3607.00,0.0214
3606.00,0.0215
3605.00,0.0215
3604.00,0.0215
3603.00,0.0215
3602.00,0.0215
3601.00,0.0216
3600.00,0.0216
3599.00,0.0217
3598.00,0.0219
3597.00,0.0220
3596.00,0.0222
3595.00,0.0223
3594.00,0.0223
3593.00,0.0223
3592.00,0.0222
3591.00,0.0223
3590.00,0.0224
3589.00,0.0226
3588.00,0.0229
3587.00,0.0231
3586.00,0.0233
3585.00,0.0234
3584.00,0.0233
3583.00,0.0232
3582.00,0.0231
3581.00,0.0231
3580.00,0.0232
3579.00,0.0233
3578.00,0.0233
3577.00,0.0233
3576.00,0.0233
3575.00,0.0233
3574.00,0.0234
3573.00,0.0234
3572.00,0.0235
3571.00,0.0236
3570.00,0.0239
3569.00,0.0241
3568.00,0.0245
3567.00,0.0248
3566.00,0.0251
3565.00,0.0252
3564.00,0.0252
3563.00,0.0250
3562.00,0.0248
3561.00,0.0247
3560.00,0.0246
3559.00,0.0245
3558.00,0.0245
3557.00,0.0245
3556.00,0.0244
3555.00,0.0245
3554.00,0.0245
3553.00,0.0247
3552.00,0.0248
3551.00,0.0249
3550.00,0.0251
3549.00,0.0251
3548.00,0.0252
3547.00,0.0254
3546.00,0.0255
3545.00,0.0256
3544.00,0.0256
3543.00,0.0256
3542.00,0.0255
3541.00,0.0255
3540.00,0.0255
3539.00,0.0256
3538.00,0.0256
3537.00,0.0257
3536.00,0.0257
3535.00,0.0258
3534.00,0.0258
3533.00,0.0259
3532.00,0.0259
3531.00,0.0259
3530.00,0.0260
3529.00,0.0260
3528.00,0.0262
3527.00,0.0263
3526.00,0.0265
3525.00,0.0266
3524.00,0.0267
3523.00,0.0268
3522.00,0.0268
3521.00,0.0267
3520.00,0.0267
3519.00,0.0267
3518.00,0.0267
3517.00,0.0267
3516.00,0.0268
3515.00,0.0268
3514.00,0.0269
3513.00,0.0269
3512.00,0.0270
3511.00,0.0271
3510.00,0.0272
3509.00,0.0273
3508.00,0.0273
3507.00,0.0273
3506.00,0.0274
3505.00,0.0274
3504.00,0.0274
3503.00,0.0275
3502.00,0.0277
3501.00,0.0278
3500.00,0.0279
3499.00,0.0279
3498.00,0.0279
3497.00,0.0279
3496.00,0.0279
3495.00,0.0279
3494.00,0.0279
3493.00,0.0279
3492.00,0.0279
3491.00,0.0279
3490.00,0.0279
3489.00,0.0279
3488.00,0.0280
3487.00,0.0282
3486.00,0.0283
3485.00,0.0284
3484.00,0.0285
3483.00,0.0286
3482.00,0.0286
3481.00,0.0286
3480.00,0.0287
3479.00,0.0287
3478.00,0.0288
3477.00,0.0288
3476.00,0.0288
3475.00,0.0289
3474.00,0.0289
3473.00,0.0290
3472.00,0.0291
3471.00,0.0291
3470.00,0.0291
3469.00,0.0291
3468.00,0.0292
3467.00,0.0292
3466.00,0.0292
3465.00,0.0293
3464.00,0.0293
3463.00,0.0294
3462.00,0.0294
3461.00,0.0294
3460.00,0.0294
3459.00,0.0295
3458.00,0.0295
3457.00,0.0296
3456.00,0.0297
3455.00,0.0297
3454.00,0.0298
3453.00,0.0299
3452.00,0.0299
3451.00,0.0299
3450.00,0.0299
3449.00,0.0300
3448.00,0.0301
3447.00,0.0301
3446.00,0.0302
3445.00,0.0302
3444.00,0.0302
3443.00,0.0303
3442.00,0.0303
3441.00,0.0303
3440.00,0.0304
3439.00,0.0304
3438.00,0.0304
3437.00,0.0304
3436.00,0.0304
3435.00,0.0305
3434.00,0.0305
3433.00,0.0306
3432.00,0.0307
3431.00,0.0307
3430.00,0.0307
3429.00,0.0307
3428.00,0.0307
3427.00,0.0308
3426.00,0.0309
3425.00,0.0309
3424.00,0.0310
3423.00,0.0310
3422.00,0.0310
3421.00,0.0310
3420.00,0.0311
3419.00,0.0311
3418.00,0.0312
3417.00,0.0312
3416.00,0.0312
3415.00,0.0312
3414.00,0.0313
3413.00,0.0313
3412.00,0.0314
3411.00,0.0315
3410.00,0.0315
3409.00,0.0315
3408.00,0.0315
3407.00,0.0316
3406.00,0.0317
3405.00,0.0317
3404.00,0.0318
3403.00,0.0319
3402.00,0.0319
3401.00,0.0319
3400.00,0.0319
3399.00,0.0318
3398.00,0.0318
3397.00,0.0319
3396.00,0.0319
3395.00,0.0319
3394.00,0.0320
3393.00,0.0320
3392.00,0.0321
3391.00,0.0321
3390.00,0.0321
3389.00,0.0321
3388.00,0.0321
3387.00,0.0322
3386.00,0.0322
3385.00,0.0323
3384.00,0.0324
3383.00,0.0323
3382.00,0.0323
3381.00,0.0323
3380.00,0.0323
3379.00,0.0323
3378.00,0.0324
3377.00,0.0324
3376.00,0.0325
3375.00,0.0325
3374.00,0.0326
3373.00,0.0326
3372.00,0.0326
3371.00,0.0325
3370.00,0.0325
3369.00,0.0325
3368.00,0.0325
3367.00,0.0326
3366.00,0.0327
