Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0699
3999.00,0.0699
3998.00,0.0699
3997.00,0.0699
3996.00,0.0699
3995.00,0.0699
3994.00,0.0699
3993.00,0.0699
3992.00,0.0699
3991.00,0.0699
3990.00,0.0698
3989.00,0.0698
3988.00,0.0698
3987.00,0.0698
3986.00,0.0698
3985.00,0.0698
3984.00,0.0698
3983.00,0.0698
3982.00,0.0698
3981.00,0.0697
3980.00,0.0697
3979.00,0.0698
3978.00,0.0698
3977.00,0.0697
3976.00,0.0697
3975.00,0.0696
3974.00,0.0696
3973.00,0.0695
3972.00,0.0695
3971.00,0.0695
3970.00,0.0695
3969.00,0.0695
3968.00,0.0695
3967.00,0.0695
3966.00,0.0695
3965.00,0.0695
3964.00,0.0695
3963.00,0.0695
3962.00,0.0695
3961.00,0.0695
3960.00,0.0695
3959.00,0.0695
3958.00,0.0694
3957.00,0.0694
3956.00,0.0694
3955.00,0.0693
3954.00,0.0693
3953.00,0.0693
3952.00,0.0692
3951.00,0.0692
3950.00,0.0691
3949.00,0.0691
3948.00,0.0691
3947.00,0.0692
3946.00,0.0692
3945.00,0.0692
3944.00,0.0691
3943.00,0.0690
3942.00,0.0690
3941.00,0.0690
3940.00,0.0691
3939.00,0.0691
3938.00,0.0691
3937.00,0.0691
3936.00,0.0691
3935.00,0.0691
3934.00,0.0692
3933.00,0.0692
3932.00,0.0691
3931.00,0.0691
3930.00,0.0690
3929.00,0.0689
3928.00,0.0689
3927.00,0.0688
3926.00,0.0688
3925.00,0.0686
3924.00,0.0686
3923.00,0.0686
3922.00,0.0687
3921.00,0.0687
3920.00,0.0688
3919.00,0.0689
3918.00,0.0689
3917.00,0.0689
3916.00,0.0689
3915.00,0.0689
3914.00,0.0689
3913.00,0.0689
3912.00,0.0689
3911.00,0.0689
3910.00,0.0689
3909.00,0.0688
3908.00,0.0687
3907.00,0.0686
3906.00,0.0685
3905.00,0.0684
3904.00,0.0684
3903.00,0.0684
3902.00,0.0686
3901.00,0.0686
3900.00,0.0686
3899.00,0.0684
3898.00,0.0684
3897.00,0.0685
3896.00,0.0686
3895.00,0.0686
3894.00,0.0685
3893.00,0.0685
3892.00,0.0684
3891.00,0.0683
3890.00,0.0683
3889.00,0.0685
3888.00,0.0686
3887.00,0.0685
3886.00,0.0684
3885.00,0.0683
3884.00,0.0683
3883.00,0.0684
3882.00,0.0683
3881.00,0.0681
3880.00,0.0680
3879.00,0.0681
3878.00,0.0683
3877.00,0.0684
3876.00,0.0683
3875.00,0.0681
3874.00,0.0680
3873.00,0.0681
3872.00,0.0683
3871.00,0.0683
3870.00,0.0680
3869.00,0.0680
3868.00,0.0682
3867.00,0.0684
3866.00,0.0684
3865.00,0.0682
3864.00,0.0681
3863.00,0.0681
3862.00,0.0682
3861.00,0.0682
3860.00,0.0682
3859.00,0.0681
3858.00,0.0679
3857.00,0.0677
3856.00,0.0676
3855.00,0.0678
3854.00,0.0680
3853.00,0.0676
3852.00,0.0673
3851.00,0.0675
3850.00,0.0678
3849.00,0.0679
3848.00,0.0680
3847.00,0.0681
3846.00,0.0681
3845.00,0.0680
3844.00,0.0679
3843.00,0.0679
3842.00,0.0679
3841.00,0.0679
3840.00,0.0678
3839.00,0.0678
3838.00,0.0676
3837.00,0.0675
3836.00,0.0675
3835.00,0.0676
3834.00,0.0677
3833.00,0.0678
3832.00,0.0679
3831.00,0.0680
3830.00,0.0681
3829.00,0.0682
3828.00,0.0682
3827.00,0.0679
3826.00,0.0677
3825.00,0.0677
3824.00,0.0677
3823.00,0.0678
3822.00,0.0677
3821.00,0.0674
3820.00,0.0674
3819.00,0.0677
3818.00,0.0679
3817.00,0.0678
3816.00,0.0676
3815.00,0.0675
3814.00,0.0677
3813.00,0.0679
3812.00,0.0679
3811.00,0.0678
3810.00,0.0678
3809.00,0.0679
3808.00,0.0679
3807.00,0.0678
3806.00,0.0677
3805.00,0.0678
3804.00,0.0679
3803.00,0.0678
3802.00,0.0676
3801.00,0.0673
3800.00,0.0673
3799.00,0.0674
3798.00,0.0675
3797.00,0.0674
3796.00,0.0675
3795.00,0.0676
3794.00,0.0678
3793.00,0.0679
3792.00,0.0679
3791.00,0.0679
3790.00,0.0679
3789.00,0.0679
3788.00,0.0679
3787.00,0.0679
3786.00,0.0678
3785.00,0.0677
3784.00,0.0676
3783.00,0.0676
3782.00,0.0677
3781.00,0.0677
3780.00,0.0676
3779.00,0.0675
3778.00,0.0675
3777.00,0.0676
3776.00,0.0677
3775.00,0.0676
3774.00,0.0676
3773.00,0.0677
3772.00,0.0677
3771.00,0.0676
3770.00,0.0675
3769.00,0.0675
3768.00,0.0675
3767.00,0.0676
3766.00,0.0675
3765.00,0.0674
3764.00,0.0675
3763.00,0.0676
3762.00,0.0676
3761.00,0.0675
3760.00,0.0674
3759.00,0.0674
3758.00,0.0673
3757.00,0.0672
3756.00,0.0672
3755.00,0.0671
3754.00,0.0670
3753.00,0.0670
3752.00,0.0673
3751.00,0.0674
3750.00,0.0672
3749.00,0.0670
3748.00,0.0670
