Created as New Dataset,
cm-1,A
4000.00,0.0086
3999.00,0.0086
3998.00,0.0086
3997.00,0.0086
3996.00,0.0086
3995.00,0.0086
3994.00,0.0086
3993.00,0.0087
3992.00,0.0087
3991.00,0.0087
3990.00,0.0086
3989.00,0.0086
3988.00,0.0086
3987.00,0.0086
3986.00,0.0086
3985.00,0.0086
3984.00,0.0086
3983.00,0.0086
3982.00,0.0086
3981.00,0.0086
3980.00,0.0086
3979.00,0.0086
3978.00,0.0086
3977.00,0.0087
3976.00,0.0087
3975.00,0.0087
3974.00,0.0088
3973.00,0.0088
3972.00,0.0088
3971.00,0.0087
3970.00,0.0087
3969.00,0.0086
3968.00,0.0085
3967.00,0.0085
3966.00,0.0085
3965.00,0.0085
3964.00,0.0085
3963.00,0.0086
3962.00,0.0086
3961.00,0.0086
3960.00,0.0086
3959.00,0.0086
3958.00,0.0086
3957.00,0.0087
3956.00,0.0087
3955.00,0.0087
3954.00,0.0087
3953.00,0.0087
3952.00,0.0087
3951.00,0.0088
3950.00,0.0088
3949.00,0.0088
3948.00,0.0088
3947.00,0.0088
3946.00,0.0089
3945.00,0.0090
3944.00,0.0090
3943.00,0.0090
3942.00,0.0089
3941.00,0.0088
3940.00,0.0088
3939.00,0.0088
3938.00,0.0087
3937.00,0.0087
3936.00,0.0087
3935.00,0.0088
3934.00,0.0088
3933.00,0.0088
3932.00,0.0089
3931.00,0.0089
3930.00,0.0090
3929.00,0.0090
3928.00,0.0091
3927.00,0.0091
3926.00,0.0091
3925.00,0.0090
3924.00,0.0089
3923.00,0.0089
3922.00,0.0089
3921.00,0.0089
3920.00,0.0089
3919.00,0.0088
3918.00,0.0088
3917.00,0.0088
3916.00,0.0088
3915.00,0.0088
3914.00,0.0087
3913.00,0.0087
3912.00,0.0086
3911.00,0.0085
3910.00,0.0085
3909.00,0.0086
3908.00,0.0087
3907.00,0.0089
3906.00,0.0090
3905.00,0.0090
3904.00,0.0091
3903.00,0.0093
3902.00,0.0095
3901.00,0.0097
3900.00,0.0096
3899.00,0.0093
3898.00,0.0091
3897.00,0.0090
3896.00,0.0090
3895.00,0.0090
3894.00,0.0089
3893.00,0.0089
3892.00,0.0087
3891.00,0.0086
3890.00,0.0086
3889.00,0.0088
3888.00,0.0090
3887.00,0.0091
3886.00,0.0089
3885.00,0.0089
3884.00,0.0091
3883.00,0.0095
3882.00,0.0097
3881.00,0.0095
3880.00,0.0092
3879.00,0.0090
3878.00,0.0090
3877.00,0.0092
3876.00,0.0093
3875.00,0.0091
3874.00,0.0089
3873.00,0.0090
3872.00,0.0092
3871.00,0.0093
3870.00,0.0090
3869.00,0.0089
3868.00,0.0090
3867.00,0.0093
3866.00,0.0094
3865.00,0.0092
3864.00,0.0090
3863.00,0.0090
3862.00,0.0090
3861.00,0.0089
3860.00,0.0088
3859.00,0.0087
3858.00,0.0087
3857.00,0.0088
3856.00,0.0090
3855.00,0.0090
3854.00,0.0089
3853.00,0.0089
3852.00,0.0091
3851.00,0.0092
3850.00,0.0092
3849.00,0.0090
3848.00,0.0087
3847.00,0.0086
3846.00,0.0086
3845.00,0.0086
3844.00,0.0086
3843.00,0.0087
3842.00,0.0089
3841.00,0.0091
3840.00,0.0092
3839.00,0.0092
3838.00,0.0092
3837.00,0.0091
3836.00,0.0091
3835.00,0.0091
3834.00,0.0090
3833.00,0.0089
3832.00,0.0087
3831.00,0.0086
3830.00,0.0086
3829.00,0.0087
3828.00,0.0088
3827.00,0.0087
3826.00,0.0085
3825.00,0.0086
3824.00,0.0088
3823.00,0.0090
3822.00,0.0089
3821.00,0.0086
3820.00,0.0086
3819.00,0.0089
3818.00,0.0091
3817.00,0.0090
3816.00,0.0086
3815.00,0.0083
3814.00,0.0084
3813.00,0.0085
3812.00,0.0084
3811.00,0.0082
3810.00,0.0081
3809.00,0.0082
3808.00,0.0081
3807.00,0.0080
3806.00,0.0080
3805.00,0.0083
3804.00,0.0088
3803.00,0.0090
3802.00,0.0088
3801.00,0.0086
3800.00,0.0087
3799.00,0.0089
3798.00,0.0089
3797.00,0.0087
3796.00,0.0084
3795.00,0.0083
3794.00,0.0083
3793.00,0.0083
3792.00,0.0082
3791.00,0.0081
3790.00,0.0081
3789.00,0.0081
3788.00,0.0081
3787.00,0.0081
3786.00,0.0081
3785.00,0.0081
3784.00,0.0081
3783.00,0.0082
3782.00,0.0083
3781.00,0.0083
3780.00,0.0082
3779.00,0.0081
3778.00,0.0081
3777.00,0.0082
3776.00,0.0082
3775.00,0.0081
3774.00,0.0079
3773.00,0.0079
3772.00,0.0080
3771.00,0.0080
3770.00,0.0080
3769.00,0.0080
3768.00,0.0082
3767.00,0.0084
3766.00,0.0083
3765.00,0.0081
3764.00,0.0081
3763.00,0.0082
3762.00,0.0084
3761.00,0.0084
3760.00,0.0083
3759.00,0.0083
3758.00,0.0083
3757.00,0.0082
3756.00,0.0082
3755.00,0.0082
3754.00,0.0082
3753.00,0.0080
3752.00,0.0079
3751.00,0.0080
3750.00,0.0083
3749.00,0.0084
3748.00,0.0085
3747.00,0.0088
3746.00,0.0089
3745.00,0.0086
3744.00,0.0083
3743.00,0.0083
3742.00,0.0085
3741.00,0.0085
3740.00,0.0083
3739.00,0.0082
3738.00,0.0082
3737.00,0.0084
3736.00,0.0086
3735.00,0.0087
3734.00,0.0088
3733.00,0.0087
3732.00,0.0084
3731.00,0.0081
3730.00,0.0080
3729.00,0.0080
3728.00,0.0080
3727.00,0.0079
3726.00,0.0080
3725.00,0.0081
3724.00,0.0083
3723.00,0.0084
3722.00,0.0083
3721.00,0.0083
3720.00,0.0082
3719.00,0.0082
3718.00,0.0081
3717.00,0.0080
3716.00,0.0081
3715.00,0.0082
3714.00,0.0083
3713.00,0.0083
3712.00,0.0084
3711.00,0.0086
3710.00,0.0088
3709.00,0.0088
3708.00,0.0087
3707.00,0.0085
3706.00,0.0084
3705.00,0.0084
3704.00,0.0085
3703.00,0.0086
3702.00,0.0087
3701.00,0.0088
3700.00,0.0088
3699.00,0.0089
3698.00,0.0089
3697.00,0.0088
3696.00,0.0088
3695.00,0.0088
3694.00,0.0089
3693.00,0.0091
3692.00,0.0092
3691.00,0.0093
3690.00,0.0095
3689.00,0.0096
3688.00,0.0095
3687.00,0.0094
3686.00,0.0094
3685.00,0.0093
3684.00,0.0091
3683.00,0.0090
3682.00,0.0089
3681.00,0.0089
3680.00,0.0089
3679.00,0.0090
3678.00,0.0093
3677.00,0.0097
3676.00,0.0099
3675.00,0.0100
3674.00,0.0101
3673.00,0.0104
3672.00,0.0105
3671.00,0.0104
3670.00,0.0102
3669.00,0.0103
3668.00,0.0104
3667.00,0.0105
3666.00,0.0104
3665.00,0.0103
3664.00,0.0102
3663.00,0.0102
3662.00,0.0102
3661.00,0.0102
3660.00,0.0103
3659.00,0.0105
3658.00,0.0108
3657.00,0.0110
3656.00,0.0111
3655.00,0.0114
3654.00,0.0118
3653.00,0.0121
3652.00,0.0122
3651.00,0.0122
3650.00,0.0125
3649.00,0.0132
3648.00,0.0138
3647.00,0.0140
3646.00,0.0138
3645.00,0.0136
3644.00,0.0134
3643.00,0.0133
3642.00,0.0132
3641.00,0.0132
3640.00,0.0132
3639.00,0.0133
3638.00,0.0134
3637.00,0.0135
3636.00,0.0136
3635.00,0.0136
3634.00,0.0136
3633.00,0.0136
3632.00,0.0138
3631.00,0.0142
3630.00,0.0145
3629.00,0.0149
3628.00,0.0152
3627.00,0.0155
3626.00,0.0156
3625.00,0.0154
3624.00,0.0153
3623.00,0.0152
3622.00,0.0154
3621.00,0.0158
3620.00,0.0162
3619.00,0.0166
3618.00,0.0169
3617.00,0.0170
3616.00,0.0171
3615.00,0.0170
3614.00,0.0168
3613.00,0.0168
3612.00,0.0168
3611.00,0.0169
3610.00,0.0170
3609.00,0.0172
3608.00,0.0173
3607.00,0.0174
3606.00,0.0175
3605.00,0.0175
3604.00,0.0174
3603.00,0.0174
3602.00,0.0174
3601.00,0.0175
3600.00,0.0176
3599.00,0.0177
3598.00,0.0179
3597.00,0.0180
3596.00,0.0182
3595.00,0.0183
3594.00,0.0184
3593.00,0.0183
3592.00,0.0183
3591.00,0.0183
3590.00,0.0184
3589.00,0.0187
3588.00,0.0191
3587.00,0.0195
3586.00,0.0197
3585.00,0.0197
3584.00,0.0196
3583.00,0.0194
3582.00,0.0193
3581.00,0.0193
3580.00,0.0194
3579.00,0.0196
3578.00,0.0197
3577.00,0.0198
3576.00,0.0198
3575.00,0.0197
3574.00,0.0197
3573.00,0.0197
3572.00,0.0198
3571.00,0.0199
3570.00,0.0201
3569.00,0.0205
3568.00,0.0209
3567.00,0.0214
3566.00,0.0218
3565.00,0.0219
3564.00,0.0219
3563.00,0.0216
3562.00,0.0214
3561.00,0.0213
3560.00,0.0212
3559.00,0.0212
3558.00,0.0212
3557.00,0.0211
3556.00,0.0211
3555.00,0.0212
3554.00,0.0214
3553.00,0.0215
3552.00,0.0217
3551.00,0.0218
3550.00,0.0219
3549.00,0.0219
3548.00,0.0220
3547.00,0.0222
3546.00,0.0224
3545.00,0.0226
3544.00,0.0227
3543.00,0.0227
3542.00,0.0226
3541.00,0.0225
3540.00,0.0225
3539.00,0.0226
3538.00,0.0227
3537.00,0.0228
3536.00,0.0229
3535.00,0.0229
3534.00,0.0229
3533.00,0.0229
3532.00,0.0229
3531.00,0.0230
3530.00,0.0231
3529.00,0.0233
3528.00,0.0235
3527.00,0.0236
3526.00,0.0238
3525.00,0.0239
3524.00,0.0240
3523.00,0.0240
3522.00,0.0240
3521.00,0.0240
3520.00,0.0241
3519.00,0.0241
3518.00,0.0241
3517.00,0.0242
3516.00,0.0243
3515.00,0.0243
3514.00,0.0243
3513.00,0.0244
3512.00,0.0245
3511.00,0.0246
3510.00,0.0248
3509.00,0.0249
3508.00,0.0250
3507.00,0.0251
3506.00,0.0251
3505.00,0.0251
3504.00,0.0252
3503.00,0.0254
3502.00,0.0255
3501.00,0.0256
3500.00,0.0256
3499.00,0.0256
3498.00,0.0256
3497.00,0.0256
3496.00,0.0256
3495.00,0.0257
3494.00,0.0258
3493.00,0.0258
3492.00,0.0258
3491.00,0.0258
3490.00,0.0259
3489.00,0.0259
3488.00,0.0260
3487.00,0.0262
3486.00,0.0263
3485.00,0.0264
3484.00,0.0264
3483.00,0.0265
3482.00,0.0266
3481.00,0.0267
3480.00,0.0268
3479.00,0.0268
3478.00,0.0269
3477.00,0.0269
3476.00,0.0269
3475.00,0.0270
3474.00,0.0271
3473.00,0.0271
3472.00,0.0272
3471.00,0.0273
3470.00,0.0274
3469.00,0.0274
3468.00,0.0275
3467.00,0.0275
3466.00,0.0275
3465.00,0.0276
3464.00,0.0276
3463.00,0.0277
3462.00,0.0278
3461.00,0.0279
3460.00,0.0279
3459.00,0.0279
3458.00,0.0279
3457.00,0.0280
3456.00,0.0280
3455.00,0.0281
3454.00,0.0282
3453.00,0.0283
3452.00,0.0284
3451.00,0.0284
3450.00,0.0285
3449.00,0.0285
3448.00,0.0286
3447.00,0.0287
3446.00,0.0288
3445.00,0.0289
3444.00,0.0289
3443.00,0.0289
3442.00,0.0289
3441.00,0.0289
3440.00,0.0290
3439.00,0.0290
3438.00,0.0291
3437.00,0.0291
3436.00,0.0292
3435.00,0.0292
3434.00,0.0293
3433.00,0.0293
3432.00,0.0294
3431.00,0.0294
3430.00,0.0294
3429.00,0.0294
3428.00,0.0294
3427.00,0.0294
3426.00,0.0295
3425.00,0.0296
3424.00,0.0297
3423.00,0.0298
3422.00,0.0298
3421.00,0.0299
3420.00,0.0299
3419.00,0.0300
3418.00,0.0300
3417.00,0.0301
3416.00,0.0301
3415.00,0.0301
3414.00,0.0301
3413.00,0.0303
3412.00,0.0304
3411.00,0.0304
3410.00,0.0305
3409.00,0.0305
3408.00,0.0305
3407.00,0.0306
3406.00,0.0306
3405.00,0.0307
3404.00,0.0308
3403.00,0.0308
3402.00,0.0308
3401.00,0.0308
3400.00,0.0308
3399.00,0.0308
3398.00,0.0308
3397.00,0.0308
3396.00,0.0309
3395.00,0.0309
3394.00,0.0310
3393.00,0.0311
3392.00,0.0312
3391.00,0.0312
3390.00,0.0312
3389.00,0.0311
3388.00,0.0311
3387.00,0.0311
3386.00,0.0312
3385.00,0.0313
3384.00,0.0313
3383.00,0.0314
3382.00,0.0314
3381.00,0.0313
3380.00,0.0313
3379.00,0.0313
3378.00,0.0313
3377.00,0.0313
3376.00,0.0314
3375.00,0.0315
3374.00,0.0316
3373.00,0.0316
3372.00,0.0316
3371.00,0.0317
3370.00,0.0317
3369.00,0.0317
3368.00,0.0317
3367.00,0.0318
3366.00,0.0319
3365.00,0.0319
3364.00,0.0320
3363.00,0.0320
3362.00,0.0320
3361.00,0.0320
3360.00,0.0320
3359.00,0.0320
3358.00,0.0320
3357.00,0.0321
3356.00,0.0321
3355.00,0.0321
3354.00,0.0321
3353.00,0.0321
3352.00,0.0321
3351.00,0.0321
3350.00,0.0321
3349.00,0.0321
3348.00,0.0320
3347.00,0.0320
3346.00,0.0321
3345.00,0.0321
3344.00,0.0322
3343.00,0.0323
3342.00,0.0323
3341.00,0.0323
3340.00,0.0323
3339.00,0.0323
3338.00,0.0324
3337.00,0.0325
3336.00,0.0325
3335.00,0.0325
3334.00,0.0325
3333.00,0.0325
3332.00,0.0325
3331.00,0.0325
3330.00,0.0325
3329.00,0.0324
3328.00,0.0324
3327.00,0.0324
3326.00,0.0325
3325.00,0.0325
3324.00,0.0325
3323.00,0.0325
3322.00,0.0325
3321.00,0.0325
3320.00,0.0325
3319.00,0.0326
3318.00,0.0326
3317.00,0.0326
3316.00,0.0326
3315.00,0.0325
3314.00,0.0325
3313.00,0.0325
3312.00,0.0326
3311.00,0.0326
3310.00,0.0327
3309.00,0.0328
3308.00,0.0328
3307.00,0.0328
3306.00,0.0328
3305.00,0.0329
3304.00,0.0329
3303.00,0.0329
3302.00,0.0329
3301.00,0.0328
3300.00,0.0328
3299.00,0.0328
3298.00,0.0328
3297.00,0.0328
3296.00,0.0328
3295.00,0.0328
3294.00,0.0328
3293.00,0.0328
3292.00,0.0329
3291.00,0.0329
3290.00,0.0330
3289.00,0.0330
3288.00,0.0330
3287.00,0.0330
3286.00,0.0330
3285.00,0.0330
3284.00,0.0330
3283.00,0.0330
3282.00,0.0330
3281.00,0.0330
3280.00,0.0330
3279.00,0.0330
3278.00,0.0330
3277.00,0.0330
3276.00,0.0330
3275.00,0.0331
3274.00,0.0331
3273.00,0.0332
3272.00,0.0332
3271.00,0.0331
3270.00,0.0331
3269.00,0.0331
3268.00,0.0331
3267.00,0.0331
3266.00,0.0331
3265.00,0.0331
3264.00,0.0332
3263.00,0.0332
3262.00,0.0332
3261.00,0.0332
3260.00,0.0332
3259.00,0.0332
3258.00,0.0332
3257.00,0.0332
3256.00,0.0333
3255.00,0.0333
3254.00,0.0332
3253.00,0.0332
3252.00,0.0332
3251.00,0.0332
3250.00,0.0332
3249.00,0.0333
3248.00,0.0333
3247.00,0.0333
3246.00,0.0334
3245.00,0.0334
3244.00,0.0334
3243.00,0.0334
3242.00,0.0334
3241.00,0.0333
3240.00,0.0333
3239.00,0.0333
3238.00,0.0334
3237.00,0.0334
3236.00,0.0334
3235.00,0.0334
3234.00,0.0335
3233.00,0.0335
3232.00,0.0335
3231.00,0.0336
3230.00,0.0336
3229.00,0.0335
3228.00,0.0335
3227.00,0.0335
3226.00,0.0335
3225.00,0.0335
3224.00,0.0335
3223.00,0.0335
3222.00,0.0335
3221.00,0.0335
3220.00,0.0335
3219.00,0.0335
3218.00,0.0334
3217.00,0.0334
3216.00,0.0334
3215.00,0.0334
3214.00,0.0334
3213.00,0.0334
3212.00,0.0335
3211.00,0.0335
3210.00,0.0335
3209.00,0.0335
3208.00,0.0334
3207.00,0.0334
3206.00,0.0334
3205.00,0.0334
3204.00,0.0334
3203.00,0.0334
3202.00,0.0334
3201.00,0.0334
3200.00,0.0335
3199.00,0.0335
3198.00,0.0335
3197.00,0.0335
3196.00,0.0335
3195.00,0.0334
3194.00,0.0334
3193.00,0.0334
3192.00,0.0333
3191.00,0.0333
3190.00,0.0332
3189.00,0.0332
