Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0108
3999.00,0.0108
3998.00,0.0108
3997.00,0.0108
3996.00,0.0108
3995.00,0.0107
3994.00,0.0107
3993.00,0.0108
3992.00,0.0108
3991.00,0.0108
3990.00,0.0108
3989.00,0.0108
3988.00,0.0108
3987.00,0.0107
3986.00,0.0107
3985.00,0.0107
3984.00,0.0107
3983.00,0.0107
3982.00,0.0107
3981.00,0.0107
3980.00,0.0107
3979.00,0.0107
3978.00,0.0107
3977.00,0.0107
3976.00,0.0107
3975.00,0.0107
3974.00,0.0107
3973.00,0.0106
3972.00,0.0106
3971.00,0.0106
3970.00,0.0106
3969.00,0.0106
3968.00,0.0106
3967.00,0.0106
3966.00,0.0106
3965.00,0.0106
3964.00,0.0107
3963.00,0.0107
3962.00,0.0107
3961.00,0.0106
3960.00,0.0106
3959.00,0.0106
3958.00,0.0106
3957.00,0.0106
3956.00,0.0106
3955.00,0.0105
3954.00,0.0105
3953.00,0.0105
3952.00,0.0105
3951.00,0.0105
3950.00,0.0105
3949.00,0.0105
3948.00,0.0105
3947.00,0.0104
3946.00,0.0105
3945.00,0.0105
3944.00,0.0105
3943.00,0.0105
3942.00,0.0105
3941.00,0.0105
3940.00,0.0105
3939.00,0.0105
3938.00,0.0105
3937.00,0.0105
3936.00,0.0105
3935.00,0.0105
3934.00,0.0105
3933.00,0.0104
3932.00,0.0104
3931.00,0.0104
3930.00,0.0104
3929.00,0.0104
3928.00,0.0104
3927.00,0.0104
3926.00,0.0104
3925.00,0.0104
3924.00,0.0103
3923.00,0.0103
3922.00,0.0103
3921.00,0.0103
3920.00,0.0103
3919.00,0.0103
3918.00,0.0103
3917.00,0.0103
3916.00,0.0103
3915.00,0.0103
3914.00,0.0103
3913.00,0.0103
3912.00,0.0103
3911.00,0.0103
3910.00,0.0103
3909.00,0.0103
3908.00,0.0103
3907.00,0.0103
3906.00,0.0103
3905.00,0.0103
3904.00,0.0102
3903.00,0.0102
3902.00,0.0102
3901.00,0.0102
3900.00,0.0102
3899.00,0.0101
3898.00,0.0101
3897.00,0.0102
3896.00,0.0103
3895.00,0.0103
3894.00,0.0103
3893.00,0.0103
3892.00,0.0102
3891.00,0.0101
3890.00,0.0101
3889.00,0.0101
3888.00,0.0102
3887.00,0.0102
3886.00,0.0102
3885.00,0.0101
3884.00,0.0101
